evaluation,mae
2.000000000000000000e+00,1.226156411965688031e+00
1.000000000000000000e+01,4.721278246243794663e-01
2.000000000000000000e+01,4.001207868258158107e-01
3.000000000000000000e+01,3.262902092933654963e-01
4.000000000000000000e+01,4.373926345507304081e-01
5.000000000000000000e+01,1.759127163887024003e-01
6.000000000000000000e+01,1.623062403996785585e-01
7.000000000000000000e+01,1.583334151903788289e-01
8.000000000000000000e+01,1.599728059768676658e-01
9.000000000000000000e+01,1.618223651250203510e-01
1.000000000000000000e+02,1.305955433845520097e-01
