dynamic,controllable,controllable,dynamic,controllable,dynamic,output
9.083877487945357654e-01,5.561729852745048719e-01,5.781907918738826702e-01,7.148298778205699477e-01,1.741702530328504972e-01,9.433483858842017789e-02,1.778882904308148188e-02
9.552022814750671387e-01,6.073833107948303223e-01,8.916893005371093750e-01,6.877181529998779297e-01,1.491627842187881470e-01,8.150106668472290039e-02,1.026183925569057465e-02
1.000000000000000000e+00,6.596542429178953171e-03,6.637120246887207031e-02,6.494432687759399414e-01,9.881901741027832031e-01,3.867622464895248413e-02,1.602877455297857523e-05
1.000000000000000000e+00,9.938567876815795898e-01,9.353623986244201660e-01,7.054632306098937988e-01,3.169395327568054199e-01,2.997071668505668640e-02,6.034766323864459991e-03
9.170750379562377930e-01,9.990093708038330078e-01,3.357265517115592957e-02,7.701265215873718262e-01,7.017992436885833740e-03,1.049649249762296677e-02,2.156447991728782654e-02
8.662695288658142090e-01,9.463250041007995605e-01,3.264258801937103271e-02,7.132151722908020020e-01,9.578040838241577148e-01,0.000000000000000000e+00,6.011054292321205139e-02
8.846942782402038574e-01,4.065456241369247437e-02,1.296025961637496948e-01,6.463395953178405762e-01,9.853140711784362793e-01,1.455349754542112350e-02,1.908437698148190975e-04
7.975450754165649414e-01,9.941152930259704590e-01,3.049597442150115967e-01,6.214446425437927246e-01,9.518105983734130859e-01,0.000000000000000000e+00,1.846671551465988159e-01
8.699578642845153809e-01,9.167690277099609375e-01,9.904451370239257812e-01,6.959391236305236816e-01,5.212810356169939041e-03,1.536804996430873871e-02,6.844034790992736816e-02
8.806449770927429199e-01,8.100844919681549072e-03,8.687595129013061523e-01,6.613963842391967773e-01,1.232739654369652271e-03,3.053568361792713404e-04,9.125160868279635906e-04
8.822927474975585938e-01,9.815772175788879395e-01,9.910243153572082520e-01,6.058508157730102539e-01,9.412840008735656738e-01,3.511711210012435913e-02,5.655597150325775146e-02
8.161600828170776367e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.220390200614929199e-01,6.738533802344327738e-18,3.241002187132835388e-02,1.573414504528045654e-01
8.713007569313049316e-01,3.395428657531738281e-01,5.639238953590393066e-01,5.751010775566101074e-01,8.265401422977447510e-02,5.793610960245132446e-02,1.462557539343833923e-02
9.263808727264404297e-01,3.097580047324299812e-03,9.200111627578735352e-01,6.570501923561096191e-01,9.357537627220153809e-01,4.809759184718132019e-02,6.514002598123624921e-05
9.420623779296875000e-01,9.928073287010192871e-01,8.041125535964965820e-01,7.259526252746582031e-01,9.364640116691589355e-01,6.259857863187789917e-02,1.577172055840492249e-02
1.000000000000000000e+00,1.335075707174837589e-03,7.957698702812194824e-01,7.251179814338684082e-01,9.240525215864181519e-02,1.755313947796821594e-02,8.446889114566147327e-04
9.841933250427246094e-01,1.376456171274185181e-01,9.295967817306518555e-01,6.842520236968994141e-01,6.083610653877258301e-01,0.000000000000000000e+00,5.057318485341966152e-04
9.111431241035461426e-01,2.621509134769439697e-01,8.874934911727905273e-01,6.064428687095642090e-01,1.671266257762908936e-01,2.194122038781642914e-02,6.146648898720741272e-03
9.135677814483642578e-01,5.513240694999694824e-01,4.642236232757568359e-02,6.747145056724548340e-01,7.566694617271423340e-01,6.955533474683761597e-02,1.359824463725090027e-02
8.957827091217041016e-01,6.824787259101867676e-01,3.645435869693756104e-01,6.330966949462890625e-01,4.211915135383605957e-01,7.972128689289093018e-02,4.007891193032264709e-02
9.293052554130554199e-01,3.830480277538299561e-01,2.335997968912124634e-01,6.948795318603515625e-01,3.773649036884307861e-01,6.930705159902572632e-02,9.136764332652091980e-03
1.000000000000000000e+00,4.187606573104858398e-01,9.417964220046997070e-01,7.394018769264221191e-01,6.966966390609741211e-01,1.189686357975006104e-01,1.124400645494461060e-03
9.759684205055236816e-01,2.810853421688079834e-01,9.904175251722335815e-02,7.612528204917907715e-01,6.348848342895507812e-01,1.584228575229644775e-01,1.417121500708162785e-03
1.000000000000000000e+00,7.468106746673583984e-01,5.644235610961914062e-01,7.134400010108947754e-01,1.743804663419723511e-01,1.989068388938903809e-01,6.749934051185846329e-03
1.000000000000000000e+00,3.204969167709350586e-01,4.870159551501274109e-02,6.648914813995361328e-01,5.715596079826354980e-01,2.195954173803329468e-01,6.207824219018220901e-03
1.000000000000000000e+00,6.381396651268005371e-01,2.947356365621089935e-02,7.018073797225952148e-01,1.720111817121505737e-02,2.649422287940979004e-01,4.197335336357355118e-03
9.186044335365295410e-01,7.181026339530944824e-01,7.081236690282821655e-02,6.296402812004089355e-01,5.324423909187316895e-01,2.482733279466629028e-01,2.094817534089088440e-02
8.252122402191162109e-01,2.087874338030815125e-02,9.500285387039184570e-01,6.766624450683593750e-01,7.673422694206237793e-01,2.194705307483673096e-01,9.128369274549186230e-04
7.476080060005187988e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.682971358299255371e-01,2.918059229850769043e-01,2.454900145530700684e-01,1.466595381498336792e-01
6.895604133605957031e-01,1.000000000000000000e+00,1.408917479562936038e-19,7.167377471923828125e-01,1.000000000000000000e+00,2.691616117954254150e-01,2.480743080377578735e-01
6.007410883903503418e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.980689167976379395e-01,1.000000000000000000e+00,2.724059522151947021e-01,5.276411175727844238e-01
5.264039635658264160e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.315210700035095215e-01,1.000000000000000000e+00,2.307772189378738403e-01,9.203971624374389648e-01
5.114152431488037109e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.586789727210998535e-01,1.000000000000000000e+00,1.909600645303726196e-01,1.077986121177673340e+00
5.022778511047363281e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.204408884048461914e-01,0.000000000000000000e+00,2.004893720149993896e-01,9.181439876556396484e-01
4.765875339508056641e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.141074776649475098e-01,1.000000000000000000e+00,1.539211422204971313e-01,1.088762164115905762e+00
4.590343832969665527e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.373192548751831055e-01,1.000000000000000000e+00,1.416755169630050659e-01,2.316875383257865906e-03
5.120181441307067871e-01,9.659007787704467773e-01,9.645402431488037109e-01,7.529976367950439453e-01,9.910259246826171875e-01,1.594299226999282837e-01,1.361441016197204590e+00
6.114683151245117188e-01,1.056317239999771118e-01,9.958457350730895996e-01,8.527525067329406738e-01,9.765436649322509766e-01,1.123901978135108948e-01,4.923171363770961761e-03
6.885544061660766602e-01,2.075209319591522217e-01,7.080198824405670166e-02,9.116395711898803711e-01,4.113330040127038956e-03,1.207162812352180481e-01,6.546366028487682343e-03
7.870803475379943848e-01,7.727720141410827637e-01,4.947684109210968018e-01,8.682324290275573730e-01,3.331450745463371277e-02,8.844680339097976685e-02,9.785169363021850586e-02
6.967706084251403809e-01,8.847998976707458496e-01,9.641593694686889648e-01,9.138624072074890137e-01,8.591857552528381348e-01,4.570441693067550659e-02,2.236736565828323364e-01
7.138283848762512207e-01,8.440720438957214355e-01,1.315292418003082275e-01,8.377650976181030273e-01,9.782490730285644531e-01,1.355171296745538712e-02,2.783195078372955322e-01
7.977708578109741211e-01,5.038064122200012207e-01,4.608583748340606689e-01,7.749143242835998535e-01,1.336471736431121826e-01,1.319000031799077988e-02,4.961591958999633789e-02
7.404990792274475098e-01,4.107776656746864319e-02,6.860510259866714478e-02,8.608036637306213379e-01,9.615257382392883301e-01,0.000000000000000000e+00,6.339678075164556503e-04
7.271289825439453125e-01,4.440162777900695801e-01,3.821954727172851562e-01,9.526261091232299805e-01,3.621909320354461670e-01,2.044465392827987671e-02,2.783233672380447388e-02
