evaluation,mae
2.000000000000000000e+00,6.200585365047057707e-01
1.000000000000000000e+01,1.042131784732143185e+00
2.000000000000000000e+01,7.083474004020293702e-01
3.000000000000000000e+01,6.846502530326445957e-01
4.000000000000000000e+01,6.441015813499688658e-01
5.000000000000000000e+01,1.164252523829539671e-01
6.000000000000000000e+01,9.091644767671823446e-02
7.000000000000000000e+01,8.101575442900260660e-02
8.000000000000000000e+01,7.609102248058964568e-02
9.000000000000000000e+01,6.862259213967869531e-02
1.000000000000000000e+02,6.456297876934211089e-02
