controllable,controllable,controllable,controllable,controllable,environmental,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.769396066665649414e-01,3.388678351257112809e-06
2.576463520526885986e-01,4.431093111634254456e-02,6.832048892974853516e-01,3.045243024826049805e-01,6.391368806362152100e-02,6.909248828887939453e-01,1.100476980209350586e+00
6.956353783607482910e-01,1.000000000000000000e+00,2.628999650478363037e-01,3.351445496082305908e-01,4.219306409358978271e-01,6.947913765907287598e-01,9.471274167299270630e-02
3.136233091354370117e-01,2.257433682680130005e-01,6.262385845184326172e-01,2.563411295413970947e-01,8.490816503763198853e-02,6.681233644485473633e-01,1.389626502990722656e+00
1.000000000000000000e+00,1.772192269563674927e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.604292392730712891e-01,8.865512199918157421e-07
3.088188469409942627e-01,5.770524714431024289e-16,8.192247748374938965e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.594179868698120117e-01,6.318064872175455093e-03
5.700348615646362305e-01,1.000000000000000000e+00,3.544381558895111084e-01,2.511115463616874887e-16,8.988184481859207153e-02,6.564021706581115723e-01,3.691237047314643860e-02
2.602528929710388184e-01,2.297165095806121826e-01,6.662450432777404785e-01,2.744738757610321045e-01,1.856228336691856384e-02,6.093631982803344727e-01,8.347575068473815918e-01
3.071822226047515869e-01,1.986487656831741333e-01,6.345084309577941895e-01,3.062978684902191162e-01,1.194383502006530762e-01,6.081618070602416992e-01,1.637376546859741211e+00
3.054668307304382324e-01,1.930639743804931641e-01,6.384551525115966797e-01,3.441956341266632080e-01,1.709651201963424683e-01,6.122322678565979004e-01,2.044428586959838867e+00
3.197397291660308838e-01,1.395380049943923950e-01,6.375915408134460449e-01,2.995108664035797119e-01,2.548997998237609863e-01,6.548126935958862305e-01,2.751402616500854492e+00
3.209817707538604736e-01,6.047708040788317549e-17,6.647863984107971191e-01,1.924179941415786743e-01,3.715205490589141846e-01,6.766198873519897461e-01,2.276122808456420898e+00
3.349188268184661865e-01,1.237296512102635030e-17,7.911248207092285156e-01,1.000000000000000000e+00,2.805938720703125000e-01,6.387112736701965332e-01,4.216663911938667297e-02
2.892059087753295898e-01,0.000000000000000000e+00,6.215256452560424805e-01,3.116941154003143311e-01,2.993013262748718262e-01,6.384360790252685547e-01,2.722168207168579102e+00
