evaluation,mape
2.000000000000000000e+00,9.957903219696695452e-01
1.000000000000000000e+01,9.895823688236480287e-01
2.000000000000000000e+01,9.864283321431426277e-01
3.000000000000000000e+01,9.851330281064111238e-01
4.000000000000000000e+01,9.873819514141350950e-01
5.000000000000000000e+01,9.895592564821966697e-01
6.000000000000000000e+01,9.915164758231953535e-01
7.000000000000000000e+01,9.933276983739340871e-01
8.000000000000000000e+01,9.934384632975793439e-01
9.000000000000000000e+01,9.888252632061164116e-01
1.000000000000000000e+02,9.733331674782735865e-01
