evaluation,mape
2.000000000000000000e+00,9.242895901187381247e-01
1.000000000000000000e+01,9.358900533545815303e-01
2.000000000000000000e+01,9.025881805609323738e-01
3.000000000000000000e+01,9.780234358209718426e-01
4.000000000000000000e+01,9.763490344756191597e-01
5.000000000000000000e+01,9.817241548288205832e-01
6.000000000000000000e+01,9.814049192740428307e-01
7.000000000000000000e+01,9.844884991232346616e-01
8.000000000000000000e+01,9.823826189471427384e-01
9.000000000000000000e+01,9.839586574477112713e-01
1.000000000000000000e+02,9.817746950390956462e-01
