evaluation,mape
2.000000000000000000e+00,9.582093034265589671e-01
1.000000000000000000e+01,9.507207242602201402e-01
2.000000000000000000e+01,4.932634047838330704e-01
3.000000000000000000e+01,5.186242305360482252e-01
4.000000000000000000e+01,1.192732995231207960e-01
5.000000000000000000e+01,1.260046406814789022e-01
6.000000000000000000e+01,1.262058209967973910e-01
7.000000000000000000e+01,1.357154724740193552e-01
8.000000000000000000e+01,1.452765360099090297e-01
9.000000000000000000e+01,1.547381490905219426e-01
1.000000000000000000e+02,1.630747161779159404e-01
