evaluation,mape
2.000000000000000000e+00,9.586890177067550756e-01
1.000000000000000000e+01,9.770933926578381223e-01
2.000000000000000000e+01,8.703275885041567017e-01
3.000000000000000000e+01,7.055063347498271575e-01
4.000000000000000000e+01,1.863127820428862602e-01
5.000000000000000000e+01,4.159922154615534190e-02
6.000000000000000000e+01,1.912656858721301090e-02
7.000000000000000000e+01,2.341134437917442510e-02
8.000000000000000000e+01,2.715153443282881593e-02
9.000000000000000000e+01,5.304371005023058791e-03
1.000000000000000000e+02,2.214259701963501754e-03
