controllable,controllable,controllable,controllable,controllable,environmental,output
2.030071914196014404e-01,1.510097682476043701e-01,4.766469895839691162e-01,2.760429680347442627e-01,3.110715448856353760e-01,7.014486789703369141e-01,-3.272362947463989258e+00
2.044619917869567871e-01,1.532288938760757446e-01,4.790504872798919678e-01,2.768156230449676514e-01,3.102975487709045410e-01,7.582980394363403320e-01,-3.069406270980834961e+00
2.006397247314453125e-01,1.495393961668014526e-01,4.778387546539306641e-01,2.747342288494110107e-01,3.121242523193359375e-01,6.224855780601501465e-01,-3.291115999221801758e+00
2.034570574760437012e-01,1.515168696641921997e-01,4.769794940948486328e-01,2.762842774391174316e-01,3.108532130718231201e-01,7.178277373313903809e-01,-3.229050636291503906e+00
1.977323144674301147e-01,1.490365266799926758e-01,4.817986786365509033e-01,2.730318903923034668e-01,3.132369816303253174e-01,5.393679738044738770e-01,-2.980446338653564453e+00
1.985482871532440186e-01,1.490381807088851929e-01,4.804852902889251709e-01,2.735647559165954590e-01,3.128818273544311523e-01,5.639226436614990234e-01,-3.103761196136474609e+00
1.997230798006057739e-01,1.493013650178909302e-01,4.788521528244018555e-01,2.741717398166656494e-01,3.124477863311767578e-01,5.959575176239013672e-01,-3.226250886917114258e+00
2.051005363464355469e-01,1.550475656986236572e-01,4.821856617927551270e-01,2.771086990833282471e-01,3.098290562629699707e-01,7.878478169441223145e-01,-2.911201953887939453e+00
1.982153803110122681e-01,1.490617245435714722e-01,4.809915125370025635e-01,2.733790576457977295e-01,3.130329847335815430e-01,5.540626645088195801e-01,-3.057107448577880859e+00
2.002578079700469971e-01,1.494008600711822510e-01,4.782368242740631104e-01,2.744851708412170410e-01,3.122695088386535645e-01,6.117132902145385742e-01,-3.268952608108520508e+00
1.994203627109527588e-01,1.492045074701309204e-01,4.792775809764862061e-01,2.740352153778076172e-01,3.125694394111633301e-01,5.878357887268066406e-01,-3.199603319168090820e+00
2.047638148069381714e-01,1.539808213710784912e-01,4.802730977535247803e-01,2.769606411457061768e-01,3.100886940956115723e-01,7.717158198356628418e-01,-3.001495122909545898e+00
2.024078220129013062e-01,1.505056917667388916e-01,4.765755832195281982e-01,2.757079303264617920e-01,3.113546669483184814e-01,6.813125610351562500e-01,-3.307487010955810547e+00
1.989315599203109741e-01,1.491298526525497437e-01,4.799057841300964355e-01,2.737576663494110107e-01,3.127565085887908936e-01,5.746882557868957520e-01,-3.150034666061401367e+00
2.011579275131225586e-01,1.497652828693389893e-01,4.772653281688690186e-01,2.750255167484283447e-01,3.118734359741210938e-01,6.404821276664733887e-01,-3.315051555633544922e+00
1.957639753818511963e-01,1.491259485483169556e-01,4.852214157581329346e-01,2.717760503292083740e-01,3.140383362770080566e-01,4.837619364261627197e-01,-2.625746965408325195e+00
2.051900327205657959e-01,1.555801331996917725e-01,4.831772446632385254e-01,2.772088646888732910e-01,3.097148835659027100e-01,7.945861220359802246e-01,-2.870924949645996094e+00
1.963758468627929688e-01,1.490604877471923828e-01,4.841014742851257324e-01,2.721744775772094727e-01,3.137722015380859375e-01,5.013232231140136719e-01,-2.747283935546875000e+00
2.015260457992553711e-01,1.499354541301727295e-01,4.769795536994934082e-01,2.752441167831420898e-01,3.117168545722961426e-01,6.522520780563354492e-01,-3.321708440780639648e+00
2.021190673112869263e-01,1.502775698900222778e-01,4.766606986522674561e-01,2.755760550498962402e-01,3.114655613899230957e-01,6.714290380477905273e-01,-3.317207098007202148e+00
2.038166224956512451e-01,1.520231068134307861e-01,4.774242043495178223e-01,2.764592170715332031e-01,3.106792569160461426e-01,7.315487861633300781e-01,-3.183016538619995117e+00
1.969965845346450806e-01,1.490602940320968628e-01,4.831174015998840332e-01,2.725673317909240723e-01,3.135313987731933594e-01,5.179156661033630371e-01,-2.854586362838745117e+00
1.966572105884552002e-01,1.490262150764465332e-01,4.835570752620697021e-01,2.723810076713562012e-01,3.136400878429412842e-01,5.096480250358581543e-01,-2.802115440368652344e+00
2.040594667196273804e-01,1.524120867252349854e-01,4.779229164123535156e-01,2.766014039516448975e-01,3.105335533618927002e-01,7.412276864051818848e-01,-3.145431756973266602e+00
2.028584182262420654e-01,1.508684307336807251e-01,4.766085743904113770e-01,2.759681642055511475e-01,3.111397922039031982e-01,6.964566111564636230e-01,-3.282962322235107422e+00
