evaluation,mape
2.000000000000000000e+00,8.871709757896055759e-01
1.000000000000000000e+01,7.706808968465347354e-01
2.000000000000000000e+01,6.828189505599340237e-01
3.000000000000000000e+01,2.176715514430906107e-01
4.000000000000000000e+01,8.648988319807844605e-02
5.000000000000000000e+01,2.855546334397380051e-02
6.000000000000000000e+01,2.367737945716333683e-02
7.000000000000000000e+01,7.717703421952092427e-03
8.000000000000000000e+01,6.968592203035896271e-03
9.000000000000000000e+01,7.159227442251248422e-03
1.000000000000000000e+02,6.124684835250971716e-03
