environmental,controllable,controllable,environmental,controllable,environmental,output
2.465170770883560181e-01,8.772802948951721191e-01,6.269887685775756836e-01,6.698068380355834961e-01,2.596385776996612549e-01,2.032745927572250366e-01,-1.319216489791870117e+00
1.754009276628494263e-01,1.520942598581314087e-01,4.832734763622283936e-01,4.535802602767944336e-01,3.137741386890411377e-01,3.844537734985351562e-01,-1.376701235771179199e+00
6.096145510673522949e-01,8.415975570678710938e-01,4.767859876155853271e-01,5.086194276809692383e-01,2.983064055442810059e-01,2.986434102058410645e-01,-6.428928375244140625e-01
7.318378686904907227e-01,8.116401433944702148e-01,4.302830100059509277e-01,6.596969366073608398e-01,3.008319139480590820e-01,3.362050950527191162e-01,-1.639141738414764404e-01
5.215473771095275879e-01,1.499449461698532104e-01,4.563096761703491211e-01,9.665598720312118530e-02,3.100290894508361816e-01,3.222935497760772705e-01,-6.879556179046630859e-01
7.792413234710693359e-01,8.736973404884338379e-01,6.153638958930969238e-01,7.419054508209228516e-01,2.716270387172698975e-01,2.097427994012832642e-01,-1.505534946918487549e-01
7.088772654533386230e-01,8.513150811195373535e-01,4.844757318496704102e-01,5.830265283584594727e-01,2.948910593986511230e-01,2.686867415904998779e-01,-3.407658338546752930e-01
6.984447240829467773e-01,3.842325806617736816e-01,7.997220754623413086e-01,8.775376677513122559e-01,2.169971168041229248e-01,5.046421289443969727e-01,-5.574097484350204468e-02
9.526442154310643673e-04,1.739703714847564697e-01,5.338748693466186523e-01,8.590069413185119629e-01,3.405782878398895264e-01,3.056102991104125977e-01,-5.679810419678688049e-02
5.474119782447814941e-01,8.658734560012817383e-01,5.498303174972534180e-01,3.163166642189025879e-01,2.886038422584533691e-01,1.656096279621124268e-01,-9.666831493377685547e-01
2.849903404712677002e-01,1.492806524038314819e-01,4.854211509227752686e-01,2.057440429925918579e-01,3.141155838966369629e-01,4.605235755443572998e-01,-2.284842252731323242e+00
6.679963469505310059e-01,1.481924206018447876e-01,4.084347784519195557e-01,5.389902740716934204e-02,3.066791892051696777e-01,2.741262912750244141e-01,-3.002662658691406250e-01
4.877306222915649414e-01,8.569387793540954590e-01,5.229914188385009766e-01,4.876624941825866699e-01,2.959314584732055664e-01,2.850224673748016357e-01,-1.201268076896667480e+00
6.304576992988586426e-01,1.626571714878082275e-01,3.860287666320800781e-01,6.293458938598632812e-01,3.056500852108001709e-01,3.949385285377502441e-01,-3.357571661472320557e-01
1.608265340328216553e-01,8.292213082313537598e-01,5.275276303291320801e-01,5.392974019050598145e-01,3.137983977794647217e-01,2.597815096378326416e-01,-6.639322042465209961e-01
5.064493417739868164e-01,8.668810725212097168e-01,5.749168992042541504e-01,8.322975635528564453e-01,2.899119257926940918e-01,3.885248601436614990e-01,-2.573694288730621338e-01
2.661690413951873779e-01,8.651320934295654297e-01,5.651941895484924316e-01,8.167729377746582031e-01,3.059507310390472412e-01,3.455494940280914307e-01,-3.579731583595275879e-01
3.731371164321899414e-01,8.821781873703002930e-01,8.136098384857177734e-01,8.066171407699584961e-01,1.538773030042648315e-01,1.842908263206481934e-01,-1.361929059028625488e+00
7.533258199691772461e-01,8.744413256645202637e-01,6.237872242927551270e-01,6.256785392761230469e-01,2.692879140377044678e-01,1.680902093648910522e-01,-3.178328871726989746e-01
6.441868543624877930e-01,8.778031468391418457e-01,6.798556447029113770e-01,8.518918752670288086e-01,2.492711246013641357e-01,2.949467003345489502e-01,-2.243279367685317993e-01
1.796421110630035400e-01,1.627556383609771729e-01,4.991564452648162842e-01,6.500383615493774414e-01,3.173688948154449463e-01,3.811256289482116699e-01,-5.101162195205688477e-01
3.492674529552459717e-01,8.791754245758056641e-01,6.803879737854003906e-01,5.180533528327941895e-01,2.381020486354827881e-01,1.485494971275329590e-01,-2.500269651412963867e+00
2.174396663904190063e-01,1.500009149312973022e-01,4.962485134601593018e-01,1.708625704050064087e-01,3.163934051990509033e-01,5.227459669113159180e-01,-2.635033130645751953e+00
2.597899362444877625e-02,1.487631350755691528e-01,4.793126881122589111e-01,4.464936554431915283e-01,3.129008114337921143e-01,4.753638803958892822e-01,-1.734682202339172363e+00
7.450590133666992188e-01,8.597538471221923828e-01,5.088778734207153320e-01,4.357304573059082031e-01,2.910500168800354004e-01,1.539534330368041992e-01,-3.233740031719207764e-01
2.946047484874725342e-01,1.693543046712875366e-01,4.784884750843048096e-01,3.608859181404113770e-01,3.129547238349914551e-01,2.792837619781494141e-01,-9.766929745674133301e-01
7.228180766105651855e-01,1.458267867565155029e-01,3.772487044334411621e-01,9.463836997747421265e-02,3.053545057773590088e-01,4.318708777427673340e-01,-6.615993976593017578e-01
4.723413586616516113e-01,1.481741517782211304e-01,4.228895306587219238e-01,3.207348585128784180e-01,3.073946535587310791e-01,4.464091658592224121e-01,-1.786079049110412598e+00
1.459927558898925781e-01,1.513012051582336426e-01,5.102620720863342285e-01,1.207476183772087097e-01,3.213181197643280029e-01,4.980219602584838867e-01,-2.248480796813964844e+00
2.525049448013305664e-01,1.763895452022552490e-01,5.265271067619323730e-01,8.259425759315490723e-01,3.245033919811248779e-01,4.634479582309722900e-01,-1.644321233034133911e-01
3.874446749687194824e-01,1.602914482355117798e-01,4.585450589656829834e-01,6.165953874588012695e-01,3.100519776344299316e-01,4.368146657943725586e-01,-6.851977705955505371e-01
1.987196207046508789e-01,1.618145406246185303e-01,5.132136344909667969e-01,1.786893755197525024e-01,3.233070373535156250e-01,1.915955096483230591e-01,-5.770929455757141113e-01
3.997018933296203613e-01,1.516992747783660889e-01,4.444945752620697021e-01,5.572323799133300781e-01,3.087505698204040527e-01,4.789237976074218750e-01,-1.085124373435974121e+00
5.794438719749450684e-01,1.477574855089187622e-01,3.965257108211517334e-01,2.655219435691833496e-01,3.061040639877319336e-01,4.039343893527984619e-01,-1.242053389549255371e+00
4.517800211906433105e-01,1.519187539815902710e-01,4.401559829711914062e-01,2.802902758121490479e-01,3.085946440696716309e-01,3.606243133544921875e-01,-1.320069789886474609e+00
1.951772719621658325e-01,1.489648967981338501e-01,4.750111401081085205e-01,4.090197086334228516e-01,3.121823072433471680e-01,4.935567975044250488e-01,-2.280453681945800781e+00
5.636979341506958008e-01,1.462903320789337158e-01,3.938919305801391602e-01,2.913834750652313232e-01,3.059439361095428467e-01,5.247321724891662598e-01,-1.893593192100524902e+00
1.446975022554397583e-01,1.585177332162857056e-01,4.959047734737396240e-01,6.034310460090637207e-01,3.165738582611083984e-01,3.652786910533905029e-01,-6.309913992881774902e-01
