environmental,controllable,controllable,environmental,controllable,environmental,output
2.371312230825424194e-01,2.051774412393569946e-01,5.806046128273010254e-01,8.927880227565765381e-02,3.054582476615905762e-01,8.659428358078002930e-01,-1.762476801872253418e+00
7.548080682754516602e-01,4.028604924678802490e-01,8.249971866607666016e-01,6.711806058883666992e-01,1.415365934371948242e-01,8.202014565467834473e-01,-8.260849714279174805e-01
5.981060862541198730e-01,1.512462198734283447e-01,4.126844704151153564e-01,6.378302574157714844e-01,3.050764501094818115e-01,6.599573493003845215e-01,-6.077987551689147949e-01
2.558679878711700439e-01,1.506224274635314941e-01,4.758725464344024658e-01,5.874525308609008789e-01,3.116967380046844482e-01,5.500622987747192383e-01,-1.226813912391662598e+00
4.650678634643554688e-01,1.530193239450454712e-01,4.349159896373748779e-01,4.879785776138305664e-01,3.055953681468963623e-01,7.781434655189514160e-01,-1.601596951484680176e+00
4.795915484428405762e-01,1.558094024658203125e-01,4.619540274143218994e-01,1.395375877618789673e-01,3.066678643226623535e-01,7.904642820358276367e-01,-1.867291688919067383e+00
4.758007824420928955e-01,1.490812450647354126e-01,4.720709025859832764e-01,5.351445078849792480e-02,3.113598227500915527e-01,5.464854836463928223e-01,-1.435987114906311035e+00
7.126389145851135254e-01,1.471002548933029175e-01,3.958754837512969971e-01,6.645324174314737320e-03,3.056181967258453369e-01,5.779652595520019531e-01,-6.568690538406372070e-01
7.646999359130859375e-01,4.092733561992645264e-01,8.284391760826110840e-01,8.130303621292114258e-01,1.185177788138389587e-01,7.541962265968322754e-01,-5.227249860763549805e-01
3.127193748950958252e-01,1.548644751310348511e-01,4.650803804397583008e-01,3.527040779590606689e-01,3.074682950973510742e-01,8.129770159721374512e-01,-2.522832870483398438e+00
8.051644563674926758e-01,1.460432857275009155e-01,3.716484308242797852e-01,1.333327684551477432e-02,3.050214052200317383e-01,5.187659263610839844e-01,-4.510670602321624756e-01
5.340008139610290527e-01,1.464482992887496948e-01,4.028493463993072510e-01,2.645793259143829346e-01,3.062249422073364258e-01,5.863324403762817383e-01,-2.229048490524291992e+00
7.109861969947814941e-01,3.536494970321655273e-01,7.938240766525268555e-01,4.454783797264099121e-01,2.302109003067016602e-01,8.300825357437133789e-01,-1.192381501197814941e+00
8.464558422565460205e-02,1.579227894544601440e-01,5.238177776336669922e-01,4.348542168736457825e-02,3.240150511264801025e-01,6.642618179321289062e-01,-2.065054655075073242e+00
6.177316904067993164e-01,1.486849486827850342e-01,4.010199308395385742e-01,1.571857780218124390e-01,3.053065538406372070e-01,7.303273677825927734e-01,-1.603456497192382812e+00
3.551419079303741455e-01,2.993269860744476318e-01,7.339375019073486328e-01,5.114263892173767090e-01,2.687735259532928467e-01,8.316093683242797852e-01,-1.516470670700073242e+00
8.252778649330139160e-01,3.848112225532531738e-01,8.147786855697631836e-01,5.305442810058593750e-01,1.863775998353958130e-01,8.072096109390258789e-01,-8.775418996810913086e-01
9.178906679153442383e-02,3.517359793186187744e-01,7.824891209602355957e-01,5.771054029464721680e-01,2.323367744684219360e-01,8.414999246597290039e-01,-1.268284559249877930e+00
7.819342017173767090e-01,1.456633061170578003e-01,3.614194095134735107e-01,2.403410971164703369e-01,3.048368394374847412e-01,5.201894640922546387e-01,-1.013930201530456543e+00
7.879219204187393188e-02,1.489529311656951904e-01,4.764745235443115234e-01,4.055283367633819580e-01,3.121663033962249756e-01,5.603300929069519043e-01,-2.490458011627197266e+00
1.449544280767440796e-01,1.734917908906936646e-01,5.217587351799011230e-01,4.691557884216308594e-01,3.065895736217498779e-01,8.386121392250061035e-01,-1.821056485176086426e+00
7.431586384773254395e-01,4.014977216720581055e-01,8.238596320152282715e-01,8.242045044898986816e-01,1.466581374406814575e-01,6.477956771850585938e-01,-2.305098325014114380e-01
5.077870488166809082e-01,3.207733035087585449e-01,7.592573761940002441e-01,1.186519414186477661e-01,2.567292749881744385e-01,8.516141772270202637e-01,-1.528597831726074219e+00
7.235406041145324707e-01,1.485807448625564575e-01,3.836232125759124756e-01,1.870003640651702881e-01,3.046221137046813965e-01,7.426033616065979004e-01,-1.271920919418334961e+00
6.053463816642761230e-01,1.474199742078781128e-01,3.850393295288085938e-01,4.154480993747711182e-01,3.050832152366638184e-01,7.100985050201416016e-01,-1.684797286987304688e+00
6.319476962089538574e-01,1.461908519268035889e-01,3.766583204269409180e-01,3.465370237827301025e-01,3.051883280277252197e-01,6.292729973793029785e-01,-1.808094143867492676e+00
3.975342214107513428e-01,1.475161463022232056e-01,4.354394078254699707e-01,3.300355374813079834e-01,3.078992068767547607e-01,6.143868565559387207e-01,-2.808531522750854492e+00
8.511301875114440918e-01,3.109631538391113281e-01,7.562427520751953125e-01,7.597826719284057617e-01,2.627297043800354004e-01,5.241522192955017090e-01,-9.235802292823791504e-02
2.256124466657638550e-01,3.146495819091796875e-01,7.424620985984802246e-01,6.234439015388488770e-01,2.614544332027435303e-01,7.759501934051513672e-01,-1.037797331809997559e+00
1.317867934703826904e-01,1.805688589811325073e-01,5.473029613494873047e-01,7.832103371620178223e-01,3.170138895511627197e-01,5.992758274078369141e-01,-3.185147643089294434e-01
4.213953018188476562e-01,1.521979719400405884e-01,4.556950032711029053e-01,6.624446511268615723e-01,3.088023662567138672e-01,5.553153753280639648e-01,-6.492127776145935059e-01
8.948470354080200195e-01,4.064989984035491943e-01,8.270407915115356445e-01,7.340523004531860352e-01,1.289849430322647095e-01,7.379083037376403809e-01,-4.765909016132354736e-01
7.728385925292968750e-01,4.084816873073577881e-01,8.279502391815185547e-01,8.651100993156433105e-01,1.220918744802474976e-01,6.669470667839050293e-01,-2.592394948005676270e-01
6.496752500534057617e-01,3.925845921039581299e-01,8.165866136550903320e-01,8.416509628295898438e-01,1.751864552497863770e-01,6.065078973770141602e-01,-1.636200100183486938e-01
2.096836566925048828e-01,4.120670557022094727e-01,8.291910886764526367e-01,9.191774129867553711e-01,1.063030585646629333e-01,8.577237725257873535e-01,-8.943566679954528809e-01
2.870457172393798828e-01,1.483163386583328247e-01,4.614558219909667969e-01,3.700261116027832031e-01,3.103651106357574463e-01,5.371090769767761230e-01,-2.660288572311401367e+00
5.441405177116394043e-01,3.068287074565887451e-01,7.501227855682373047e-01,4.602579474449157715e-01,2.642803490161895752e-01,8.233901858329772949e-01,-1.445506572723388672e+00
1.727123111486434937e-01,3.692927658557891846e-01,7.690408825874328613e-01,9.030528068542480469e-01,2.174824625253677368e-01,5.654980540275573730e-01,-1.178572103381156921e-01
6.576924324035644531e-01,3.376547694206237793e-01,7.804606556892395020e-01,1.943836510181427002e-01,2.445459514856338501e-01,8.491432666778564453e-01,-1.410337090492248535e+00
5.642479658126831055e-01,1.465034931898117065e-01,3.997084498405456543e-01,2.152138501405715942e-01,3.060317635536193848e-01,6.081458330154418945e-01,-2.050189018249511719e+00
3.426115512847900391e-01,1.485790610313415527e-01,4.526363313198089600e-01,2.880356311798095703e-01,3.089826405048370361e-01,6.527834534645080566e-01,-3.099473237991333008e+00
5.794804692268371582e-01,3.958039879798889160e-01,8.204648494720458984e-01,7.024661898612976074e-01,1.615984588861465454e-01,7.967973947525024414e-01,-7.731723189353942871e-01
6.435083150863647461e-01,1.500001996755599976e-01,3.976203501224517822e-01,6.006784439086914062e-01,3.047623634338378906e-01,6.777184009552001953e-01,-6.940854787826538086e-01
8.424832224845886230e-01,4.115683734416961670e-01,8.296316862106323242e-01,9.412141442298889160e-01,1.093147918581962585e-01,6.354860067367553711e-01,-1.829332709312438965e-01
4.111075401306152344e-01,1.474623382091522217e-01,4.280696213245391846e-01,3.980051875114440918e-01,3.073807060718536377e-01,6.176981329917907715e-01,-2.488273143768310547e+00
6.695050597190856934e-01,3.907569944858551025e-01,8.179289698600769043e-01,6.500450372695922852e-01,1.738775074481964111e-01,7.976636886596679688e-01,-8.035086393356323242e-01
7.980012893676757812e-01,4.119935631752014160e-01,8.298823237419128418e-01,9.163715839385986328e-01,1.072313413023948669e-01,7.146598696708679199e-01,-3.753487169742584229e-01
3.183593451976776123e-01,3.192758262157440186e-01,7.555346488952636719e-01,4.925197362899780273e-01,2.578655779361724854e-01,8.616290092468261719e-01,-1.607960462570190430e+00
1.037038788199424744e-01,1.557780504226684570e-01,4.858326613903045654e-01,3.059290647506713867e-01,3.100788295269012451e-01,7.865858674049377441e-01,-2.788188934326171875e+00
5.763249397277832031e-01,1.530351340770721436e-01,4.268049895763397217e-01,1.751748025417327881e-01,3.050673604011535645e-01,8.059418797492980957e-01,-1.628138542175292969e+00
8.852564096450805664e-01,4.114661216735839844e-01,8.296509385108947754e-01,7.444997429847717285e-01,1.094384267926216125e-01,8.761255145072937012e-01,-9.573533535003662109e-01
2.603257298469543457e-01,1.589181721210479736e-01,4.930442869663238525e-01,6.141417026519775391e-01,3.097325563430786133e-01,6.932526826858520508e-01,-1.139829993247985840e+00
