environmental,controllable,controllable,environmental,controllable,environmental,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
8.714814782142639160e-01,1.282177567481994629e-01,7.822656072676181793e-03,2.694308161735534668e-01,1.234861016273498535e-01,7.392417788505554199e-01,3.961455225944519043e-01
8.545179367065429688e-01,6.168993562459945679e-02,2.716081961989402771e-02,2.132488191127777100e-01,2.481248080730438232e-01,7.274162173271179199e-01,6.707421541213989258e-01
8.226985335350036621e-01,7.873000502586364746e-01,7.549778819084167480e-01,2.982022166252136230e-01,9.520235061645507812e-01,7.555529475212097168e-01,1.343150157481431961e-03
8.973063230514526367e-01,1.844016462564468384e-01,1.812227815389633179e-01,3.136821091175079346e-01,1.000000000000000000e+00,7.826932072639465332e-01,3.143491048831492662e-04
9.246219992637634277e-01,9.610246419906616211e-01,8.478118181228637695e-01,4.058067202568054199e-01,3.469446951953614189e-18,7.932029962539672852e-01,3.692201897501945496e-02
9.880218505859375000e-01,9.909642338752746582e-01,2.464415505528450012e-02,4.183158874511718750e-01,7.889100909233093262e-01,8.279426097869873047e-01,4.738930147141218185e-04
1.000000000000000000e+00,1.546185761690139771e-01,1.655687391757965088e-01,5.090463161468505859e-01,3.836097717285156250e-01,8.021770715713500977e-01,2.320654690265655518e-01
1.000000000000000000e+00,7.285577058792114258e-01,7.928314805030822754e-01,4.955878853797912598e-01,2.118548303842544556e-01,7.823206186294555664e-01,2.542827725410461426e-01
1.000000000000000000e+00,6.132678985595703125e-01,8.981897234916687012e-01,5.732636451721191406e-01,9.841982722282409668e-01,7.756620645523071289e-01,7.268555928021669388e-04
9.647194147109985352e-01,5.128133296966552734e-01,9.537415504455566406e-01,5.719310641288757324e-01,5.629695057868957520e-01,7.973814606666564941e-01,1.088282242417335510e-01
9.131129384040832520e-01,1.259431242942810059e-01,6.517764925956726074e-01,5.973714590072631836e-01,2.311719954013824463e-01,8.273114562034606934e-01,3.549346923828125000e-01
8.234673142433166504e-01,9.296834468841552734e-02,7.032577991485595703e-01,5.199469923973083496e-01,4.016079939901828766e-03,8.350192308425903320e-01,2.889856994152069092e-01
7.875454425811767578e-01,0.000000000000000000e+00,6.896204501390457153e-02,5.503271222114562988e-01,2.838361859321594238e-01,8.145269751548767090e-01,4.062454700469970703e-01
7.234120368957519531e-01,8.707444667816162109e-01,5.838121175765991211e-01,4.739184677600860596e-01,3.385003805160522461e-01,8.147069215774536133e-01,1.450997292995452881e-01
7.040575742721557617e-01,2.008016593754291534e-02,9.482030570507049561e-02,4.712680876255035400e-01,6.841967701911926270e-01,8.095409870147705078e-01,6.888809055089950562e-02
7.197412848472595215e-01,5.138271674513816833e-02,2.256205230951309204e-01,3.804744482040405273e-01,2.733305394649505615e-01,7.702275514602661133e-01,1.157430648803710938e+00
6.207146048545837402e-01,0.000000000000000000e+00,3.059927225112915039e-01,2.978547513484954834e-01,3.221902549266815186e-01,7.308395504951477051e-01,1.717594265937805176e+00
5.213233232498168945e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.561254441738128662e-01,0.000000000000000000e+00,7.352913022041320801e-01,3.343589305877685547e-01
4.331074059009552002e-01,0.000000000000000000e+00,2.270704507827758789e-01,4.332446753978729248e-01,3.419086337089538574e-01,7.618294358253479004e-01,1.787815093994140625e+00
4.736059308052062988e-01,1.617977586601236921e-16,2.295660227537155151e-01,3.525620400905609131e-01,3.340462148189544678e-01,7.305735349655151367e-01,2.108947515487670898e+00
5.564864873886108398e-01,1.000000000000000000e+00,9.826378226280212402e-01,2.615773081779479980e-01,3.234291076660156250e-01,7.164517045021057129e-01,9.102046489715576172e-02
6.056274175643920898e-01,0.000000000000000000e+00,9.178055524826049805e-01,2.017043828964233398e-01,4.254728853702545166e-01,7.027269601821899414e-01,7.966780066490173340e-01
6.918995380401611328e-01,5.959360003471374512e-01,1.436066478490829468e-01,2.038139700889587402e-01,4.293110370635986328e-01,6.532873511314392090e-01,5.234475731849670410e-01
6.276211142539978027e-01,2.770636416971683502e-02,1.274455636739730835e-01,2.708701789379119873e-01,5.521512627601623535e-01,6.888211965560913086e-01,5.809555649757385254e-01
6.742776036262512207e-01,1.258186101913452148e-01,6.389456391334533691e-01,2.104258984327316284e-01,1.419827044010162354e-01,6.803563237190246582e-01,9.570733904838562012e-01
