environmental,controllable,controllable,environmental,controllable,environmental,output
7.549727559089660645e-01,8.817097544670104980e-01,8.171334266662597656e-01,7.206467390060424805e-01,1.791880428791046143e-01,7.760737091302871704e-02,-3.147590458393096924e-01
8.584081530570983887e-01,8.511760234832763672e-01,4.794982671737670898e-01,7.734226584434509277e-01,2.945056259632110596e-01,2.423794418573379517e-01,-3.921939805150032043e-02
7.452635765075683594e-01,8.812134265899658203e-01,7.929138541221618652e-01,7.840521335601806641e-01,1.975052952766418457e-01,1.431591063737869263e-01,-2.467794418334960938e-01
7.871509790420532227e-01,1.565915942192077637e-01,3.598819673061370850e-01,4.606683850288391113e-01,3.048947751522064209e-01,2.620584964752197266e-01,-2.459637373685836792e-01
7.352027893066406250e-01,8.796461224555969238e-01,7.527372837066650391e-01,9.515406489372253418e-01,2.209770977497100830e-01,2.595458924770355225e-01,-6.103461980819702148e-02
8.084541559219360352e-01,8.565012216567993164e-01,4.929195344448089600e-01,5.789809226989746094e-01,2.923559546470642090e-01,1.831156760454177856e-01,-1.591847687959671021e-01
9.494665861129760742e-01,8.607332110404968262e-01,4.866283237934112549e-01,8.802720904350280762e-01,2.898839116096496582e-01,1.695252507925033569e-01,-6.697530392557382584e-03
5.270913243293762207e-01,8.785507678985595703e-01,6.849806308746337891e-01,5.923194289207458496e-01,2.450189739465713501e-01,2.065671682357788086e-01,-1.677814483642578125e+00
9.203004837036132812e-01,1.497025340795516968e-01,3.542516529560089111e-01,5.063044428825378418e-01,3.047430515289306641e-01,2.274375408887863159e-01,-9.881918132305145264e-02
5.446941852569580078e-01,8.826489448547363281e-01,8.620862960815429688e-01,6.984952092170715332e-01,1.233492270112037659e-01,2.854826487600803375e-02,-1.963864207267761230e+00
8.142944574356079102e-01,1.612596511840820312e-01,3.585476577281951904e-01,5.292533636093139648e-01,3.048440217971801758e-01,2.481358796358108521e-01,-1.544618457555770874e-01
6.989879012107849121e-01,8.800283074378967285e-01,7.473380565643310547e-01,5.180459618568420410e-01,2.253084331750869751e-01,7.387848943471908569e-02,-7.030596137046813965e-01
6.816394329071044922e-01,8.826327323913574219e-01,8.640880584716796875e-01,8.664932250976562500e-01,1.232288256287574768e-01,5.660549551248550415e-02,-3.683241307735443115e-01
5.999855399131774902e-01,8.801745772361755371e-01,7.397721409797668457e-01,7.506198287010192871e-01,2.217456847429275513e-01,2.319240123033523560e-01,-7.290175557136535645e-01
8.521745800971984863e-01,8.825584053993225098e-01,8.410550355911254883e-01,9.788122773170471191e-01,1.328416913747787476e-01,1.943427370861172676e-03,-2.034749276936054230e-02
5.101429820060729980e-01,8.728132843971252441e-01,5.945232510566711426e-01,3.466800749301910400e-01,2.767301797866821289e-01,1.472826600074768066e-01,-1.367651581764221191e+00
9.616628885269165039e-01,8.523008823394775391e-01,4.741125702857971191e-01,7.566503882408142090e-01,2.939370870590209961e-01,1.160390973091125488e-01,-1.164511684328317642e-02
9.927569627761840820e-01,1.545033603906631470e-01,3.532457053661346436e-01,4.894544482231140137e-01,3.047057688236236572e-01,6.779824197292327881e-02,-2.071416191756725311e-02
7.648125886917114258e-01,8.823314905166625977e-01,8.527817726135253906e-01,9.823319911956787109e-01,1.404714584350585938e-01,1.266323775053024292e-01,-5.990296229720115662e-02
