environmental,controllable,controllable,environmental,controllable,environmental,output
1.794090399856969054e-01,8.853391979969830183e-01,2.111232097182454970e-01,8.081507850064116871e-01,9.253745478254049583e-01,4.824408127380385158e-01,4.781001216515148866e-02
9.064777940511703491e-02,8.565100431442260742e-01,5.400699973106384277e-01,8.656174540519714355e-01,6.823506951332092285e-01,4.471270740032196045e-01,3.985051810741424561e-02
1.701087504625320435e-01,1.867935433983802795e-02,9.729883074760437012e-01,8.385300040245056152e-01,6.238778680562973022e-02,4.286982715129852295e-01,1.996003091335296631e-02
1.665018498897552490e-01,5.407990813255310059e-01,4.197339341044425964e-02,7.918946146965026855e-01,9.799097180366516113e-01,4.623139500617980957e-01,2.224811911582946777e-02
2.086634337902069092e-01,9.884114265441894531e-01,2.534302473068237305e-01,7.700736522674560547e-01,3.637044131755828857e-02,4.820857942104339600e-01,7.094395160675048828e-02
2.731406688690185547e-01,9.973461627960205078e-01,6.457250565290451050e-02,8.217685222625732422e-01,8.523919582366943359e-01,4.647525846958160400e-01,8.354203402996063232e-02
2.813632488250732422e-01,1.000000000000000000e+00,2.287133224308490753e-02,8.785247802734375000e-01,9.418500661849975586e-01,4.642046093940734863e-01,6.219920143485069275e-02
2.652802467346191406e-01,2.796435952186584473e-01,1.998314112424850464e-01,9.151571393013000488e-01,3.453806638717651367e-01,4.562615752220153809e-01,4.281593114137649536e-02
3.375241160392761230e-01,9.584258794784545898e-01,6.510953903198242188e-01,9.041418433189392090e-01,5.934381484985351562e-01,4.382732212543487549e-01,1.037881448864936829e-01
3.581874072551727295e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.553580880165100098e-01,0.000000000000000000e+00,3.928942084312438965e-01,1.111131832003593445e-01
3.913443982601165771e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.384487271308898926e-01,0.000000000000000000e+00,3.974040150642395020e-01,1.246214509010314941e-01
4.839724004268646240e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.621601462364196777e-01,2.445960101127298003e-16,4.103726148605346680e-01,1.619343906641006470e-01
4.272473752498626709e-01,1.594893820583820343e-02,9.300459623336791992e-01,8.807772994041442871e-01,6.532937753945589066e-03,4.346037805080413818e-01,9.394379332661628723e-03
4.889007806777954102e-01,1.000000000000000000e+00,7.400700449943542480e-02,9.292340874671936035e-01,0.000000000000000000e+00,3.871859908103942871e-01,1.269781142473220825e-01
4.873328506946563721e-01,7.384881973266601562e-01,9.438189268112182617e-01,8.959774971008300781e-01,3.471896797418594360e-02,3.769026100635528564e-01,1.746829897165298462e-01
5.222074389457702637e-01,7.896404266357421875e-01,1.000000000000000000e+00,8.439798355102539062e-01,2.874515442649536916e-19,3.528210818767547607e-01,2.861784398555755615e-01
5.778768062591552734e-01,5.385485887527465820e-01,6.910618543624877930e-01,8.331975340843200684e-01,6.217657774686813354e-02,3.470321893692016602e-01,1.117358952760696411e-01
6.002537608146667480e-01,8.265349268913269043e-01,1.000000000000000000e+00,7.869564294815063477e-01,2.675892598927021027e-02,3.168243467807769775e-01,3.505313694477081299e-01
6.328051686286926270e-01,8.546572923660278320e-01,1.000000000000000000e+00,8.390178084373474121e-01,1.000000000000000000e+00,3.154488205909729004e-01,2.048653662204742432e-01
6.823570728302001953e-01,8.442244529724121094e-01,1.000000000000000000e+00,8.370690345764160156e-01,0.000000000000000000e+00,3.064731359481811523e-01,1.563096642494201660e-01
6.607724428176879883e-01,7.163148522377014160e-01,2.142410166561603546e-02,8.118703961372375488e-01,1.677515208721160889e-01,2.828751206398010254e-01,2.059869468212127686e-01
6.895433664321899414e-01,2.911887830123305321e-03,2.064325660467147827e-01,8.891057968139648438e-01,8.865665793418884277e-01,2.426933348178863525e-01,4.735241527669131756e-04
6.835812926292419434e-01,9.983633160591125488e-01,4.534383714199066162e-01,8.010058999061584473e-01,3.803497850894927979e-01,2.376505434513092041e-01,2.604089677333831787e-01
6.789616346359252930e-01,9.017283320426940918e-01,5.812925696372985840e-01,7.276325821876525879e-01,1.552120745182037354e-01,2.364164143800735474e-01,4.080398678779602051e-01
6.579770445823669434e-01,8.893378973007202148e-01,1.000000000000000000e+00,7.395262122154235840e-01,8.480207324028015137e-01,2.142454236745834351e-01,5.013649463653564453e-01
7.537804245948791504e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.727426052093505859e-01,1.000000000000000000e+00,2.388619184494018555e-01,1.721103191375732422e-01
7.878715395927429199e-01,5.780443549156188965e-01,8.723251819610595703e-01,6.932215690612792969e-01,7.799658179283142090e-01,2.607343494892120361e-01,5.259638652205467224e-02
7.160242199897766113e-01,2.359452424570918083e-03,1.584886461496353149e-01,6.505198478698730469e-01,2.114688232541084290e-02,2.364938855171203613e-01,2.139172516763210297e-02
6.580851078033447266e-01,3.018403053283691406e-01,1.450594365596771240e-01,6.136651039123535156e-01,1.166510954499244690e-01,2.846322357654571533e-01,1.191114634275436401e-01
6.329824328422546387e-01,8.785651326179504395e-01,9.484323859214782715e-01,5.987205505371093750e-01,7.247362136840820312e-01,3.029644787311553955e-01,4.739829599857330322e-01
5.338343977928161621e-01,8.904736042022705078e-01,1.000000000000000000e+00,6.483303308486938477e-01,4.512684493527532523e-16,3.208121955394744873e-01,7.470525503158569336e-01
5.107963085174560547e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.346215009689331055e-01,1.221245327087672194e-15,3.363526463508605957e-01,6.583098173141479492e-01
4.465134739875793457e-01,7.649803757667541504e-01,9.850196242332458496e-01,5.614035129547119141e-01,2.869367599487304688e-01,3.766695261001586914e-01,6.410367488861083984e-01
4.046283066272735596e-01,8.593105077743530273e-01,9.975330233573913574e-01,6.204667091369628906e-01,7.629050393629621912e-18,3.562861979007720947e-01,7.621039152145385742e-01
4.705025553703308105e-01,8.553099036216735840e-01,7.678543402240417537e-15,6.329903006553649902e-01,0.000000000000000000e+00,3.566185534000396729e-01,6.736010313034057617e-01
4.550123810768127441e-01,8.842615485191345215e-01,1.000000000000000000e+00,5.747160911560058594e-01,1.984467729926109314e-02,3.651313185691833496e-01,6.952918171882629395e-01
4.981151223182678223e-01,8.029975891113281250e-01,8.545217514038085938e-01,6.374003291130065918e-01,7.877299189567565918e-01,4.070187509059906006e-01,3.624910712242126465e-01
5.400452613830566406e-01,2.980713360011577606e-02,1.361209750175476074e-01,6.639602184295654297e-01,9.953809380531311035e-01,4.455144703388214111e-01,2.265448216348886490e-03
5.155078172683715820e-01,4.741364121437072754e-01,1.432146281003952026e-01,6.939133405685424805e-01,6.076771765947341919e-02,4.711048305034637451e-01,1.205493882298469543e-01
5.301467180252075195e-01,1.191980671137571335e-03,2.254837006330490112e-01,7.499089241027832031e-01,1.038170531392097473e-01,4.846769273281097412e-01,9.818785637617111206e-02
5.021100640296936035e-01,7.444313168525695801e-01,1.539495587348937988e-01,6.983830928802490234e-01,1.212906688451766968e-01,5.026907920837402344e-01,1.503499746322631836e-01
4.128076732158660889e-01,2.271356284618377686e-01,8.908652067184448242e-01,7.158311009407043457e-01,8.618970513343811035e-01,5.403686165809631348e-01,1.556109916418790817e-02
3.562825024127960205e-01,2.713251113891601562e-01,7.601490616798400879e-02,7.245461344718933105e-01,6.645682267844676971e-03,4.974776506423950195e-01,6.952175498008728027e-02
4.531903266906738281e-01,9.889843463897705078e-01,6.355176568031311035e-01,6.487090587615966797e-01,8.432127237319946289e-01,5.149295926094055176e-01,1.143196448683738708e-01
5.088304281234741211e-01,6.079224348068237305e-01,7.016835808753967285e-01,6.589639782905578613e-01,9.383617043495178223e-01,5.509093999862670898e-01,5.332941561937332153e-02
4.341850876808166504e-01,2.252950333058834076e-02,3.194760084152221680e-01,5.797991752624511719e-01,1.189191937446594238e-01,5.222635865211486816e-01,5.289347767829895020e-01
4.318272173404693604e-01,3.814795017242431641e-01,5.947305560111999512e-01,6.733878254890441895e-01,9.690057635307312012e-01,4.952963292598724365e-01,8.677330613136291504e-02
4.245219230651855469e-01,5.644195675849914551e-01,9.055083394050598145e-01,5.901432037353515625e-01,3.090889751911163330e-02,5.088131427764892578e-01,1.753677129745483398e-01
4.441823065280914307e-01,9.886085055768489838e-03,7.553197145462036133e-01,5.781870484352111816e-01,7.675586342811584473e-01,4.929023385047912598e-01,7.088194042444229126e-02
4.109925627708435059e-01,1.799715906381607056e-01,8.342037200927734375e-01,5.436077117919921875e-01,1.405277252197265625e-01,5.134876966476440430e-01,5.503248572349548340e-01
4.261917471885681152e-01,5.635699257254600525e-02,4.696014225482940674e-01,4.461218714714050293e-01,2.602492319175484740e-16,5.109497904777526855e-01,3.958588540554046631e-01
4.372929632663726807e-01,3.896403312683105469e-01,4.209972023963928223e-01,3.990704715251922607e-01,3.839995861053466797e-01,5.061699151992797852e-01,1.502201557159423828e+00
4.836234152317047119e-01,4.542880952358245850e-01,9.714410454034805298e-02,4.204497933387756348e-01,6.390314102172851562e-01,5.069699883460998535e-01,1.899805217981338501e-01
4.159969985485076904e-01,9.265735745429992676e-01,9.982382059097290039e-01,4.229458272457122803e-01,1.231542080640792847e-01,4.822195172309875488e-01,2.173368930816650391e-01
3.960028588771820068e-01,2.557877004146575928e-01,6.771810650825500488e-01,4.205408096313476562e-01,3.661515414714813232e-01,4.649130403995513916e-01,1.415077209472656250e+00
3.374145030975341797e-01,3.442258238792419434e-01,7.237584590911865234e-01,5.039814710617065430e-01,0.000000000000000000e+00,4.382839500904083252e-01,2.532788515090942383e-01
3.354223370552062988e-01,1.547515541315078735e-01,9.485071897506713867e-01,5.811690092086791992e-01,9.647649526596069336e-01,4.862172603607177734e-01,1.666567847132682800e-02
