environmental,controllable,controllable,environmental,controllable,environmental,output
2.414964693634579218e-01,8.961487629272238964e-01,5.188421164045694534e-01,2.332715660900597232e-02,4.626275669911361632e-01,6.422269925597116069e-01,2.681774668297608466e-01
1.631766110658645630e-01,9.980554133653640747e-02,9.795587062835693359e-01,8.076559007167816162e-02,9.932303428649902344e-01,6.742437481880187988e-01,4.189017415046691895e-02
1.101776733994483948e-01,8.587908148765563965e-01,5.555030107498168945e-01,3.185300529003143311e-02,6.215786337852478027e-01,6.725259423255920410e-01,2.536465823650360107e-01
2.456338144838809967e-02,1.000000000000000000e+00,1.249000902703301108e-16,3.956398367881774902e-02,1.092875789865388469e-16,6.378964185714721680e-01,1.847515627741813660e-02
0.000000000000000000e+00,7.322185039520263672e-01,8.561338782310485840e-01,1.283999234437942505e-01,5.834589004516601562e-01,6.413673162460327148e-01,1.726659387350082397e-01
0.000000000000000000e+00,5.679427832365036011e-02,3.153360188007354736e-01,1.700585037469863892e-01,9.908809661865234375e-01,6.632236242294311523e-01,2.526007592678070068e-01
0.000000000000000000e+00,4.273673892021179199e-02,6.321918964385986328e-02,1.005799323320388794e-01,9.507250785827636719e-01,6.870107650756835938e-01,1.241291407495737076e-02
1.536555215716362000e-02,6.940873265266418457e-01,9.971676468849182129e-01,3.656096756458282471e-02,6.953134667128324509e-03,6.732773184776306152e-01,1.276063919067382812e-01
0.000000000000000000e+00,1.203026063740253448e-02,8.536590337753295898e-01,0.000000000000000000e+00,5.417297035455703735e-02,6.838387846946716309e-01,3.486234545707702637e-01
0.000000000000000000e+00,4.791316986083984375e-01,8.114686012268066406e-01,5.336229875683784485e-02,6.812258958816528320e-01,6.658034920692443848e-01,2.699429094791412354e-01
0.000000000000000000e+00,5.110515356063842773e-01,5.176853537559509277e-01,1.024032607674598694e-01,1.568415015935897827e-01,7.102346420288085938e-01,1.023175597190856934e+00
0.000000000000000000e+00,9.033227562904357910e-01,1.495146155357360840e-01,1.316808760166168213e-01,3.557394444942474365e-01,6.938148140907287598e-01,2.417553216218948364e-01
9.289447218179702759e-02,8.477682471275329590e-01,3.406894207000732422e-02,8.265044540166854858e-02,1.537512708455324173e-02,6.616293191909790039e-01,6.762417405843734741e-02
0.000000000000000000e+00,2.655058801174163818e-01,1.307213678956031799e-03,0.000000000000000000e+00,1.000000000000000000e+00,6.229292154312133789e-01,4.286065232008695602e-03
9.445350617170333862e-03,5.518791079521179199e-01,1.470708549022674561e-01,0.000000000000000000e+00,9.958394169807434082e-01,6.523097753524780273e-01,2.970941178500652313e-02
3.046163916587829590e-02,9.212199449539184570e-01,9.974793195724487305e-01,0.000000000000000000e+00,3.711479008197784424e-01,6.230212450027465820e-01,7.172497361898422241e-02
0.000000000000000000e+00,4.262914359569549561e-01,9.537567496299743652e-01,0.000000000000000000e+00,4.048389568924903870e-02,6.611094474792480469e-01,3.331720232963562012e-01
8.805423229932785034e-02,9.303632378578186035e-01,9.832425713539123535e-01,8.340510725975036621e-02,4.162083864212036133e-01,6.863982677459716797e-01,9.935134649276733398e-02
1.199360936880111694e-01,7.831160426139831543e-01,9.368450380861759186e-03,3.212369605898857117e-02,1.230506896972656250e-01,6.754397749900817871e-01,1.689628511667251587e-01
6.449214369058609009e-02,2.863332629203796387e-02,9.683075547218322754e-01,0.000000000000000000e+00,9.104472994804382324e-01,6.545248627662658691e-01,4.976418614387512207e-02
5.230094492435455322e-02,4.740538448095321655e-02,8.784692287445068359e-01,1.211506387335248291e-04,1.488458947278559208e-03,6.446365714073181152e-01,2.438378036022186279e-01
1.148987337946891785e-01,9.198200702667236328e-01,6.520766615867614746e-01,1.939670369029045105e-02,5.425529927015304565e-02,6.007444262504577637e-01,1.118263304233551025e-01
4.551528021693229675e-02,1.500138789415359497e-01,1.244934201240539551e-01,1.138427257537841797e-01,9.867083430290222168e-01,5.629119277000427246e-01,3.616685420274734497e-02
7.421247195452451706e-03,9.557752013206481934e-01,6.407686471939086914e-01,1.182538792490959167e-01,2.166852541267871857e-02,5.479713678359985352e-01,7.841593027114868164e-02
8.144202828407287598e-02,3.032798878848552704e-02,1.746712625026702881e-02,1.240156590938568115e-01,9.270579218864440918e-01,5.930392742156982422e-01,8.393007330596446991e-03
1.765294224023818970e-01,8.795094490051269531e-01,8.531191945075988770e-01,1.794448047876358032e-01,5.404680222272872925e-02,5.584003329277038574e-01,1.126330271363258362e-01
1.465712338685989380e-01,4.939658939838409424e-02,1.398942172527313232e-01,1.333225369453430176e-01,9.944564104080200195e-01,5.562593936920166016e-01,4.526297375559806824e-02
2.366620302200317383e-01,1.576661616563796997e-01,3.528639301657676697e-02,1.626559793949127197e-01,3.199979290366172791e-02,5.851883292198181152e-01,5.822581052780151367e-01
1.764418333768844604e-01,4.080372750759124756e-01,4.452226758003234863e-01,1.939837336540222168e-01,2.009901255369186401e-01,5.859881043434143066e-01,1.979060292243957520e+00
1.841465979814529419e-01,2.993673086166381836e-01,4.181506335735321045e-01,2.466989904642105103e-01,2.339925020933151245e-01,5.495964884757995605e-01,2.508254528045654297e+00
2.267702221870422363e-01,1.891919821500778198e-01,0.000000000000000000e+00,2.329709380865097046e-01,2.643837630748748779e-01,5.658110380172729492e-01,2.106415987014770508e+00
2.326512485742568970e-01,3.339918255805969238e-01,1.000000000000000000e+00,2.061874419450759888e-01,2.629691362380981445e-01,5.690624117851257324e-01,1.151611089706420898e+00
2.722446918487548828e-01,1.052587122678574578e-18,2.676991224288940430e-01,2.882640659809112549e-01,2.262660264968872070e-01,6.096692085266113281e-01,2.484616279602050781e+00
3.491088151931762695e-01,1.000000000000000000e+00,2.664836049079895020e-01,2.376635670661926270e-01,2.303583621978759766e-01,5.746138691902160645e-01,2.072172760963439941e-01
3.148170113563537598e-01,1.607299447059631348e-01,3.647508025169372559e-01,3.227333426475524902e-01,2.747126221656799316e-01,5.661135315895080566e-01,2.807853698730468750e+00
