evaluation,mape
2.000000000000000000e+00,2.364628154624157652e+00
1.000000000000000000e+01,1.416097412520429089e+00
2.000000000000000000e+01,1.178205999769397661e+00
3.000000000000000000e+01,1.876719302101734765e+00
4.000000000000000000e+01,1.530111865646867075e+00
5.000000000000000000e+01,6.141970129699382275e-01
6.000000000000000000e+01,5.900933971419096702e-01
7.000000000000000000e+01,5.377041310167672838e-01
8.000000000000000000e+01,4.568178843354842589e-01
9.000000000000000000e+01,3.880901703403853986e-01
1.000000000000000000e+02,3.517623108981303703e-01
