environmental,controllable,controllable,environmental,controllable,environmental,output
6.476305425167083740e-02,8.448675274848937988e-01,5.375043749809265137e-01,4.765727519989013672e-01,3.127397000789642334e-01,1.292237043380737305e-01,-4.018122553825378418e-01
1.496474537998437881e-02,1.538101881742477417e-01,4.931109845638275146e-01,4.514406919479370117e-01,3.159815371036529541e-01,2.456427216529846191e-01,-5.749988555908203125e-01
2.267542779445648193e-01,8.390462398529052734e-01,5.575369000434875488e-01,8.938300609588623047e-01,3.350616097450256348e-01,4.040220975875854492e-01,-1.163404956459999084e-01
7.665645480155944824e-01,1.646918207406997681e-01,3.619601130485534668e-01,5.120393037796020508e-01,3.049246370792388916e-01,2.648782134056091309e-01,-2.195997089147567749e-01
7.517120242118835449e-01,8.749488592147827148e-01,6.314827203750610352e-01,6.237623691558837891e-01,2.673391401767730713e-01,1.637006551027297974e-01,-3.292830884456634521e-01
6.723805069923400879e-01,8.265665173530578613e-01,4.543438553810119629e-01,6.602113246917724609e-01,3.000980615615844727e-01,3.553474247455596924e-01,-2.461016774177551270e-01
8.238620758056640625e-01,8.157817125320434570e-01,4.189567565917968750e-01,4.150106012821197510e-01,3.000905811786651611e-01,1.519888788461685181e-01,-1.220813989639282227e-01
5.281451940536499023e-01,8.495813012123107910e-01,5.031793713569641113e-01,5.071189403533935547e-01,2.978828847408294678e-01,3.052043318748474121e-01,-9.459892511367797852e-01
5.792173743247985840e-01,8.785252571105957031e-01,6.836392879486083984e-01,8.009554147720336914e-01,2.445330768823623657e-01,2.864206433296203613e-01,-4.857987463474273682e-01
1.215282082557678223e-01,8.651406764984130859e-01,5.632205605506896973e-01,7.318156957626342773e-01,3.061327040195465088e-01,2.323268800973892212e-01,-3.948824405670166016e-01
6.755403876304626465e-01,1.533268094062805176e-01,3.718795180320739746e-01,5.374992489814758301e-01,3.052335977554321289e-01,3.862670361995697021e-01,-4.904277920722961426e-01
8.036348819732666016e-01,8.809534907341003418e-01,7.853478789329528809e-01,8.298289775848388672e-01,2.048586905002593994e-01,1.267829984426498413e-01,-1.001439839601516724e-01
5.431497693061828613e-01,8.822307586669921875e-01,8.271867632865905762e-01,9.428195357322692871e-01,1.482104212045669556e-01,2.338464260101318359e-01,-3.479317426681518555e-01
6.861457824707031250e-01,8.756327033042907715e-01,6.399061679840087891e-01,5.665696263313293457e-01,2.645656168460845947e-01,1.721959412097930908e-01,-6.576761007308959961e-01
3.314397111535072327e-02,1.500046700239181519e-01,4.873544573783874512e-01,5.261429548263549805e-01,3.145335018634796143e-01,3.967491984367370605e-01,-9.795656204223632812e-01
4.883973002433776855e-01,1.494852155447006226e-01,4.125992357730865479e-01,4.443311691284179688e-01,3.068149983882904053e-01,4.548783302307128906e-01,-1.412227153778076172e+00
5.496547222137451172e-01,8.825058341026306152e-01,8.495933413505554199e-01,8.602396249771118164e-01,1.339103281497955322e-01,1.604792475700378418e-01,-8.021097183227539062e-01
7.848796993494033813e-02,8.399882316589355469e-01,5.352913141250610352e-01,5.555006265640258789e-01,3.142741322517395020e-01,1.894433498382568359e-01,-4.246788918972015381e-01
3.792331814765930176e-01,1.502712965011596680e-01,4.448351562023162842e-01,4.822339415550231934e-01,3.088588714599609375e-01,4.692114293575286865e-01,-1.519698977470397949e+00
