environmental,controllable,controllable,environmental,controllable,environmental,output
2.191340923309326172e-01,1.669863462448120117e-01,5.117362141609191895e-01,2.128269225358963013e-01,3.088079392910003662e-01,8.574967980384826660e-01,-2.349227905273437500e+00
3.925120532512664795e-01,1.517379432916641235e-01,4.422688782215118408e-01,4.559107720851898193e-01,3.066465854644775391e-01,7.610896825790405273e-01,-2.041103839874267578e+00
6.768453121185302734e-01,3.939702510833740234e-01,8.199948072433471680e-01,4.753426611423492432e-01,1.662567108869552612e-01,9.498928189277648926e-01,-1.349264264106750488e+00
2.568566203117370605e-01,3.767841756343841553e-01,7.995782494544982910e-01,3.211065381765365601e-02,1.995645314455032349e-01,9.386866688728332520e-01,-1.480849027633666992e+00
8.677090406417846680e-01,3.957623243331909180e-01,8.212091326713562012e-01,5.548984408378601074e-01,1.618368774652481079e-01,8.169472813606262207e-01,-8.553350567817687988e-01
5.176371932029724121e-01,3.674150407314300537e-01,8.000150918960571289e-01,7.931097596883773804e-02,2.141248881816864014e-01,8.976666331291198730e-01,-1.423384547233581543e+00
6.082634329795837402e-01,3.976529836654663086e-01,8.215373754501342773e-01,5.634829029440879822e-02,1.565301269292831421e-01,9.762907028198242188e-01,-1.342242360115051270e+00
5.830264091491699219e-01,3.905066847801208496e-01,8.175727128982543945e-01,5.878221988677978516e-01,1.743529736995697021e-01,8.807113766670227051e-01,-1.175009965896606445e+00
7.943936586380004883e-01,3.999802470207214355e-01,8.234682679176330566e-01,6.185390949249267578e-01,1.501430422067642212e-01,8.286607861518859863e-01,-8.803744316101074219e-01
6.403231620788574219e-01,1.500672101974487305e-01,3.977421820163726807e-01,2.480993270874023438e-01,3.046846091747283936e-01,7.969613075256347656e-01,-1.589992403984069824e+00
3.651965558528900146e-01,1.561612933874130249e-01,4.924389123916625977e-01,9.928400069475173950e-02,3.112566471099853516e-01,7.365592122077941895e-01,-2.152164459228515625e+00
2.419523596763610840e-01,1.709373146295547485e-01,5.132997035980224609e-01,3.384806215763092041e-01,3.061489164829254150e-01,8.840430378913879395e-01,-2.157959461212158203e+00
5.715988278388977051e-01,3.713122010231018066e-01,8.048649430274963379e-01,6.274235248565673828e-01,2.088627368211746216e-01,7.905578017234802246e-01,-8.754060864448547363e-01
6.328681707382202148e-01,1.518882960081100464e-01,4.078201651573181152e-01,5.723550915718078613e-01,3.045044243335723877e-01,7.232021093368530273e-01,-8.227056264877319336e-01
4.249885976314544678e-01,1.618388593196868896e-01,4.723562300205230713e-01,3.818496167659759521e-01,3.048489987850189209e-01,8.650688529014587402e-01,-1.863912343978881836e+00
9.253158569335937500e-01,3.638621866703033447e-01,8.015041947364807129e-01,3.474874794483184814e-01,2.187729775905609131e-01,7.787356972694396973e-01,-8.411407470703125000e-01
5.669956803321838379e-01,3.187319636344909668e-01,7.608547806739807129e-01,1.685511022806167603e-01,2.577333450317382812e-01,8.507172465324401855e-01,-1.547978878021240234e+00
4.786218404769897461e-01,4.053852856159210205e-01,8.260140419006347656e-01,6.417095065116882324e-01,1.327172666788101196e-01,9.860122203826904297e-01,-1.279021024703979492e+00
3.747118711471557617e-01,1.510231345891952515e-01,4.450254440307617188e-01,3.316543996334075928e-01,3.072160184383392334e-01,7.699645757675170898e-01,-2.672150135040283203e+00
7.499676346778869629e-01,3.621443212032318115e-01,8.000164031982421875e-01,4.187041819095611572e-01,2.208551317453384399e-01,8.399145603179931641e-01,-1.188104629516601562e+00
7.539195418357849121e-01,3.512030839920043945e-01,7.917776703834533691e-01,1.097694113850593567e-01,2.326472997665405273e-01,8.011791706085205078e-01,-1.032413363456726074e+00
4.935767054557800293e-01,4.044222831726074219e-01,8.254776597023010254e-01,6.472960710525512695e-01,1.359852552413940430e-01,9.587727785110473633e-01,-1.262395501136779785e+00
9.000274538993835449e-01,4.095885455608367920e-01,8.286485671997070312e-01,5.907206535339355469e-01,1.173880621790885925e-01,9.525402784347534180e-01,-1.178526997566223145e+00
9.152271747589111328e-01,4.096305668354034424e-01,8.286827802658081055e-01,6.612885277718305588e-03,1.170926839113235474e-01,9.675356149673461914e-01,-1.185546755790710449e+00
7.403250932693481445e-01,1.487860828638076782e-01,3.832259476184844971e-01,1.888386309146881104e-01,3.045389354228973389e-01,7.454828619956970215e-01,-1.209069490432739258e+00
6.607115268707275391e-01,3.862707316875457764e-01,8.152907490730285645e-01,6.087689995765686035e-01,1.834343522787094116e-01,8.201818466186523438e-01,-9.351736903190612793e-01
8.219090700149536133e-01,3.938377201557159424e-01,8.200542926788330078e-01,1.800244599580764771e-01,1.666157841682434082e-01,9.154255390167236328e-01,-1.253568291664123535e+00
8.518887162208557129e-01,3.905006945133209229e-01,8.181618452072143555e-01,4.285593628883361816e-01,1.743894964456558228e-01,8.695108890533447266e-01,-1.119651198387145996e+00
8.176073431968688965e-01,4.109152853488922119e-01,8.293551206588745117e-01,6.945737004280090332e-01,1.118092536926269531e-01,9.457371830940246582e-01,-1.151894569396972656e+00
9.983247518539428711e-01,4.041483998298645020e-01,8.258256912231445312e-01,3.212362825870513916e-01,1.370714157819747925e-01,9.114651679992675781e-01,-1.140125393867492676e+00
3.277280032634735107e-01,3.226512968540191650e-01,7.573471665382385254e-01,2.276864051818847656e-01,2.558572292327880859e-01,9.238324165344238281e-01,-1.901756525039672852e+00
3.094123899936676025e-01,3.119756281375885010e-01,7.390969395637512207e-01,6.760286688804626465e-01,2.631779313087463379e-01,7.267820835113525391e-01,-7.428162097930908203e-01
3.853558897972106934e-01,3.642778694629669189e-01,7.980141043663024902e-01,2.756311595439910889e-01,2.181818038225173950e-01,9.885842204093933105e-01,-1.688587427139282227e+00
1.664627194404602051e-01,3.648169338703155518e-01,7.964520454406738281e-01,3.938613235950469971e-01,2.174769639968872070e-01,9.827197790145874023e-01,-1.681993126869201660e+00
