evaluation,mape
2.000000000000000000e+00,5.532137829793148942e-01
1.000000000000000000e+01,7.964792759478819262e-01
2.000000000000000000e+01,6.493977973508260337e-01
3.000000000000000000e+01,2.012908264166566319e-01
4.000000000000000000e+01,1.640481312153413418e-01
5.000000000000000000e+01,1.624617901078362903e-01
6.000000000000000000e+01,1.673915692035209402e-01
7.000000000000000000e+01,1.688268989320859392e-01
8.000000000000000000e+01,1.648480357570136778e-01
9.000000000000000000e+01,1.388644162521780467e-01
1.000000000000000000e+02,1.311869405151495915e-01
