evaluation,mape
2.000000000000000000e+00,8.979547866087814745e-01
1.000000000000000000e+01,5.851736654426070716e-01
2.000000000000000000e+01,5.318713219471526976e-01
3.000000000000000000e+01,5.801809120845188295e-01
4.000000000000000000e+01,2.395269371930359714e-01
5.000000000000000000e+01,2.280864523213630424e-01
6.000000000000000000e+01,2.211646275437704479e-01
7.000000000000000000e+01,1.856956322218350774e-01
8.000000000000000000e+01,1.752370752784287167e-01
9.000000000000000000e+01,1.628548883087533039e-01
1.000000000000000000e+02,9.379132954290943236e-02
