environmental,controllable,controllable,environmental,controllable,environmental,output
2.066234797239303589e-01,1.588762849569320679e-01,5.302342176437377930e-01,5.076244845986366272e-02,3.374413549900054932e-01,1.861640512943267822e-01,-4.226861894130706787e-01
1.501848548650741577e-01,8.581428527832031250e-01,5.495498776435852051e-01,3.335780501365661621e-01,3.077799379825592041e-01,9.116077423095703125e-02,-6.121320724487304688e-01
2.905459888279438019e-02,1.693980097770690918e-01,5.101830959320068359e-01,2.898533940315246582e-01,3.218014538288116455e-01,6.756959110498428345e-02,-1.956935226917266846e-01
2.257957756519317627e-01,8.803889751434326172e-01,7.066267132759094238e-01,4.706039130687713623e-01,2.171553075313568115e-01,3.784221410751342773e-02,-1.676435470581054688e+00
3.553580120205879211e-02,8.036860823631286621e-01,5.313072800636291504e-01,2.877501845359802246e-01,3.233355283737182617e-01,4.520995914936065674e-02,-1.686289757490158081e-01
1.641430556774139404e-01,8.598625063896179199e-01,5.500177741050720215e-01,4.112365245819091797e-01,3.043217062950134277e-01,1.392414420843124390e-01,-8.447834849357604980e-01
8.163988590240478516e-02,1.575824916362762451e-01,5.362492799758911133e-01,2.809653617441654205e-02,3.475104272365570068e-01,1.589779704809188843e-01,-3.170357346534729004e-01
2.235413715243339539e-02,1.573649793863296509e-01,5.324122309684753418e-01,7.134047895669937134e-02,3.406197726726531982e-01,9.187912940979003906e-02,-1.901863813400268555e-01
5.445856600999832153e-02,8.062458634376525879e-01,5.242638587951660156e-01,4.814409315586090088e-01,3.175789713859558105e-01,1.707882285118103027e-01,-3.439278304576873779e-01
2.155781239271163940e-01,1.706218123435974121e-01,5.378509759902954102e-01,1.245950162410736084e-02,3.511532843112945557e-01,7.305571436882019043e-02,-1.532019227743148804e-01
1.141436100006103516e-01,8.782006502151489258e-01,6.393296122550964355e-01,5.199104547500610352e-01,2.508442401885986328e-01,2.080509811639785767e-02,-7.440158724784851074e-01
1.078898459672927856e-01,8.350236415863037109e-01,5.315150022506713867e-01,4.448572099208831787e-01,3.141626715660095215e-01,1.690201461315155029e-01,-5.398620963096618652e-01
2.033151537179946899e-01,8.576998114585876465e-01,5.468488931655883789e-01,3.556215763092041016e-01,3.056390881538391113e-01,1.436121761798858643e-01,-9.108499288558959961e-01
9.141751378774642944e-02,1.573058664798736572e-01,5.135467648506164551e-01,2.105656564235687256e-01,3.234411776065826416e-01,1.730070710182189941e-01,-5.010375380516052246e-01
1.039699539542198181e-01,1.666026413440704346e-01,4.975550770759582520e-01,4.056901931762695312e-01,3.171768188476562500e-01,2.069156914949417114e-01,-5.595796704292297363e-01
2.134358137845993042e-01,8.801332712173461914e-01,6.946282982826232910e-01,4.220452606678009033e-01,2.219302505254745483e-01,7.102079223841428757e-03,-1.352134704589843750e+00
1.483609974384307861e-01,1.630885750055313110e-01,5.233905911445617676e-01,1.348110735416412354e-01,3.301297724246978760e-01,1.336630731821060181e-01,-3.459836244583129883e-01
2.378927320241928101e-01,1.645841002464294434e-01,5.211328268051147461e-01,1.101417168974876404e-01,3.282696604728698730e-01,1.646306663751602173e-01,-4.117502272129058838e-01
4.934910684823989868e-02,1.584281772375106812e-01,5.395756363868713379e-01,3.307039383798837662e-03,3.558356165885925293e-01,1.276398897171020508e-01,-2.237894088029861450e-01
5.793112888932228088e-02,8.534165620803833008e-01,5.455535054206848145e-01,3.742713332176208496e-01,3.112937211990356445e-01,4.361483827233314514e-02,-3.004723489284515381e-01
2.928548455238342285e-01,8.246105313301086426e-01,5.440110564231872559e-01,6.051479652523994446e-02,3.346483409404754639e-01,7.551213353872299194e-02,-2.114618718624114990e-01
2.995733916759490967e-01,8.634390830993652344e-01,5.586532950401306152e-01,1.650966554880142212e-01,3.054320812225341797e-01,6.052219867706298828e-02,-5.196728110313415527e-01
1.227384731173515320e-01,1.649529188871383667e-01,4.995795488357543945e-01,3.491273224353790283e-01,3.177931010723114014e-01,2.015987783670425415e-01,-6.080221533775329590e-01
9.446831792593002319e-02,1.614184528589248657e-01,5.042492747306823730e-01,3.044114708900451660e-01,3.193520903587341309e-01,1.780138611793518066e-01,-5.250803232192993164e-01
1.413977146148681641e-01,8.449590206146240234e-01,5.366933941841125488e-01,3.942582607269287109e-01,3.120336532592773438e-01,1.526118069887161255e-01,-6.555520296096801758e-01
1.931338012218475342e-01,1.621319800615310669e-01,5.327032804489135742e-01,4.732466861605644226e-02,3.410144150257110596e-01,1.387996673583984375e-01,-2.952504754066467285e-01
7.161980867385864258e-02,1.729134172201156616e-01,5.201658606529235840e-01,1.997501403093338013e-01,3.275930881500244141e-01,4.976893961429595947e-02,-1.722708046436309814e-01
2.895499765872955322e-01,8.744589090347290039e-01,6.014840006828308105e-01,4.462553262710571289e-01,2.746719121932983398e-01,1.495547741651535034e-01,-1.858419656753540039e+00
1.322199702262878418e-01,8.792999386787414551e-01,6.621294021606445312e-01,5.093807578086853027e-01,2.376510649919509888e-01,1.218409091234207153e-02,-8.668175339698791504e-01
1.369039714336395264e-01,1.709626466035842896e-01,5.207646489143371582e-01,1.701935827732086182e-01,3.281121551990509033e-01,9.965138137340545654e-02,-2.746706902980804443e-01
2.594213187694549561e-01,8.662772774696350098e-01,5.611052513122558594e-01,3.840346038341522217e-01,2.954731583595275879e-01,1.570967137813568115e-01,-1.332174420356750488e+00
1.278440803289413452e-01,8.140329122543334961e-01,5.418832302093505859e-01,1.455667614936828613e-01,3.350218534469604492e-01,3.228655084967613220e-02,-1.653097271919250488e-01
1.893993467092514038e-01,1.664230823516845703e-01,5.049253702163696289e-01,2.521323859691619873e-01,3.195876479148864746e-01,1.941575706005096436e-01,-6.235473752021789551e-01
1.037143915891647339e-02,1.700755357742309570e-01,5.120338201522827148e-01,2.768927514553070068e-01,3.226782977581024170e-01,3.614507988095283508e-02,-1.418914794921875000e-01
9.850833564996719360e-02,1.555126756429672241e-01,5.267281532287597656e-01,9.544117748737335205e-02,3.332912027835845947e-01,1.983143389225006104e-01,-5.065470933914184570e-01
1.246779318898916245e-02,1.568231880664825439e-01,4.973414838314056396e-01,3.976286351680755615e-01,3.171328008174896240e-01,1.820566356182098389e-01,-4.266227185726165771e-01
1.963144540786743164e-01,8.053234219551086426e-01,5.308961868286132812e-01,2.197914272546768188e-01,3.226608633995056152e-01,1.448912024497985840e-01,-4.495159983634948730e-01
2.293772250413894653e-01,8.817208409309387207e-01,7.813278436660766602e-01,5.071013569831848145e-01,1.771283894777297974e-01,1.047260221093893051e-02,-1.799169063568115234e+00
1.592782139778137207e-01,8.072511553764343262e-01,5.351890921592712402e-01,1.973841935396194458e-01,3.265978693962097168e-01,1.025016829371452332e-01,-3.166930973529815674e-01
1.705438196659088135e-01,8.443406224250793457e-01,5.437406897544860840e-01,2.129386663436889648e-01,3.197939991950988770e-01,7.011229544878005981e-02,-3.735118806362152100e-01
2.012132257223129272e-01,8.381034135818481445e-01,5.365062355995178223e-01,2.572281360626220703e-01,3.164511919021606445e-01,1.319463700056076050e-01,-5.765967965126037598e-01
8.787792921066284180e-02,1.634134501218795776e-01,5.321241617202758789e-01,8.785474300384521484e-02,3.401277065277099609e-01,6.336439400911331177e-02,-1.669168025255203247e-01
1.830667108297348022e-01,1.639778763055801392e-01,5.373843908309936523e-01,1.826169341802597046e-02,3.500348925590515137e-01,1.064857169985771179e-01,-2.107026875019073486e-01
2.421988695859909058e-01,8.690099716186523438e-01,5.704738497734069824e-01,2.970327734947204590e-01,2.934182882308959961e-01,8.373996615409851074e-02,-9.527824521064758301e-01
2.785921692848205566e-01,8.811823725700378418e-01,7.516258358955383301e-01,4.623162448406219482e-01,1.969155520200729370e-01,3.985076397657394409e-02,-2.161915779113769531e+00
2.319190800189971924e-01,8.465530276298522949e-01,5.356302261352539062e-01,3.306500017642974854e-01,3.100607693195343018e-01,1.756598353385925293e-01,-8.989165425300598145e-01
6.838220171630382538e-03,1.673010438680648804e-01,5.075502395629882812e-01,3.147040605545043945e-01,3.206628859043121338e-01,6.480439752340316772e-02,-1.809578686952590942e-01
2.729170918464660645e-01,8.817920684814453125e-01,7.903238534927368164e-01,4.948487281799316406e-01,1.746758669614791870e-01,2.557629719376564026e-02,-2.236778736114501953e+00
2.217308878898620605e-01,1.650055497884750366e-01,5.331241488456726074e-01,3.810822963714599609e-02,3.416687548160552979e-01,1.247307509183883667e-01,-2.535495460033416748e-01
4.000485688447952271e-02,8.230832219123840332e-01,5.332823991775512695e-01,3.232351541519165039e-01,3.201054036617279053e-01,5.207367986440658569e-02,-2.067020982503890991e-01
1.677843332290649414e-01,1.766683012247085571e-01,5.256354212760925293e-01,1.309882700443267822e-01,3.318838179111480713e-01,8.177977800369262695e-02,-2.230865806341171265e-01
