environmental,controllable,controllable,environmental,controllable,environmental,output
8.205075875631008264e-01,2.786486195609114702e-01,6.999601788373975841e-01,2.539113327565993838e-01,1.591065151637311992e-01,5.930344908194863374e-01,6.154712316215886769e-01
9.000118374824523926e-01,6.856733560562133789e-02,7.341964244842529297e-01,2.969833016395568848e-01,5.941483378410339355e-01,6.354382634162902832e-01,1.530649960041046143e-01
9.504495263099670410e-01,4.220018982887268066e-01,6.031554937362670898e-01,2.682864964008331299e-01,2.174491584300994873e-01,6.493122577667236328e-01,4.659014642238616943e-01
8.566630482673645020e-01,3.614950925111770630e-02,9.359760284423828125e-01,3.000672459602355957e-01,7.752553373575210571e-02,6.551581621170043945e-01,2.544365525245666504e-01
7.793677449226379395e-01,9.340885281562805176e-01,1.154317799955606461e-02,3.305109441280364990e-01,8.336987346410751343e-02,6.135749220848083496e-01,4.938006401062011719e-02
6.939879059791564941e-01,1.356382369995117188e-01,6.543266773223876953e-01,3.773796260356903076e-01,9.965984821319580078e-01,5.896719694137573242e-01,2.183416672050952911e-02
6.432893276214599609e-01,9.855899810791015625e-01,9.679715037345886230e-01,3.565807342529296875e-01,1.347828097641468048e-02,5.966767072677612305e-01,2.962826192378997803e-02
6.834874749183654785e-01,9.997148513793945312e-01,4.360719770193099976e-02,2.970331311225891113e-01,1.056145206093788147e-01,5.993004441261291504e-01,5.744864046573638916e-02
7.482343316078186035e-01,9.584413170814514160e-01,1.000000000000000000e+00,2.763510942459106445e-01,3.010264933109283447e-01,6.043931245803833008e-01,6.880227476358413696e-02
7.052438855171203613e-01,2.933303713798522949e-01,1.056818366050720215e-01,2.596583068370819092e-01,5.698862484545309272e-18,5.717135667800903320e-01,2.467546910047531128e-01
8.003064393997192383e-01,2.484436929225921631e-01,7.905294895172119141e-01,1.740274280309677124e-01,1.995036453008651733e-01,5.389246344566345215e-01,5.549929141998291016e-01
8.872950077056884766e-01,3.112164139747619629e-01,1.337714369038388220e-15,2.571387588977813721e-01,1.565109342336654663e-01,5.715974569320678711e-01,3.910869359970092773e-01
8.580087423324584961e-01,3.180292844772338867e-01,9.080103039741516113e-01,2.387216091156005859e-01,1.425586342811584473e-01,5.431585907936096191e-01,3.284837007522583008e-01
8.838209509849548340e-01,2.297817468643188477e-01,9.751914739608764648e-01,2.081805318593978882e-01,2.987175583839416504e-01,5.368117094039916992e-01,3.728498220443725586e-01
8.218702673912048340e-01,1.348112896084785461e-02,4.989554286003112793e-01,2.707049250602722168e-01,3.028527498245239258e-01,5.559802055358886719e-01,8.827183842658996582e-01
8.251078724861145020e-01,7.991190272600490566e-19,9.198314547538757324e-01,3.034611046314239502e-01,2.735776603221893311e-01,5.579133629798889160e-01,5.172193050384521484e-01
7.906144857406616211e-01,2.426100522279739380e-02,9.706566482782363892e-02,3.068835139274597168e-01,3.523420691490173340e-01,5.855222344398498535e-01,9.209701418876647949e-01
8.679728507995605469e-01,0.000000000000000000e+00,2.528676688671112061e-01,2.476515024900436401e-01,3.296741545200347900e-01,5.657528042793273926e-01,7.409333586692810059e-01
8.890616893768310547e-01,4.576538205146789551e-01,0.000000000000000000e+00,2.371395230293273926e-01,5.151898860931396484e-01,5.228662490844726562e-01,1.866629123687744141e-01
8.289672136306762695e-01,0.000000000000000000e+00,3.306522965431213379e-01,1.764940172433853149e-01,2.559990584850311279e-01,5.179995298385620117e-01,6.901280283927917480e-01
9.116827249526977539e-01,9.952867627143859863e-01,8.992524743080139160e-01,2.043423652648925781e-01,8.035529851913452148e-01,5.604878067970275879e-01,7.282341830432415009e-04
9.819120764732360840e-01,2.927636727690696716e-02,1.247128620743751526e-01,2.128617912530899048e-01,4.354640841484069824e-01,6.016188263893127441e-01,3.360431790351867676e-01
1.000000000000000000e+00,3.016850352287292480e-01,1.501441351138055325e-03,3.119508922100067139e-01,9.489375352859497070e-01,6.110735535621643066e-01,3.273714100942015648e-04
1.000000000000000000e+00,0.000000000000000000e+00,2.917711734771728516e-01,4.087236225605010986e-01,2.831881344318389893e-01,5.928142070770263672e-01,3.937543332576751709e-01
9.215950965881347656e-01,9.433780908584594727e-01,7.279676385223865509e-03,3.544159829616546631e-01,3.661484420299530029e-01,5.775998830795288086e-01,5.437009036540985107e-02
1.000000000000000000e+00,9.291840791702270508e-01,9.881333708763122559e-01,2.807651758193969727e-01,8.820683509111404419e-02,5.677475333213806152e-01,1.665991917252540588e-02
9.898226261138916016e-01,3.123370110988616943e-01,9.011466503143310547e-01,2.363552898168563843e-01,9.827944636344909668e-01,5.762389898300170898e-01,3.313224005978554487e-04
9.356885552406311035e-01,2.753799855709075928e-01,4.219926595687866211e-01,2.513338923454284668e-01,3.207857906818389893e-01,5.591073632240295410e-01,5.797493457794189453e-01
9.076808691024780273e-01,5.106424912810325623e-03,3.444560617208480835e-02,3.020538687705993652e-01,1.076875720173120499e-03,5.313107371330261230e-01,1.094894409179687500e-01
8.949360847473144531e-01,3.883203491568565369e-02,6.453906297683715820e-01,3.570378124713897705e-01,4.902752339839935303e-01,5.001731514930725098e-01,2.908169925212860107e-01
9.051058888435363770e-01,9.612227082252502441e-01,3.211557269096374512e-01,2.619826793670654297e-01,9.240316748619079590e-01,5.405697226524353027e-01,6.507597863674163818e-04
9.636785387992858887e-01,7.281830310821533203e-01,8.210697174072265625e-01,1.898065358400344849e-01,4.549024105072021484e-01,5.468195676803588867e-01,7.974717020988464355e-02
8.824013471603393555e-01,8.678860962390899658e-03,1.311158835887908936e-01,1.370481252670288086e-01,7.358583807945251465e-01,5.123909115791320801e-01,2.072127163410186768e-02
8.927196264266967773e-01,1.695373356342315674e-01,1.953705847263336182e-01,1.838249713182449341e-01,3.431187272071838379e-01,5.549182891845703125e-01,6.220815181732177734e-01
8.276482820510864258e-01,2.210372835397720337e-01,3.688599467277526855e-01,8.848351985216140747e-02,3.260299265384674072e-01,5.146811604499816895e-01,5.719588398933410645e-01
8.396378755569458008e-01,7.514702156186103821e-03,4.911224544048309326e-01,0.000000000000000000e+00,2.470975555479526520e-02,4.930373430252075195e-01,8.481174707412719727e-02
