evaluation,mape
2.000000000000000000e+00,6.911173259384822964e-01
1.000000000000000000e+01,3.021787645983022297e-01
2.000000000000000000e+01,1.399118382563637741e-01
3.000000000000000000e+01,1.299768510817125577e-01
4.000000000000000000e+01,1.291206573085990628e-01
5.000000000000000000e+01,1.328668898294528278e-01
6.000000000000000000e+01,1.740243528590840749e-01
7.000000000000000000e+01,1.652856606031943565e-01
8.000000000000000000e+01,9.655254732284694608e-02
9.000000000000000000e+01,8.652397514565174363e-02
1.000000000000000000e+02,7.872367167930796605e-02
