environmental,controllable,controllable,environmental,controllable,environmental,output
1.863389615085553341e-02,4.064650094708014416e-01,9.497509526243460565e-01,1.432596119160173265e-01,4.935055956982413727e-01,8.220248603078228467e-02,4.425891183399346951e-02
0.000000000000000000e+00,2.883597314357757568e-01,8.293167948722839355e-01,1.255185008049011230e-01,1.773497909307479858e-01,4.996884241700172424e-02,5.739354714751243591e-02
0.000000000000000000e+00,8.066653609275817871e-01,2.633226290345191956e-02,1.030977815389633179e-01,3.625618293881416321e-02,9.973748773336410522e-02,2.625845372676849365e-02
0.000000000000000000e+00,1.143401116132736206e-02,9.345420598983764648e-01,6.103875860571861267e-02,8.402864933013916016e-01,1.129695549607276917e-01,1.178319286555051804e-02
0.000000000000000000e+00,9.767246246337890625e-01,1.674399822950363159e-01,9.798331558704376221e-02,1.079229339957237244e-01,1.181684881448745728e-01,2.463758923113346100e-02
0.000000000000000000e+00,9.904161095619201660e-01,9.310976266860961914e-01,1.536962091922760010e-01,9.112990498542785645e-01,1.498334258794784546e-01,2.624267153441905975e-02
2.807046473026275635e-02,3.551165759563446045e-02,9.350695461034774780e-02,1.910810321569442749e-01,7.930574417114257812e-01,1.245429441332817078e-01,7.147470489144325256e-03
0.000000000000000000e+00,5.393830314278602600e-02,1.018634364008903503e-01,2.768880128860473633e-01,1.773746162652969360e-01,1.443385779857635498e-01,1.945898234844207764e-01
0.000000000000000000e+00,1.376419812440872192e-01,8.246424198150634766e-01,2.962854802608489990e-01,2.503319457173347473e-02,9.727691113948822021e-02,4.499058425426483154e-02
8.079951256513595581e-02,1.820452511310577393e-01,1.156630553305149078e-02,2.427688091993331909e-01,3.498243093490600586e-01,5.812150612473487854e-02,1.171834841370582581e-01
8.210852742195129395e-03,3.571006655693054199e-01,3.281567245721817017e-02,2.652126848697662354e-01,9.241282939910888672e-01,2.368111722171306610e-02,8.939567953348159790e-03
0.000000000000000000e+00,9.750612974166870117e-01,9.932047724723815918e-01,2.108521312475204468e-01,2.855138480663299561e-01,1.522997207939624786e-02,5.254021286964416504e-02
4.197961837053298950e-02,9.038605540990829468e-02,3.095194399356842041e-01,2.159910649061203003e-01,1.320358067750930786e-01,4.002762213349342346e-02,7.806697487831115723e-02
0.000000000000000000e+00,9.518180973827838898e-03,2.965898513793945312e-01,1.654527038335800171e-01,3.073748052120208740e-01,2.138499729335308075e-02,8.516525477170944214e-02
8.553328365087509155e-02,9.756003618240356445e-01,5.260545760393142700e-02,1.328619122505187988e-01,5.978220701217651367e-01,0.000000000000000000e+00,7.090856879949569702e-02
1.230702102184295654e-01,9.840125441551208496e-01,4.496957734227180481e-02,1.724824905395507812e-01,4.057995080947875977e-01,4.291255772113800049e-02,1.529198735952377319e-01
2.620490826666355133e-02,9.572541713714599609e-01,9.814901649951934814e-02,1.398337781429290771e-01,4.074727296829223633e-01,2.425622753798961639e-02,4.503867775201797485e-02
0.000000000000000000e+00,5.815912485122680664e-01,5.882587656378746033e-02,1.531164348125457764e-01,6.108148694038391113e-01,6.981152296066284180e-02,2.706569805741310120e-02
3.401116654276847839e-02,6.154719591140747070e-01,1.223057955503463745e-01,2.035046815872192383e-01,2.498414218425750732e-01,7.222690433263778687e-02,1.029352545738220215e-01
5.365457013249397278e-02,6.368169933557510376e-02,6.340956687927246094e-02,2.705655992031097412e-01,1.069212704896926880e-01,1.144249811768531799e-01,1.059957072138786316e-01
3.878149762749671936e-02,4.829708337783813477e-01,0.000000000000000000e+00,3.138747215270996094e-01,3.240612447261810303e-01,1.290331780910491943e-01,1.838945746421813965e-01
1.295652389526367188e-01,9.201253056526184082e-01,0.000000000000000000e+00,3.973414599895477295e-01,4.463357031345367432e-01,8.374995738267898560e-02,6.027594804763793945e-01
1.921215504407882690e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.335993289947509766e-01,8.101884126663208008e-01,4.853707924485206604e-02,6.818813085556030273e-01
9.860371798276901245e-02,2.158610969781875610e-01,9.232429265975952148e-01,3.507610559463500977e-01,9.946460723876953125e-01,4.279037471860647202e-03,1.442353613674640656e-02
1.759514659643173218e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.032534420490264893e-01,4.291888646777325568e-18,0.000000000000000000e+00,5.334096550941467285e-01
1.389088630676269531e-01,9.512421488761901855e-01,8.275089859962463379e-01,2.723656594753265381e-01,8.075612783432006836e-02,6.335515528917312622e-03,3.710591793060302734e-01
6.067525222897529602e-02,9.706230163574218750e-01,4.249220788478851318e-01,3.345711231231689453e-01,9.376800060272216797e-01,0.000000000000000000e+00,2.095046043395996094e-01
3.331043198704719543e-02,9.066562056541442871e-01,2.346522957086563110e-01,3.406548798084259033e-01,4.046490043401718140e-02,3.465405479073524475e-02,1.780668944120407104e-01
0.000000000000000000e+00,9.047356843948364258e-01,9.889228940010070801e-01,3.151986300945281982e-01,7.784346938133239746e-01,0.000000000000000000e+00,9.464273601770401001e-02
