evaluation,mape
2.000000000000000000e+00,8.347307623072032223e-01
1.000000000000000000e+01,6.530540011912765452e-01
2.000000000000000000e+01,6.423706191677438504e-01
3.000000000000000000e+01,4.216943920604279139e-01
4.000000000000000000e+01,3.217845267953986510e-01
5.000000000000000000e+01,2.606567405561787676e-01
6.000000000000000000e+01,2.590607019587015114e-01
7.000000000000000000e+01,2.643421253864526310e-01
8.000000000000000000e+01,2.685288209606657706e-01
9.000000000000000000e+01,2.059983585575025367e-01
1.000000000000000000e+02,2.115486873569021598e-01
