environmental,controllable,controllable,environmental,controllable,environmental,output
3.095725178718566895e-01,8.826330304145812988e-01,8.565087318420410156e-01,6.990952491760253906e-01,1.237281784415245056e-01,1.536900736391544342e-02,-2.332258939743041992e+00
2.909978479146957397e-02,8.638938665390014648e-01,5.586686134338378906e-01,4.569070935249328613e-01,3.026531934738159180e-01,1.978642866015434265e-02,-2.651148140430450439e-01
4.406407177448272705e-01,8.825336098670959473e-01,8.531893491744995117e-01,6.145275235176086426e-01,1.324622184038162231e-01,4.084611684083938599e-02,-3.082270860671997070e+00
7.084643840789794922e-02,8.424018621444702148e-01,5.363863706588745117e-01,4.307938814163208008e-01,3.136698603630065918e-01,1.157696396112442017e-01,-4.006965756416320801e-01
3.124594390392303467e-01,8.824651241302490234e-01,8.359248042106628418e-01,8.102309107780456543e-01,1.360007822513580322e-01,1.264917254447937012e-01,-1.423941969871520996e+00
3.237330615520477295e-01,8.315840363502502441e-01,5.428591370582580566e-01,6.966972351074218750e-02,3.282498121261596680e-01,8.753976225852966309e-02,-2.486642897129058838e-01
2.464917302131652832e-01,8.807635307312011719e-01,7.202365994453430176e-01,6.404874324798583984e-01,2.081837803125381470e-01,1.281748414039611816e-01,-1.794331669807434082e+00
2.051412761211395264e-01,8.824600577354431152e-01,8.287031054496765137e-01,7.559318542480468750e-01,1.381838321685791016e-01,5.106173828244209290e-02,-1.167569637298583984e+00
3.787672817707061768e-01,8.651233911514282227e-01,5.625199079513549805e-01,7.906116545200347900e-02,3.051488101482391357e-01,2.192398160696029663e-02,-2.843448817729949951e-01
2.198796346783638000e-02,1.609086841344833374e-01,5.136694312095642090e-01,2.386621236801147461e-01,3.235459625720977783e-01,8.295395225286483765e-02,-2.230291515588760376e-01
9.863425791263580322e-02,8.239572644233703613e-01,5.294539332389831543e-01,3.776757717132568359e-01,3.168876171112060547e-01,1.407194584608078003e-01,-4.439930617809295654e-01
2.530207931995391846e-01,8.775998950004577637e-01,6.361781954765319824e-01,5.220139026641845703e-01,2.557878494262695312e-01,1.349254101514816284e-01,-1.868381619453430176e+00
8.599136956036090851e-03,1.555650383234024048e-01,5.155408382415771484e-01,2.006087154150009155e-01,3.245935142040252686e-01,1.193715855479240417e-01,-2.919723093509674072e-01
4.135000333189964294e-02,8.739764690399169922e-01,5.908370614051818848e-01,7.091996073722839355e-01,2.836497724056243896e-01,9.508257359266281128e-02,-2.760884165763854980e-01
3.037851452827453613e-01,8.605940341949462891e-01,5.544875264167785645e-01,1.643806844949722290e-01,3.080558776855468750e-01,7.412429153919219971e-02,-5.225982069969177246e-01
2.625035047531127930e-01,8.511829376220703125e-01,5.428888797760009766e-01,2.287193685770034790e-01,3.114446997642517090e-01,1.243834123015403748e-01,-6.743361949920654297e-01
1.085081100463867188e-01,8.779718875885009766e-01,6.340249180793762207e-01,6.035996079444885254e-01,2.531010210514068604e-01,6.361347436904907227e-02,-7.150936722755432129e-01
5.465355515480041504e-02,1.727760732173919678e-01,5.072067379951477051e-01,3.190374970436096191e-01,3.205021023750305176e-01,9.839310497045516968e-02,-2.618993520736694336e-01
1.483744680881500244e-01,1.760491728782653809e-01,5.159714221954345703e-01,2.060450762510299683e-01,3.248762488365173340e-01,1.105409711599349976e-01,-3.149444758892059326e-01
1.105673387646675110e-01,8.751154541969299316e-01,6.021674275398254395e-01,4.807299673557281494e-01,2.743919789791107178e-01,3.844473510980606079e-02,-6.859818696975708008e-01
3.317128121852874756e-01,8.798283934593200684e-01,6.981478929519653320e-01,5.008983612060546875e-01,2.285575121641159058e-01,1.219078302383422852e-01,-2.526567459106445312e+00
6.483748555183410645e-02,8.468446731567382812e-01,5.404404997825622559e-01,3.747521638870239258e-01,3.136565387248992920e-01,6.881349533796310425e-02,-3.278220295906066895e-01
3.137737046927213669e-03,8.743014931678771973e-01,5.914888978004455566e-01,7.397922873497009277e-01,2.834001183509826660e-01,6.163904815912246704e-02,-1.589886397123336792e-01
3.355271518230438232e-01,8.711931109428405762e-01,5.797659158706665039e-01,3.418362438678741455e-01,2.850258052349090576e-01,1.380790770053863525e-01,-1.537676453590393066e+00
2.278931140899658203e-01,8.811618685722351074e-01,7.389213442802429199e-01,6.520430445671081543e-01,1.962998807430267334e-01,1.097469180822372437e-01,-1.653646349906921387e+00
4.461092650890350342e-01,8.820237517356872559e-01,8.203971982002258301e-01,4.093976318836212158e-01,1.646441072225570679e-01,7.210761308670043945e-03,-2.341282844543457031e+00
1.709842383861541748e-01,8.418855071067810059e-01,5.483248829841613770e-01,1.307661384344100952e-01,3.306303620338439941e-01,1.625919155776500702e-02,-1.965672373771667480e-01
8.086765557527542114e-02,8.793526291847229004e-01,6.481196880340576172e-01,7.639530897140502930e-01,2.361585348844528198e-01,8.444727212190628052e-02,-3.671435713768005371e-01
4.850012809038162231e-02,8.690031170845031738e-01,5.715976357460021973e-01,7.196755409240722656e-01,3.001044094562530518e-01,1.442382037639617920e-01,-2.653025984764099121e-01
1.692090779542922974e-01,8.556284308433532715e-01,5.453713536262512207e-01,3.631629347801208496e-01,3.077763617038726807e-01,1.306861042976379395e-01,-7.613418698310852051e-01
2.776362001895904541e-01,8.695642948150634766e-01,5.730084776878356934e-01,1.524305492639541626e-01,2.975993752479553223e-01,3.506229259073734283e-03,-4.174859225749969482e-01
2.350356727838516235e-01,8.681129217147827148e-01,5.673329234123229980e-01,3.303997516632080078e-01,2.944706678390502930e-01,1.046853736042976379e-01,-1.056210041046142578e+00
3.500792682170867920e-01,8.816498517990112305e-01,7.899045944213867188e-01,4.233557879924774170e-01,1.798573434352874756e-01,2.411301061511039734e-02,-2.421890258789062500e+00
2.890540063381195068e-01,8.668450713157653809e-01,5.656797885894775391e-01,1.618775576353073120e-01,3.016648888587951660e-01,3.494319319725036621e-02,-4.851758480072021484e-01
1.559529900550842285e-01,8.798665404319763184e-01,6.792722940444946289e-01,5.984014272689819336e-01,2.270095795392990112e-01,6.779034435749053955e-02,-1.104468822479248047e+00
2.232209593057632446e-01,8.735907077789306641e-01,5.905555486679077148e-01,2.601434886455535889e-01,2.822379767894744873e-01,1.103935390710830688e-02,-6.897677779197692871e-01
1.158533021807670593e-01,8.478128910064697266e-01,5.424221158027648926e-01,3.032756745815277100e-01,3.147155642509460449e-01,7.316789031028747559e-02,-4.014805853366851807e-01
