environmental,controllable,controllable,environmental,controllable,environmental,output
9.648797512054443359e-01,8.314303755760192871e-01,4.305073618888854980e-01,6.044657230377197266e-01,2.982040345668792725e-01,6.961371004581451416e-02,-1.706104539334774017e-02
5.179969072341918945e-01,8.816422820091247559e-01,8.024579286575317383e-01,6.121808290481567383e-01,1.827357113361358643e-01,1.398268789052963257e-01,-2.200188159942626953e+00
5.131806731224060059e-01,8.825531005859375000e-01,8.551275730133056641e-01,7.151625156402587891e-01,1.313644498586654663e-01,8.793067932128906250e-02,-2.076427936553955078e+00
8.988784551620483398e-01,8.671891093254089355e-01,5.547785758972167969e-01,8.669002056121826172e-01,2.835650444030761719e-01,1.968990564346313477e-01,-1.561932265758514404e-02
5.056896805763244629e-01,8.798686265945434570e-01,7.194950580596923828e-01,3.195248246192932129e-01,2.278045862913131714e-01,4.317096248269081116e-02,-1.414637804031372070e+00
6.941109895706176758e-01,8.821883797645568848e-01,8.379085063934326172e-01,8.399640321731567383e-01,1.562910377979278564e-01,1.436013877391815186e-01,-3.260392546653747559e-01
3.756211102008819580e-01,8.808517456054687500e-01,7.459856867790222168e-01,4.222404360771179199e-01,2.067482769489288330e-01,6.667178124189376831e-02,-2.485649824142456055e+00
7.300862669944763184e-01,8.816958069801330566e-01,8.161507248878479004e-01,6.870329976081848145e-01,1.797295808792114258e-01,7.961666584014892578e-02,-4.559948742389678955e-01
9.460535049438476562e-01,1.497785151004791260e-01,3.537502884864807129e-01,3.692624270915985107e-01,3.047215342521667480e-01,1.281847953796386719e-01,-6.163939088582992554e-02
7.553010582923889160e-01,8.721753954887390137e-01,5.952799320220947266e-01,6.299961209297180176e-01,2.757823467254638672e-01,1.850700378417968750e-01,-2.909312546253204346e-01
9.127097129821777344e-01,1.456618309020996094e-01,3.559446930885314941e-01,1.285768896341323853e-01,3.047959208488464355e-01,2.395786643028259277e-01,-1.379395723342895508e-01
8.344667553901672363e-01,8.792424798011779785e-01,7.294772863388061523e-01,5.894073843955993652e-01,2.365191280841827393e-01,1.149928011000156403e-02,-1.379638761281967163e-01
4.383571743965148926e-01,8.574941754341125488e-01,5.350245237350463867e-01,2.725061476230621338e-01,2.986870408058166504e-01,1.821865886449813843e-01,-1.008174061775207520e+00
7.042130827903747559e-01,8.826795220375061035e-01,8.656312823295593262e-01,8.891936540603637695e-01,1.207016780972480774e-01,3.417617827653884888e-02,-2.583802640438079834e-01
7.342694401741027832e-01,1.613629460334777832e-01,3.793530762195587158e-01,1.357197463512420654e-01,3.054827749729156494e-01,1.203995123505592346e-01,-1.072264909744262695e-01
7.998017072677612305e-01,1.641868054866790771e-01,3.632347583770751953e-01,2.255382686853408813e-01,3.049539625644683838e-01,1.001635044813156128e-01,-8.757762610912322998e-02
5.634107589721679688e-01,8.718897104263305664e-01,5.885107517242431641e-01,5.588006973266601562e-01,2.781060636043548584e-01,2.461002916097640991e-01,-1.165476083755493164e+00
8.899247646331787109e-01,8.771946430206298828e-01,6.759296059608459473e-01,7.061198949813842773e-01,2.551745474338531494e-01,4.789432883262634277e-02,-4.970905557274818420e-02
6.780639290809631348e-01,8.825861811637878418e-01,8.597283959388732910e-01,9.006937146186828613e-01,1.288360208272933960e-01,1.063936278223991394e-01,-2.901886105537414551e-01
6.531040072441101074e-01,8.734316229820251465e-01,6.069647669792175293e-01,4.594840705394744873e-01,2.730520963668823242e-01,1.558884680271148682e-01,-8.272927403450012207e-01
8.659446239471435547e-01,8.520625829696655273e-01,4.883783757686614990e-01,8.288432359695434570e-01,2.938922643661499023e-01,2.583717703819274902e-01,-2.461413107812404633e-02
7.606393098831176758e-01,8.815656900405883789e-01,8.071296811103820801e-01,8.522174358367919922e-01,1.874060481786727905e-01,1.521504223346710205e-01,-1.434225440025329590e-01
8.375729322433471680e-01,8.723970055580139160e-01,5.991832613945007324e-01,7.319586277008056641e-01,2.751763164997100830e-01,1.643604636192321777e-01,-8.465188741683959961e-02
5.744925141334533691e-01,1.660555303096771240e-01,4.173510372638702393e-01,2.056454867124557495e-01,3.071939349174499512e-01,2.204276472330093384e-01,-4.281193912029266357e-01
