evaluation,mape
2.000000000000000000e+00,5.852097683797928829e-01
1.000000000000000000e+01,2.704752962591869259e-01
2.000000000000000000e+01,3.634248652739527907e-01
3.000000000000000000e+01,2.938732022887909912e-01
4.000000000000000000e+01,3.496204622408957130e-01
5.000000000000000000e+01,2.865357479476290381e-01
6.000000000000000000e+01,9.469326579789266729e-02
7.000000000000000000e+01,1.002487551353815343e-01
8.000000000000000000e+01,1.061616325391402521e-01
9.000000000000000000e+01,1.021687829441027123e-01
1.000000000000000000e+02,1.010961104567418695e-01
