environmental,controllable,controllable,environmental,controllable,environmental,output
1.176942094548799611e-01,6.530161293459604277e-01,6.059553005186221197e-01,1.872161768016393779e-01,7.509644766930821946e-01,3.865413819944635287e-01,3.424053416149975826e-01
1.586977243423461914e-01,3.661544295027852058e-03,7.942793965339660645e-01,2.512208521366119385e-01,6.118136644363403320e-02,3.882208764553070068e-01,4.624232947826385498e-01
1.419677287340164185e-01,1.197806447744369507e-01,5.617520213127136230e-01,2.489220798015594482e-01,3.209885582327842712e-02,4.130626916885375977e-01,6.718870401382446289e-01
2.295241057872772217e-01,9.114629030227661133e-02,4.568992555141448975e-01,2.394179999828338623e-01,6.440384387969970703e-01,4.474720060825347900e-01,7.809326052665710449e-01
1.462036967277526855e-01,1.404798179864883423e-01,4.348213970661163330e-01,2.186925262212753296e-01,6.157713532447814941e-01,4.753242135047912598e-01,9.559469819068908691e-01
7.482179254293441772e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.017726749181747437e-01,0.000000000000000000e+00,4.553876221179962158e-01,3.307891637086868286e-02
3.683779761195182800e-02,1.978691816329956055e-01,2.315855840429037471e-16,1.517871767282485962e-01,1.000000000000000000e+00,4.494100511074066162e-01,3.998993895947933197e-03
6.073572859168052673e-02,0.000000000000000000e+00,5.891683101654052734e-01,2.458110153675079346e-01,0.000000000000000000e+00,4.522399008274078369e-01,5.177009701728820801e-01
7.622990757226943970e-02,9.686996787786483765e-02,4.090479612350463867e-01,2.679037451744079590e-01,3.934329450130462646e-01,4.464379549026489258e-01,1.954826354980468750e+00
1.346558611840009689e-02,1.000000000000000000e+00,3.075292110443115234e-01,2.074576020240783691e-01,3.663148880004882812e-01,4.217442274093627930e-01,1.348879933357238770e-01
3.405181691050529480e-02,7.978951185941696167e-02,1.714983880519866943e-01,1.998996287584304810e-01,3.703145980834960938e-01,4.182305932044982910e-01,1.343312382698059082e+00
0.000000000000000000e+00,3.513290360569953918e-02,4.873194992542266846e-01,2.791099846363067627e-01,3.678513169288635254e-01,3.914198577404022217e-01,1.504931688308715820e+00
7.476956397294998169e-02,2.302168756723403931e-01,7.466853857040405273e-01,2.514557242393493652e-01,3.979155421257019043e-01,4.174043536186218262e-01,1.332983136177062988e+00
1.312892790883779526e-02,2.531240284442901611e-01,1.884748488664627075e-01,1.790744811296463013e-01,2.481107562780380249e-01,4.063544273376464844e-01,1.202246546745300293e+00
1.101506426930427551e-01,3.469446951953614189e-18,6.898730397224426270e-01,2.730578482151031494e-01,4.468765556812286377e-01,4.102917015552520752e-01,1.245975375175476074e+00
1.250616759061813354e-01,3.047958016395568848e-01,2.478325814008712769e-01,2.009079456329345703e-01,4.288950562477111816e-01,4.434860646724700928e-01,1.358090996742248535e+00
1.435896605253219604e-01,5.254801511764526367e-01,8.475918769836425781e-01,2.535488307476043701e-01,3.984952569007873535e-01,4.515688717365264893e-01,7.893191576004028320e-01
2.417900860309600830e-01,9.034329056739807129e-01,4.659748375415802002e-01,2.683484852313995361e-01,9.815637469291687012e-01,4.834547340869903564e-01,1.525681614875793457e-01
2.129861712455749512e-01,6.291696429252624512e-02,2.687111869454383850e-02,3.674816489219665527e-01,4.302837252616882324e-01,4.365311861038208008e-01,1.159947395324707031e+00
1.906962394714355469e-01,1.116466298699378967e-01,4.542107284069061279e-01,3.209471106529235840e-01,3.531105816364288330e-01,4.704364836215972900e-01,2.399688720703125000e+00
