environmental,controllable,controllable,environmental,controllable,environmental,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
0.000000000000000000e+00,8.496689200401306152e-01,8.674070239067077637e-02,9.165443778038024902e-01,6.362308859825134277e-01,2.134296298027038574e-01,3.755902126431465149e-02
0.000000000000000000e+00,9.126145243644714355e-01,9.574233293533325195e-01,8.840452432632446289e-01,2.993907630443572998e-01,1.958945691585540771e-01,5.385018885135650635e-02
5.710468813776969910e-02,4.397456943988800049e-01,8.240693807601928711e-01,9.375922083854675293e-01,8.538648486137390137e-01,1.529579758644104004e-01,2.041729539632797241e-02
6.031738221645355225e-02,9.912823438644409180e-01,9.053900837898254395e-01,9.681866168975830078e-01,7.573219537734985352e-01,1.470301747322082520e-01,6.688740104436874390e-02
5.614271759986877441e-02,1.000000000000000000e+00,9.225695133209228516e-01,1.000000000000000000e+00,6.300950646400451660e-01,1.034919992089271545e-01,5.446525663137435913e-02
7.141473144292831421e-02,1.000000000000000000e+00,1.674942672252655029e-02,1.000000000000000000e+00,2.247532755136489868e-01,1.008790507912635803e-01,6.462060660123825073e-02
4.847040772438049316e-02,1.000000000000000000e+00,8.720509409904479980e-01,1.000000000000000000e+00,9.903658926486968994e-02,1.381315886974334717e-01,4.716262966394424438e-02
3.651849925518035889e-02,5.495013669133186340e-03,9.482152760028839111e-02,1.000000000000000000e+00,6.769295930862426758e-01,1.290509104728698730e-01,3.570088010746985674e-04
1.151735708117485046e-01,9.946140646934509277e-01,8.054425716400146484e-01,9.485439658164978027e-01,6.579849720001220703e-01,1.303207725286483765e-01,1.481970101594924927e-01
3.385186567902565002e-02,9.569936990737915039e-01,8.408644795417785645e-02,9.018200039863586426e-01,2.845422364771366119e-02,9.053405374288558960e-02,9.436190128326416016e-02
1.120011806488037109e-01,1.000000000000000000e+00,1.205577105283737183e-01,9.113312959671020508e-01,0.000000000000000000e+00,7.477128505706787109e-02,2.045182436704635620e-01
9.091584384441375732e-02,4.465885460376739502e-02,8.469341397285461426e-01,9.819251298904418945e-01,1.897269785404205322e-01,1.207541748881340027e-01,2.198472619056701660e-03
0.000000000000000000e+00,1.302761398255825043e-02,2.314451336860656738e-01,9.569962620735168457e-01,3.579734861850738525e-01,9.126511961221694946e-02,2.466283272951841354e-03
0.000000000000000000e+00,1.039231312461197376e-03,8.289653658866882324e-01,9.031452536582946777e-01,2.030596137046813965e-01,7.629819214344024658e-02,2.915309509262442589e-03
0.000000000000000000e+00,9.944714903831481934e-01,4.617030024528503418e-01,9.701970219612121582e-01,3.284103572368621826e-01,4.714757576584815979e-02,3.711052983999252319e-02
8.644226193428039551e-02,7.668907642364501953e-01,9.379934072494506836e-01,9.617621898651123047e-01,9.649652056396007538e-03,8.361576497554779053e-02,1.111774295568466187e-01
1.807203590869903564e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.928535223007202148e-02,1.915169358253479004e-01
2.312725782394409180e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.188605546951293945e-01,0.000000000000000000e+00,3.760155290365219116e-03,4.960673451423645020e-01
2.674799561500549316e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.512875080108642578e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.914852380752563477e-01
2.959846258163452148e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.958963990211486816e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.454495966434478760e-01
3.556574285030364990e-01,1.000000000000000000e+00,9.155492186546325684e-01,1.000000000000000000e+00,3.797179881114064008e-17,0.000000000000000000e+00,4.398121237754821777e-01
4.448062479496002197e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.446372985839843750e-01,5.345706407412225913e-18,2.865506894886493683e-02,7.055324316024780273e-01
4.548842012882232666e-01,2.221029810607433319e-02,1.911812424659729004e-01,1.000000000000000000e+00,2.415420114994049072e-01,2.545826509594917297e-02,1.877599046565592289e-03
5.286032557487487793e-01,1.000000000000000000e+00,6.512195616960525513e-02,9.799343347549438477e-01,1.788110472261905670e-02,0.000000000000000000e+00,4.037770032882690430e-01
5.315042734146118164e-01,8.481124043464660645e-01,8.957817554473876953e-01,1.000000000000000000e+00,9.450583457946777344e-01,0.000000000000000000e+00,3.597956299781799316e-01
