evaluation,mape
2.000000000000000000e+00,8.045876630037654964e-01
1.000000000000000000e+01,2.077812248870017642e-01
2.000000000000000000e+01,2.016267542807165247e-01
3.000000000000000000e+01,1.793462856545106343e-01
4.000000000000000000e+01,6.710707528947063016e-02
5.000000000000000000e+01,3.501272671866829250e-02
6.000000000000000000e+01,1.900295276489747179e-02
7.000000000000000000e+01,1.754136665555713556e-02
8.000000000000000000e+01,2.274429596395795283e-02
9.000000000000000000e+01,1.688142944962045880e-02
1.000000000000000000e+02,1.590826414909906825e-02
