evaluation,mape
2.000000000000000000e+00,9.046915971081546104e-01
1.000000000000000000e+01,7.580243135284832068e-01
2.000000000000000000e+01,6.766731151394773658e-01
3.000000000000000000e+01,8.922244757657097347e-01
4.000000000000000000e+01,4.658111741469782574e-01
5.000000000000000000e+01,4.442296774385345315e-01
6.000000000000000000e+01,4.309708672378926853e-01
7.000000000000000000e+01,3.590644030827521704e-01
8.000000000000000000e+01,2.976890927782797625e-01
9.000000000000000000e+01,2.717932732736918489e-01
1.000000000000000000e+02,2.781700557944780661e-01
