environmental,controllable,controllable,environmental,controllable,environmental,output
8.680936694145202637e-01,1.470702290534973145e-01,3.575060367584228516e-01,6.267657279968261719e-01,3.047528564929962158e-01,4.042761921882629395e-01,-1.667961627244949341e-01
7.129960656166076660e-01,4.095808267593383789e-01,8.285694122314453125e-01,8.471802473068237305e-01,1.172614544630050659e-01,7.375370264053344727e-01,-4.629669487476348877e-01
9.517206549644470215e-01,1.559440046548843384e-01,3.785727024078369141e-01,9.034049510955810547e-01,3.043338954448699951e-01,3.393425345420837402e-01,-6.312157027423381805e-03
8.797138333320617676e-01,4.097599983215332031e-01,8.279199004173278809e-01,9.752984642982482910e-01,1.221148818731307983e-01,4.974073469638824463e-01,-3.527611866593360901e-02
7.872574925422668457e-01,3.696930706501007080e-01,8.050448298454284668e-01,6.566864848136901855e-01,2.112723886966705322e-01,6.943508386611938477e-01,-4.379030764102935791e-01
7.605385184288024902e-01,8.769087791442871094e-01,6.806589365005493164e-01,8.923023939132690430e-01,2.539379000663757324e-01,2.605913281440734863e-01,-6.856073439121246338e-02
7.416743636131286621e-01,8.207274675369262695e-01,4.314651787281036377e-01,5.488907694816589355e-01,2.999636232852935791e-01,2.751237154006958008e-01,-2.432987838983535767e-01
9.641800522804260254e-01,1.552388221025466919e-01,3.537199199199676514e-01,5.760738253593444824e-01,3.047320246696472168e-01,1.468364447355270386e-01,-3.120807930827140808e-02
8.901162743568420410e-01,8.559174537658691406e-01,5.003806948661804199e-01,8.388590216636657715e-01,2.927618920803070068e-01,2.303128689527511597e-01,-1.844159327447414398e-02
9.097452759742736816e-01,3.975035846233367920e-01,8.221467733383178711e-01,7.117772698402404785e-01,1.572212576866149902e-01,6.782459020614624023e-01,-3.146921098232269287e-01
9.001484513282775879e-01,1.525154709815979004e-01,3.548007309436798096e-01,4.727984070777893066e-01,3.047577440738677979e-01,1.964790821075439453e-01,-9.822183102369308472e-02
7.320220470428466797e-01,8.625174760818481445e-01,5.315430164337158203e-01,7.579896450042724609e-01,2.893785238265991211e-01,3.024699985980987549e-01,-1.460500806570053101e-01
9.435117244720458984e-01,4.124411642551422119e-01,8.301452398300170898e-01,9.578654766082763672e-01,1.052456572651863098e-01,6.341344714164733887e-01,-1.771718263626098633e-01
7.914340496063232422e-01,4.131562113761901855e-01,8.305400609970092773e-01,9.801700115203857422e-01,1.020032167434692383e-01,7.901654243469238281e-01,-6.203349828720092773e-01
9.988543391227722168e-01,4.094790518283843994e-01,8.286163806915283203e-01,6.862502694129943848e-01,1.178002208471298218e-01,7.920338511466979980e-01,-6.590760946273803711e-01
9.709796905517578125e-01,1.463406533002853394e-01,3.535012900829315186e-01,5.382880568504333496e-01,3.047343790531158447e-01,2.919981479644775391e-01,-1.039316132664680481e-01
9.024546742439270020e-01,8.713154196739196777e-01,5.899108648300170898e-01,8.438319563865661621e-01,2.772868871688842773e-01,1.598756313323974609e-01,-1.915686763823032379e-02
8.155247569084167480e-01,1.476703137159347534e-01,3.693864047527313232e-01,6.913933157920837402e-01,3.046467304229736328e-01,5.160608887672424316e-01,-1.809097975492477417e-01
7.772951722145080566e-01,1.587396115064620972e-01,3.684156537055969238e-01,7.406346797943115234e-01,3.049937188625335693e-01,3.798851966857910156e-01,-8.489249646663665771e-02
9.278183579444885254e-01,1.477383077144622803e-01,3.605034351348876953e-01,7.480312585830688477e-01,3.046452105045318604e-01,3.956245183944702148e-01,-4.817909374833106995e-02
6.969106793403625488e-01,1.462209820747375488e-01,3.687506616115570068e-01,4.581839740276336670e-01,3.048956394195556641e-01,6.091356873512268066e-01,-1.163159847259521484e+00
8.532406091690063477e-01,4.131556451320648193e-01,8.305251002311706543e-01,9.932635426521301270e-01,1.019372344017028809e-01,7.474866509437561035e-01,-4.685454964637756348e-01
8.853830099105834961e-01,1.480366289615631104e-01,3.714648783206939697e-01,6.127412915229797363e-01,3.044127523899078369e-01,5.856119990348815918e-01,-2.808631062507629395e-01
7.289748787879943848e-01,8.672560453414916992e-01,5.505712628364562988e-01,4.634093642234802246e-01,2.846155762672424316e-01,1.499980390071868896e-01,-4.128410816192626953e-01
7.185833454132080078e-01,8.823640346527099609e-01,8.489640951156616211e-01,8.795546293258666992e-01,1.433239728212356567e-01,1.184214130043983459e-01,-2.159408032894134521e-01
8.093794584274291992e-01,1.470282971858978271e-01,3.673824369907379150e-01,4.764921069145202637e-01,3.045614361763000488e-01,6.479203701019287109e-01,-7.833023071289062500e-01
9.511238932609558105e-01,1.480141878128051758e-01,3.669065833091735840e-01,7.638553380966186523e-01,3.045299351215362549e-01,4.333457052707672119e-01,-4.381747916340827942e-02
7.944527268409729004e-01,4.077554047107696533e-01,8.272034525871276855e-01,9.070045948028564453e-01,1.267002224922180176e-01,5.902834534645080566e-01,-1.178224161267280579e-01
