environmental,controllable,controllable,environmental,controllable,environmental,output
2.543753087520599365e-01,3.904713094234466553e-01,8.114870190620422363e-01,7.907220125198364258e-01,1.735577285289764404e-01,7.275416851043701172e-01,-5.085394978523254395e-01
3.920589983463287354e-01,1.496659517288208008e-01,4.470725059509277344e-01,5.828873515129089355e-01,3.082572519779205322e-01,6.003258824348449707e-01,-1.200970053672790527e+00
5.286660417914390564e-02,1.612795591354370117e-01,5.050224065780639648e-01,6.113756895065307617e-01,3.111114501953125000e-01,6.894833445549011230e-01,-1.082145690917968750e+00
6.332684755325317383e-01,2.959780991077423096e-01,7.406807541847229004e-01,4.238293170928955078e-01,2.693071067333221436e-01,8.036268353462219238e-01,-1.360674023628234863e+00
5.781731605529785156e-01,1.590185463428497314e-01,4.563626646995544434e-01,7.332417368888854980e-01,3.053092956542968750e-01,6.044322848320007324e-01,-2.935751080513000488e-01
7.980110496282577515e-02,1.521540731191635132e-01,4.904128313064575195e-01,6.053103804588317871e-01,3.133712410926818848e-01,5.838995575904846191e-01,-1.110447406768798828e+00
3.849599063396453857e-01,3.777098357677459717e-01,8.052616715431213379e-01,7.245108485221862793e-01,1.989080905914306641e-01,7.503521442413330078e-01,-6.518378257751464844e-01
5.515442490577697754e-01,1.463498175144195557e-01,3.925088942050933838e-01,3.381667137145996094e-01,3.057759702205657959e-01,6.055447459220886230e-01,-2.148117303848266602e+00
5.086550712585449219e-01,3.953863978385925293e-01,8.171058893203735352e-01,8.418791890144348145e-01,1.664666384458541870e-01,6.507533788681030273e-01,-2.538273036479949951e-01
4.198351204395294189e-01,1.481105089187622070e-01,4.301970303058624268e-01,5.128961801528930664e-01,3.075177669525146484e-01,5.812157392501831055e-01,-1.618980050086975098e+00
2.384237796068191528e-01,1.493845432996749878e-01,4.636862874031066895e-01,3.996964991092681885e-01,3.100145757198333740e-01,6.509698033332824707e-01,-2.875765800476074219e+00
5.193431973457336426e-01,4.008058607578277588e-01,8.188314437866210938e-01,8.862849473953247070e-01,1.578916758298873901e-01,6.114615797996520996e-01,-1.656750291585922241e-01
6.139122247695922852e-01,1.475043892860412598e-01,3.858794867992401123e-01,5.287584066390991211e-01,3.050809502601623535e-01,6.594527363777160645e-01,-1.107921123504638672e+00
3.735166490077972412e-01,4.084807634353637695e-01,8.266677260398864746e-01,8.556141257286071777e-01,1.210940778255462646e-01,7.819378972053527832e-01,-6.371659636497497559e-01
1.710324138402938843e-01,4.061441421508789062e-01,8.239846825599670410e-01,8.369511961936950684e-01,1.286979168653488159e-01,7.793647646903991699e-01,-6.421496868133544922e-01
4.470157921314239502e-01,3.424983918666839600e-01,7.787099480628967285e-01,6.640447974205017090e-01,2.410372495651245117e-01,7.416584491729736328e-01,-7.436841130256652832e-01
2.149252444505691528e-01,1.517658531665802002e-01,4.732662439346313477e-01,3.040436804294586182e-01,3.101126253604888916e-01,7.348973155021667480e-01,-3.147934913635253906e+00
8.080144412815570831e-03,2.734743654727935791e-01,6.894782781600952148e-01,5.668073892593383789e-01,2.814675271511077881e-01,7.844601869583129883e-01,-1.189105629920959473e+00
8.966425061225891113e-02,1.531327068805694580e-01,4.821676313877105713e-01,2.972854375839233398e-01,3.109056055545806885e-01,7.417728900909423828e-01,-2.981044769287109375e+00
6.528008580207824707e-01,1.474879235029220581e-01,3.800789415836334229e-01,4.744423627853393555e-01,3.048656284809112549e-01,6.931526064872741699e-01,-1.260546445846557617e+00
3.622341454029083252e-01,3.989586830139160156e-01,8.207147121429443359e-01,7.423984408378601074e-01,1.524446457624435425e-01,8.153529167175292969e-01,-8.384305238723754883e-01
1.199821308255195618e-01,1.527487337589263916e-01,4.771680235862731934e-01,4.648881554603576660e-01,3.102416396141052246e-01,7.106970548629760742e-01,-2.282263755798339844e+00
4.722301065921783447e-01,1.480775624513626099e-01,4.189147055149078369e-01,5.505308508872985840e-01,3.067225813865661621e-01,5.958344936370849609e-01,-1.270903348922729492e+00
4.087579846382141113e-01,2.024739235639572144e-01,5.748742222785949707e-01,7.643083930015563965e-01,3.034462630748748779e-01,6.240527033805847168e-01,-3.194944262504577637e-01
4.248452484607696533e-01,1.524929702281951904e-01,4.390862882137298584e-01,3.532401323318481445e-01,3.061103224754333496e-01,8.107738494873046875e-01,-2.262481451034545898e+00
2.673343718051910400e-01,1.490208059549331665e-01,4.709986448287963867e-01,2.657497823238372803e-01,3.112101256847381592e-01,6.153849959373474121e-01,-3.220928430557250977e+00
3.181358277797698975e-01,1.534556597471237183e-01,4.695754051208496094e-01,5.775827765464782715e-01,3.087915480136871338e-01,6.820921301841735840e-01,-1.370231866836547852e+00
4.882581233978271484e-01,1.483788788318634033e-01,4.107228219509124756e-01,3.758418560028076172e-01,3.058945834636688232e-01,7.355785965919494629e-01,-2.261818647384643555e+00
1.084373220801353455e-01,1.567228883504867554e-01,4.868575334548950195e-01,3.161593377590179443e-01,3.097353279590606689e-01,7.985400557518005371e-01,-2.711491346359252930e+00
6.243076324462890625e-01,1.462991684675216675e-01,3.775807023048400879e-01,3.862257599830627441e-01,3.051734566688537598e-01,6.358022689819335938e-01,-1.736703515052795410e+00
2.406788468360900879e-01,1.523716002702713013e-01,4.667927622795104980e-01,4.157247245311737061e-01,3.089285194873809814e-01,7.460975050926208496e-01,-2.609739065170288086e+00
4.554049074649810791e-01,3.717781603336334229e-01,8.029089570045471191e-01,6.837389469146728516e-01,2.082130461931228638e-01,7.664664387702941895e-01,-7.529476881027221680e-01
5.976557731628417969e-01,1.471747756004333496e-01,3.855094909667968750e-01,3.869267702102661133e-01,3.051738739013671875e-01,7.083536982536315918e-01,-1.830938577651977539e+00
1.019469052553176880e-01,1.495780348777770996e-01,4.744163155555725098e-01,4.336180686950683594e-01,3.114700019359588623e-01,6.142755746841430664e-01,-2.503863573074340820e+00
3.199676573276519775e-01,1.493424773216247559e-01,4.579338431358337402e-01,2.832221686840057373e-01,3.092252016067504883e-01,6.847711205482482910e-01,-3.148299932479858398e+00
7.878860831260681152e-02,1.595766842365264893e-01,4.931802451610565186e-01,3.139902651309967041e-01,3.092744946479797363e-01,8.201977610588073730e-01,-2.519327163696289062e+00
4.002649486064910889e-01,3.677834570407867432e-01,7.975430488586425781e-01,7.212676405906677246e-01,2.139276564121246338e-01,7.315729260444641113e-01,-6.030800342559814453e-01
3.361293375492095947e-01,3.601471781730651855e-01,7.848565578460693359e-01,7.777303457260131836e-01,2.245506942272186279e-01,6.717262268066406250e-01,-3.819403648376464844e-01
6.669393926858901978e-02,4.106275141239166260e-01,8.276353478431701660e-01,8.969571590423583984e-01,1.119202673435211182e-01,7.961760759353637695e-01,-6.754262447357177734e-01
5.902399420738220215e-01,3.158521950244903564e-01,7.576318383216857910e-01,6.753833889961242676e-01,2.597729861736297607e-01,6.763975620269775391e-01,-4.959376156330108643e-01
2.932658493518829346e-01,1.517497003078460693e-01,4.612123370170593262e-01,4.898601174354553223e-01,3.085061311721801758e-01,7.132185697555541992e-01,-2.080561637878417969e+00
2.048990726470947266e-01,1.513502597808837891e-01,4.727185666561126709e-01,5.082871913909912109e-01,3.102811574935913086e-01,6.675724387168884277e-01,-2.022034645080566406e+00
2.755579054355621338e-01,1.487061530351638794e-01,4.607240259647369385e-01,3.468603193759918213e-01,3.098924756050109863e-01,6.306749582290649414e-01,-3.098031997680664062e+00
4.630011320114135742e-01,4.017527997493743896e-01,8.232614994049072266e-01,7.522121667861938477e-01,1.444579213857650757e-01,8.092096447944641113e-01,-7.923270463943481445e-01
5.612705945968627930e-01,4.021555781364440918e-01,8.235332965850830078e-01,8.129050731658935547e-01,1.441557854413986206e-01,7.170314192771911621e-01,-4.273865818977355957e-01
5.327858924865722656e-01,1.468670964241027832e-01,3.967905938625335693e-01,4.829978346824645996e-01,3.058853745460510254e-01,5.947841405868530273e-01,-1.546641707420349121e+00
1.862843036651611328e-01,1.644228696823120117e-01,5.171539187431335449e-01,6.959689259529113770e-01,3.132277429103851318e-01,6.390907168388366699e-01,-6.640869379043579102e-01
6.092067956924438477e-01,1.465115547180175781e-01,3.817732930183410645e-01,3.299150764942169189e-01,3.052207231521606445e-01,6.617813706398010254e-01,-1.961507439613342285e+00
4.999962747097015381e-01,1.486077010631561279e-01,4.144471287727355957e-01,5.612040162086486816e-01,3.061634302139282227e-01,6.447415351867675781e-01,-1.184975147247314453e+00
1.270960420370101929e-01,1.856647878885269165e-01,5.540205836296081543e-01,8.039628863334655762e-01,3.180721402168273926e-01,5.883739590644836426e-01,-2.630666494369506836e-01
2.217547446489334106e-01,4.059747457504272461e-01,8.230313658714294434e-01,8.804181218147277832e-01,1.294823735952377319e-01,7.210142016410827637e-01,-4.275036752223968506e-01
3.271598368883132935e-02,1.515252590179443359e-01,4.824612438678741455e-01,2.718188762664794922e-01,3.118478357791900635e-01,6.902219057083129883e-01,-2.951531648635864258e+00
1.847585737705230713e-01,4.106517434120178223e-01,8.276453018188476562e-01,9.076439142227172852e-01,1.118484437465667725e-01,7.898303270339965820e-01,-6.511913537979125977e-01
2.907941639423370361e-01,1.637877225875854492e-01,5.109641551971435547e-01,7.111263275146484375e-01,3.117178976535797119e-01,6.254043579101562500e-01,-5.659533143043518066e-01
3.489776849746704102e-01,1.658884286880493164e-01,5.042198300361633301e-01,6.525891423225402832e-01,3.077253401279449463e-01,6.970682144165039062e-01,-8.306401968002319336e-01
4.368046224117279053e-01,1.529446542263031006e-01,4.381737411022186279e-01,4.503642022609710693e-01,3.058647215366363525e-01,7.913386225700378418e-01,-1.862386107444763184e+00
3.302975594997406006e-01,3.634520769119262695e-01,7.926650643348693848e-01,7.015570402145385742e-01,2.193655967712402344e-01,7.519025206565856934e-01,-7.156910896301269531e-01
3.634368479251861572e-01,1.494944244623184204e-01,4.417371451854705811e-01,4.468418061733245850e-01,3.075881302356719971e-01,7.017594575881958008e-01,-2.312334775924682617e+00
2.028333395719528198e-01,1.690105050802230835e-01,5.120878815650939941e-01,5.231279134750366211e-01,3.073028326034545898e-01,8.021862506866455078e-01,-1.625821828842163086e+00
5.720486044883728027e-01,3.698978722095489502e-01,7.995584607124328613e-01,7.982966899871826172e-01,2.148509323596954346e-01,6.214830875396728516e-01,-2.234141379594802856e-01
2.058084867894649506e-02,1.584235429763793945e-01,5.022331476211547852e-01,6.362553238868713379e-01,3.123588562011718750e-01,6.439852118492126465e-01,-8.913422822952270508e-01
6.569391489028930664e-01,4.117904901504516602e-01,8.297542929649353027e-01,8.717575669288635254e-01,1.080360934138298035e-01,8.184155821800231934e-01,-7.477276921272277832e-01
4.787004888057708740e-01,1.478957980871200562e-01,4.109042286872863770e-01,4.105701148509979248e-01,3.061307668685913086e-01,7.038588523864746094e-01,-2.196361780166625977e+00
4.137540981173515320e-02,1.672918349504470825e-01,5.114917159080505371e-01,5.413775444030761719e-01,3.084934949874877930e-01,7.683228850364685059e-01,-1.442194104194641113e+00
