environmental,controllable,controllable,environmental,controllable,environmental,output
5.271059416985890422e-01,7.049391798039175150e-01,1.348940823758204566e-01,4.704899029496407703e-01,2.254115781600206647e-01,2.162075727037139350e-01,1.170195461057022435e+00
5.889319181442260742e-01,4.362729489803314209e-01,8.701933175325393677e-02,5.532950162887573242e-01,7.000635862350463867e-01,2.144788354635238647e-01,2.294411212205886841e-01
6.715093851089477539e-01,7.649975419044494629e-01,7.757297158241271973e-02,5.477185249328613281e-01,3.138070106506347656e-01,2.050828337669372559e-01,5.900168418884277344e-01
7.566710114479064941e-01,4.086405932903289795e-01,4.753641784191131592e-02,4.853989481925964355e-01,2.256357371807098389e-01,1.705307066440582275e-01,1.215248256921768188e-01
7.659875750541687012e-01,6.746821403503417969e-01,1.646596491336822510e-01,5.086996555328369141e-01,1.650753915309906006e-01,1.758214682340621948e-01,2.057722508907318115e-01
7.667920589447021484e-01,3.529473543167114258e-01,6.595746874809265137e-01,4.158062338829040527e-01,9.995322823524475098e-01,1.540019661188125610e-01,2.326213195919990540e-02
6.850793361663818359e-01,1.000000000000000000e+00,9.388397336006164551e-01,4.364494681358337402e-01,8.045828342437744141e-01,1.530892699956893921e-01,4.933383464813232422e-01
6.078819632530212402e-01,9.912066459655761719e-01,9.794811606407165527e-01,3.517434000968933105e-01,1.408002227544784546e-01,1.747383326292037964e-01,6.844332218170166016e-01
5.235936641693115234e-01,7.823029756546020508e-01,0.000000000000000000e+00,4.040304422378540039e-01,0.000000000000000000e+00,1.880918145179748535e-01,1.232159137725830078e+00
4.850379228591918945e-01,8.336148858070373535e-01,1.534583866596221924e-01,3.722053766250610352e-01,3.064732280725097267e-20,2.236144095659255981e-01,1.142059803009033203e+00
4.463083446025848389e-01,1.270020455121994019e-01,3.432881459593772888e-02,4.687591493129730225e-01,1.627967655658721924e-01,2.169827073812484741e-01,2.451516538858413696e-01
4.113476276397705078e-01,7.036537528038024902e-01,0.000000000000000000e+00,5.055630207061767578e-01,3.382226645885858798e-16,2.200271189212799072e-01,1.446864247322082520e+00
3.309559822082519531e-01,7.127249836921691895e-01,0.000000000000000000e+00,5.296973586082458496e-01,0.000000000000000000e+00,1.747683435678482056e-01,1.692598223686218262e+00
3.664517998695373535e-01,7.374418377876281738e-01,1.000000000000000000e+00,5.888856053352355957e-01,1.000000000000000000e+00,1.581208109855651855e-01,1.984852433204650879e+00
3.065149188041687012e-01,7.566758394241333008e-01,1.000000000000000000e+00,6.693276762962341309e-01,1.000000000000000000e+00,1.571245044469833374e-01,1.654440045356750488e+00
3.327759504318237305e-01,6.058019995689392090e-01,1.000000000000000000e+00,5.767404437065124512e-01,1.000000000000000000e+00,1.591598242521286011e-01,1.193372607231140137e+00
2.941935658454895020e-01,8.447033762931823730e-01,1.541538834571838379e-01,5.304629206657409668e-01,3.119490295648574829e-02,1.233932897448539734e-01,2.225345373153686523e+00
3.673841655254364014e-01,8.761192560195922852e-01,1.000000000000000000e+00,5.791111588478088379e-01,1.000000000000000000e+00,1.444478631019592285e-01,2.460825920104980469e+00
4.338632822036743164e-01,1.000000000000000000e+00,7.036878913640975952e-02,5.025103688240051270e-01,1.000000000000000000e+00,1.595222353935241699e-01,1.952888488769531250e+00
5.135995149612426758e-01,9.063377380371093750e-01,9.868177175521850586e-01,4.426299929618835449e-01,3.902704417705535889e-01,1.530813574790954590e-01,1.817817807197570801e+00
5.366669893264770508e-01,8.352264761924743652e-03,5.196847319602966309e-01,4.563203454017639160e-01,8.430356383323669434e-01,1.724330484867095947e-01,2.683938108384609222e-02
4.652209877967834473e-01,9.058094024658203125e-01,1.000000000000000000e+00,5.421063899993896484e-01,0.000000000000000000e+00,1.787347197532653809e-01,2.244838476181030273e+00
5.004673600196838379e-01,9.898563027381896973e-01,8.568698763847351074e-01,6.211765408515930176e-01,8.727051317691802979e-02,2.262962162494659424e-01,1.492737293243408203e+00
5.829361677169799805e-01,6.658509839326143265e-03,4.306900799274444580e-01,6.899327635765075684e-01,3.415898978710174561e-01,2.034832388162612915e-01,7.448137551546096802e-02
5.855941772460937500e-01,7.410041093826293945e-01,9.416711926460266113e-01,7.526631951332092285e-01,4.376333355903625488e-01,2.393925338983535767e-01,6.442441940307617188e-01
5.850391983985900879e-01,9.964967966079711914e-01,1.409951448440551758e-01,8.474644422531127930e-01,3.510462939739227295e-01,2.040645927190780640e-01,5.192800760269165039e-01
6.785171031951904297e-01,4.464664030820131302e-03,2.913399934768676758e-01,9.012738466262817383e-01,4.778467714786529541e-01,1.656917333602905273e-01,3.605710575357079506e-03
7.562844753265380859e-01,3.711787983775138855e-03,9.960426092147827148e-01,9.285184741020202637e-01,1.854781992733478546e-02,1.781266480684280396e-01,5.667877267114818096e-04
6.740983128547668457e-01,5.172672271728515625e-01,9.330106377601623535e-01,8.434065580368041992e-01,5.491300299763679504e-02,1.658261418342590332e-01,1.247065663337707520e-01
