evaluation,mape
2.000000000000000000e+00,9.468306612602238603e-01
1.000000000000000000e+01,1.470586590410916994e+00
2.000000000000000000e+01,1.596543418153986815e+00
3.000000000000000000e+01,6.959594691842280190e-01
4.000000000000000000e+01,5.778390734700461495e-01
5.000000000000000000e+01,5.262085395571710622e-01
6.000000000000000000e+01,4.431836543322598687e-01
7.000000000000000000e+01,4.586120587518995873e-01
8.000000000000000000e+01,4.847682544409305794e-01
9.000000000000000000e+01,4.709424484836244873e-01
1.000000000000000000e+02,4.518066821360851026e-01
