environmental,controllable,controllable,environmental,controllable,environmental,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
8.715420365333557129e-01,9.146648049354553223e-01,8.273658901453018188e-02,4.143592417240142822e-01,9.881118535995483398e-01,5.192740559577941895e-01,2.155742608010768890e-03
7.982903122901916504e-01,1.285318732261657715e-01,8.735423684120178223e-01,4.663763940334320068e-01,2.330255806446075439e-01,4.909909963607788086e-01,3.940216600894927979e-01
7.867042422294616699e-01,0.000000000000000000e+00,7.400525808334350586e-01,4.017519056797027588e-01,1.068544553388549428e-17,5.135952830314636230e-01,1.382561922073364258e-01
8.755640983581542969e-01,1.298753619194030762e-01,7.194638848304748535e-01,4.877332746982574463e-01,1.078010573983192444e-01,5.435435175895690918e-01,2.385544925928115845e-01
9.007697105407714844e-01,2.374902814626693726e-01,9.743955731391906738e-01,4.363604485988616943e-01,4.330303370952606201e-01,5.070502758026123047e-01,2.067052721977233887e-01
1.000000000000000000e+00,4.998151659965515137e-01,1.000000000000000000e+00,3.825516402721405029e-01,8.758128285408020020e-01,5.184757113456726074e-01,7.748987409286201000e-04
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.810383617877960205e-01,2.516351342201232910e-01,5.390848517417907715e-01,1.899823173880577087e-02
1.000000000000000000e+00,4.857225732735059864e-17,6.081532835960388184e-01,5.378385186195373535e-01,9.372221231460571289e-01,5.869346857070922852e-01,4.482000949792563915e-04
1.000000000000000000e+00,1.549777109175920486e-02,1.000000000000000000e+00,5.996058583259582520e-01,2.262278348207473755e-01,5.544553995132446289e-01,8.223092555999755859e-02
1.000000000000000000e+00,1.663380414247512817e-01,5.508977770805358887e-01,5.755693316459655762e-01,4.684531595557928085e-03,5.956243276596069336e-01,6.002564728260040283e-02
9.427108168601989746e-01,5.224924534559249878e-02,8.283055424690246582e-01,6.057884097099304199e-01,4.239838570356369019e-02,5.678684115409851074e-01,6.904011964797973633e-02
1.000000000000000000e+00,6.411166787147521973e-01,2.910458147525787354e-01,5.405254960060119629e-01,8.763861656188964844e-01,5.486966967582702637e-01,5.472840275615453720e-04
1.000000000000000000e+00,1.493472754955291748e-01,2.267454750835895538e-02,5.694251060485839844e-01,9.767389893531799316e-01,5.607090592384338379e-01,8.628260547993704677e-05
1.000000000000000000e+00,6.678403019905090332e-01,9.824624061584472656e-01,5.827041268348693848e-01,3.005312085151672363e-01,5.144986510276794434e-01,4.686563462018966675e-02
1.000000000000000000e+00,9.455892443656921387e-01,6.126143932342529297e-01,6.001028418540954590e-01,1.243966743350028992e-01,4.685858488082885742e-01,8.985353633761405945e-03
1.000000000000000000e+00,2.460999041795730591e-02,7.999018430709838867e-01,5.574510097503662109e-01,9.799142479896545410e-01,4.501442909240722656e-01,1.128199728555046022e-04
1.000000000000000000e+00,8.752819895744323730e-01,4.362536668777465820e-01,4.706394672393798828e-01,8.198093771934509277e-01,4.317612648010253906e-01,1.189369359053671360e-03
