environmental,controllable,controllable,environmental,controllable,environmental,output
1.306790560483932495e-01,1.542555093765258789e-01,4.884737432003021240e-01,2.443180829286575317e-01,3.115237355232238770e-01,7.525646686553955078e-01,-3.009346485137939453e+00
7.719402201473712921e-03,2.994197010993957520e-01,7.202630043029785156e-01,1.795354485511779785e-01,2.703374326229095459e-01,8.875320553779602051e-01,-1.803348064422607422e+00
1.841894537210464478e-01,1.572480946779251099e-01,5.203118920326232910e-01,4.911448061466217041e-02,3.219312429428100586e-01,6.715846657752990723e-01,-2.188508749008178711e+00
1.683606356382369995e-01,3.665431141853332520e-01,7.936085462570190430e-01,1.348809152841567993e-01,2.150492519140243530e-01,9.735183119773864746e-01,-1.645019412040710449e+00
2.596596479415893555e-01,1.547816246747970581e-01,4.993971288204193115e-01,1.237983182072639465e-01,3.140447139739990234e-01,7.125602960586547852e-01,-2.611920356750488281e+00
1.044823229312896729e-01,1.504028141498565674e-01,4.748584032058715820e-01,3.642007708549499512e-01,3.111141026020050049e-01,6.696327924728393555e-01,-2.976978778839111328e+00
1.475213617086410522e-01,1.529189944267272949e-01,4.809861481189727783e-01,2.899232208728790283e-01,3.108133077621459961e-01,7.440149784088134766e-01,-3.091664552688598633e+00
4.029241204261779785e-01,1.512299925088882446e-01,4.512552022933959961e-01,2.245886325836181641e-01,3.076728284358978271e-01,7.575680017471313477e-01,-2.615197896957397461e+00
3.577959537506103516e-01,1.493897438049316406e-01,4.444034099578857422e-01,3.405662178993225098e-01,3.078732788562774658e-01,7.163924574851989746e-01,-2.885533094406127930e+00
3.231785595417022705e-01,1.549579203128814697e-01,4.943083822727203369e-01,1.123656406998634338e-01,3.124407827854156494e-01,7.220927476882934570e-01,-2.387331962585449219e+00
3.306570351123809814e-01,1.521790474653244019e-01,4.559794962406158447e-01,3.358877897262573242e-01,3.077229261398315430e-01,7.801385521888732910e-01,-2.722879171371459961e+00
1.923492103815078735e-01,3.112307190895080566e-01,7.231261730194091797e-01,5.787035450339317322e-02,2.653403580188751221e-01,8.728584647178649902e-01,-1.606873869895935059e+00
3.510069549083709717e-01,3.679439425468444824e-01,7.965645194053649902e-01,8.758316189050674438e-02,2.132802754640579224e-01,9.412802457809448242e-01,-1.568597793579101562e+00
2.965526878833770752e-01,2.879756987094879150e-01,7.015592455863952637e-01,8.476324379444122314e-02,2.765270173549652100e-01,8.664096593856811523e-01,-1.685584187507629395e+00
3.147306293249130249e-02,1.937037408351898193e-01,5.628712773323059082e-01,3.565877974033355713e-01,3.031190335750579834e-01,8.821172118186950684e-01,-1.912401795387268066e+00
3.945392370223999023e-01,1.486459821462631226e-01,4.569750428199768066e-01,1.900574564933776855e-01,3.094578385353088379e-01,6.293050050735473633e-01,-2.691762685775756836e+00
2.894352972507476807e-01,1.492044478654861450e-01,4.685001969337463379e-01,2.537780106067657471e-01,3.107410669326782227e-01,6.358240246772766113e-01,-3.202887296676635742e+00
6.905487924814224243e-02,1.957937777042388916e-01,5.666503310203552246e-01,5.283902958035469055e-02,3.121257126331329346e-01,8.340666890144348145e-01,-1.637920022010803223e+00
2.308360636234283447e-01,3.579593300819396973e-01,7.902208566665649414e-01,2.606439292430877686e-01,2.256613522768020630e-01,9.888084530830383301e-01,-1.746884346008300781e+00
