evaluation,mape
2.000000000000000000e+00,8.580408655730636935e-01
1.000000000000000000e+01,8.394257851266255788e-01
2.000000000000000000e+01,6.980767386014502529e-01
3.000000000000000000e+01,1.137837297292178640e+00
4.000000000000000000e+01,1.072432880548458201e+00
5.000000000000000000e+01,1.072172198997653148e+00
6.000000000000000000e+01,1.692650201915755215e-01
7.000000000000000000e+01,1.229352093511205668e-01
8.000000000000000000e+01,1.038278766321999586e-01
9.000000000000000000e+01,1.069574491290154888e-01
1.000000000000000000e+02,1.007126615190755414e-01
