environmental,controllable,controllable,environmental,controllable,environmental,output
9.097842127084732056e-02,1.533153951168060303e-01,4.834560453891754150e-01,2.861618101596832275e-01,3.110381960868835449e-01,7.432656884193420410e-01,-2.988248586654663086e+00
3.125360608100891113e-01,3.479890227317810059e-01,7.826781868934631348e-01,5.510845780372619629e-01,2.359303086996078491e-01,8.576102852821350098e-01,-1.389295339584350586e+00
2.826596796512603760e-01,4.077781140804290771e-01,8.266935348510742188e-01,7.432409524917602539e-01,1.236719116568565369e-01,9.327283501625061035e-01,-1.177350759506225586e+00
5.404414609074592590e-02,4.126820862293243408e-01,8.299046754837036133e-01,8.902936577796936035e-01,1.038749665021896362e-01,9.778366088867187500e-01,-1.169675946235656738e+00
3.400496840476989746e-01,4.088430702686309814e-01,8.266456723213195801e-01,8.748261332511901855e-01,1.195370703935623169e-01,7.685441970825195312e-01,-5.832296013832092285e-01
4.018761515617370605e-01,3.784652054309844971e-01,8.081387877464294434e-01,6.070724725723266602e-01,1.975054144859313965e-01,8.626489639282226562e-01,-1.194473505020141602e+00
1.340804994106292725e-01,2.833162546157836914e-01,7.070601582527160645e-01,3.731387555599212646e-01,2.768183946609497070e-01,8.945849537849426270e-01,-1.963190555572509766e+00
3.020405769348144531e-01,3.143570423126220703e-01,7.494997382164001465e-01,3.103981614112854004e-01,2.608974874019622803e-01,9.210566282272338867e-01,-1.958469629287719727e+00
1.013115942478179932e-01,4.069727659225463867e-01,8.248333930969238281e-01,8.298682570457458496e-01,1.257537007331848145e-01,7.970471978187561035e-01,-7.073755264282226562e-01
1.845527589321136475e-01,3.207632005214691162e-01,7.536549568176269531e-01,3.232023417949676514e-01,2.572092115879058838e-01,9.306048154830932617e-01,-1.939656615257263184e+00
3.658911213278770447e-02,3.209812343120574951e-01,7.515204548835754395e-01,5.407618880271911621e-01,2.572884857654571533e-01,8.260699510574340820e-01,-1.348482370376586914e+00
2.744615674018859863e-01,3.408995866775512695e-01,7.764591574668884277e-01,4.652552902698516846e-01,2.422378361225128174e-01,9.045662879943847656e-01,-1.684151768684387207e+00
6.946639157831668854e-03,3.701261878013610840e-01,8.006100654602050781e-01,4.130348861217498779e-01,2.103100270032882690e-01,9.644951224327087402e-01,-1.607501864433288574e+00
1.116025745868682861e-01,3.962551653385162354e-01,8.184158802032470703e-01,6.620687246322631836e-01,1.595634520053863525e-01,8.922199010848999023e-01,-1.175337553024291992e+00
