# evaluation,mean,std
2.000000000000000000e+00 1.018238756631601127e+00 7.665614202984417647e-01
1.000000000000000000e+01 8.618345983418937983e-01 5.803563277483807514e-01
2.000000000000000000e+01 8.748165954210500583e-01 6.324777241084894586e-01
3.000000000000000000e+01 7.152396184061386997e-01 5.432793775700074379e-01
4.000000000000000000e+01 6.027860917432186216e-01 4.476649523546182285e-01
5.000000000000000000e+01 5.327610371973130476e-01 4.567953500926261179e-01
6.000000000000000000e+01 4.276778718516304756e-01 4.337603314638928675e-01
7.000000000000000000e+01 3.314464145501848646e-01 2.203929784189290753e-01
8.000000000000000000e+01 3.000748539313023988e-01 2.141868971892263163e-01
9.000000000000000000e+01 2.817369727934335710e-01 2.063628920375391307e-01
1.000000000000000000e+02 2.615805326161912969e-01 2.063599045478826943e-01
