environmental,controllable,controllable,environmental,controllable,environmental,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
3.614531159400939941e-01,9.865125417709350586e-01,6.435611099004745483e-02,2.152263522148132324e-01,9.170870184898376465e-01,6.351540684700012207e-01,6.244945339858531952e-03
3.894236683845520020e-01,1.096290722489356995e-01,6.569766402244567871e-01,1.510028541088104248e-01,8.628445118665695190e-02,6.360531449317932129e-01,1.066967129707336426e+00
3.971566855907440186e-01,8.394692838191986084e-02,6.572334170341491699e-01,1.900032013654708862e-01,2.007126212120056152e-01,6.367155313491821289e-01,1.971528649330139160e+00
3.438206315040588379e-01,6.657183170318603516e-02,6.574628949165344238e-01,1.947824358940124512e-01,2.780306935310363770e-01,6.844368577003479004e-01,2.480704784393310547e+00
3.284323811531066895e-01,2.664339542388916016e-02,6.578154563903808594e-01,2.075901627540588379e-01,4.560357034206390381e-01,7.166208028793334961e-01,1.819253206253051758e+00
3.264098763465881348e-01,5.989746376872062683e-02,7.161128520965576172e-01,1.098621189594268799e-01,2.905370891094207764e-01,6.980283856391906738e-01,1.923824310302734375e+00
3.203782737255096436e-01,4.889706149697303772e-02,6.097608804702758789e-01,1.838458180427551270e-01,3.098108768463134766e-01,7.176877260208129883e-01,2.576051473617553711e+00
2.263003736734390259e-01,5.350584387779235840e-01,6.087663173675537109e-01,1.557965129613876343e-01,3.144110143184661865e-01,7.027179598808288574e-01,1.707851886749267578e+00
2.238975912332534790e-01,0.000000000000000000e+00,4.968799650669097900e-01,1.310195773839950562e-01,3.025748133659362793e-01,6.714625954627990723e-01,2.549633741378784180e+00
2.320384979248046875e-01,2.496812253511301958e-16,2.888081371784210205e-01,1.422370970249176025e-01,3.107741177082061768e-01,6.496561765670776367e-01,2.372375488281250000e+00
3.171993196010589600e-01,0.000000000000000000e+00,3.056836007731420746e-30,8.749122172594070435e-02,3.917873501777648926e-01,6.946750879287719727e-01,1.291924834251403809e+00
3.608136475086212158e-01,0.000000000000000000e+00,4.653925895690917969e-01,1.498320698738098145e-01,2.999712526798248291e-01,6.878011822700500488e-01,2.393597602844238281e+00
2.849963903427124023e-01,6.743398699680935859e-17,5.316686630249023438e-01,2.152559608221054077e-01,2.992195188999176025e-01,6.854068636894226074e-01,2.839192867279052734e+00
2.844460606575012207e-01,6.723718947942666259e-16,5.351973772048950195e-01,2.848579883575439453e-01,3.043259382247924805e-01,6.546009778976440430e-01,2.953421831130981445e+00
2.981501221656799316e-01,1.087665185332298279e-01,4.648953676223754883e-01,2.681252956390380859e-01,2.961874306201934814e-01,6.846406459808349609e-01,3.168190240859985352e+00
