X1,X2,X3,X4,Y1,Y2,Y3,Y4,WD,WS,AEP
2.637062178510667873e+05,2.645905568479803624e+05,2.633139360959862242e+05,2.640683130749114789e+05,6.506045354373409413e+06,6.505757099843724631e+06,6.506028655621046200e+06,6.504815427394914441e+06,9.000000000000000000e+01,6.000000000000000000e+00,1.594973832615503850e+00
2.629948420970439911e+05,2.638764630227088928e+05,2.643480694084167480e+05,2.629111096954643726e+05,6.504901961665540934e+06,6.504728760262612253e+06,6.505142018668293953e+06,6.506582973445892334e+06,9.000000000000000000e+01,6.000000059604644775e+00,9.212872258104894962e-01
2.637116663901805878e+05,2.646859402565956116e+05,2.633138027413487434e+05,2.640231368987560272e+05,6.506024779613256454e+06,6.505759311230421066e+06,6.506102094246387482e+06,6.504714000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,1.847808154304043882e+00
2.637342736302614212e+05,2.647780000000000000e+05,2.633135849638581276e+05,2.638357147364616394e+05,6.505938380612373352e+06,6.505768956293106079e+06,6.506406067682743073e+06,6.504714000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,1.585873568162492475e+00
2.630189284800291061e+05,2.643457122473716736e+05,2.633231909273862839e+05,2.647780000000000000e+05,6.506165520043611526e+06,6.505014730839371681e+06,6.504728540369668975e+06,6.504714000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,4.089192588874025480e-01
2.634996748386621475e+05,2.642660420386791229e+05,2.638140001236200333e+05,2.641438347785472870e+05,6.505807634390830994e+06,6.505865788341999054e+06,6.504867273720294237e+06,6.504811544808685780e+06,9.000000000000000000e+01,6.000000059604644775e+00,2.157597301150758096e+00
2.631686475320458412e+05,2.639670499651432037e+05,2.645193845300674438e+05,2.647780000000000000e+05,6.505849293877124786e+06,6.506037085457086563e+06,6.504714000000000000e+06,6.504714000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,1.354190069441945088e+00
2.635454644529819489e+05,2.632853155939579010e+05,2.628780000000000000e+05,2.639767237930297852e+05,6.505248319111704826e+06,6.506000163169145584e+06,6.504714000000000000e+06,6.504837262059688568e+06,9.000000000000000000e+01,6.000000059604644775e+00,1.515819231311744231e+00
2.647780000000000000e+05,2.628780000000000000e+05,2.647780000000000000e+05,2.628780000000000000e+05,6.506614000000000000e+06,6.505831486405372620e+06,6.504714000000000000e+06,6.506614000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,7.293203620331421000e-01
2.628780000000000000e+05,2.647780000000000000e+05,2.647780000000000000e+05,2.628780000000000000e+05,6.505063767920374870e+06,6.505827153278827667e+06,6.504714000000000000e+06,6.504714000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,5.284035111448951438e-01
2.644279982774257660e+05,2.641520670621395111e+05,2.647780000000000000e+05,2.642449713020324707e+05,6.506505778290271759e+06,6.505866927738428116e+06,6.504714000000000000e+06,6.504972563573658466e+06,9.000000000000000000e+01,6.000000059604644775e+00,1.812639622359459635e+00
2.628780000000000000e+05,2.647780000000000000e+05,2.628780000000000000e+05,2.643192268579006195e+05,6.504714000000000000e+06,6.505869024087429047e+06,6.506614000000000000e+06,6.506614000000000000e+06,9.000000000000000000e+01,6.000000059604644775e+00,8.518033222499217239e-01
