controllable,controllable,controllable,environmental,controllable,environmental,output
4.295027058561068367e-01,7.215511403752113972e-01,5.866667572497920036e-01,5.669406885718906164e-01,4.589213220658650005e-02,6.003699530747810265e-01,1.764130161121929830e-01
8.860115408897399902e-01,1.363026201725006104e-01,9.671398997306823730e-01,6.249346137046813965e-01,8.162629604339599609e-01,5.986987352371215820e-01,2.358740894123911858e-03
3.657724559307098389e-01,8.245568871498107910e-01,6.639258861541748047e-01,5.465462207794189453e-01,1.544194482266902924e-02,6.231061220169067383e-01,1.170089989900588989e-01
6.156330704689025879e-01,1.983547061681747437e-01,1.812065094709396362e-01,4.768508672714233398e-01,1.049707606434822083e-01,6.229157447814941406e-01,6.434867382049560547e-01
7.882035374641418457e-01,1.529034399636898522e-14,0.000000000000000000e+00,4.422416388988494873e-01,1.221245327087672194e-15,6.301172375679016113e-01,1.451980173587799072e-01
4.814482107758522034e-02,2.139002531766891479e-01,1.879564225673675537e-01,4.939268827438354492e-01,1.180295348167419434e-01,6.077820062637329102e-01,9.134922027587890625e-01
1.569871806199807027e-15,3.054987192153930664e-01,2.514427602291107178e-01,4.662523567676544189e-01,2.604423463344573975e-01,6.115671396255493164e-01,1.619297027587890625e+00
1.313835325256196285e-12,1.000000000000000000e+00,9.981175065040588379e-01,3.669355213642120361e-01,9.617027640342712402e-01,5.723155736923217773e-01,4.453271627426147461e-03
4.884572191437164951e-16,4.275695085525512695e-01,2.851017713546752930e-01,3.242291510105133057e-01,3.228527307510375977e-01,6.136743426322937012e-01,1.925286650657653809e+00
5.378550027223950153e-17,6.634181737899780273e-01,3.290975391864776611e-01,4.201713502407073975e-01,6.333443522453308105e-01,5.730758905410766602e-01,2.138037681579589844e-01
2.088646814826821671e-19,3.944550752639770508e-01,0.000000000000000000e+00,3.462547957897186279e-01,2.610808518533527089e-20,5.257905721664428711e-01,2.843850255012512207e-01
1.188209903732473371e-12,3.641401687560358313e-13,4.284208079442797246e-13,3.457184433937072754e-01,3.735926449298858643e-01,5.388191342353820801e-01,1.505105972290039062e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.196529150009155273e-01,2.941792011260986328e-01,4.952830970287322998e-01,8.275151997804641724e-02
0.000000000000000000e+00,1.000000000000000000e+00,2.629630863666534424e-01,2.526385784149169922e-01,3.569910526275634766e-01,5.279612541198730469e-01,1.730476766824722290e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.191690355539321899e-01,2.051883339881896973e-01,9.671651721000671387e-01,5.516808629035949707e-01,2.847760915756225586e-04
2.605621047124405312e-16,1.143928468227386475e-01,5.430591478943824768e-02,2.891128957271575928e-01,8.997263908386230469e-01,5.337091684341430664e-01,1.306809484958648682e-02
2.637914843159339107e-13,3.350720405578613281e-01,2.040434200724014491e-13,2.510123252868652344e-01,3.708239495754241943e-01,5.743397474288940430e-01,1.558269262313842773e+00
1.724872350451341573e-16,1.466847360134124756e-01,1.000000000000000000e+00,2.476059645414352417e-01,3.552053272724151611e-01,6.170227527618408203e-01,1.196442246437072754e+00
1.000000000000000000e+00,3.737596571445465088e-01,0.000000000000000000e+00,2.361018061637878418e-01,3.032980859279632568e-01,6.516773104667663574e-01,3.394109904766082764e-01
0.000000000000000000e+00,3.063657283782958984e-01,1.097742021083831787e-01,3.047551512718200684e-01,3.332228362560272217e-01,6.666715741157531738e-01,2.078659772872924805e+00
2.950658793222811483e-17,2.332591861486434937e-01,1.537544876337051392e-01,2.573568820953369141e-01,2.889696657657623291e-01,6.787336468696594238e-01,2.303482770919799805e+00
1.256116525399441516e-17,2.023790776729583740e-01,3.008307814598083496e-01,2.251978665590286255e-01,2.860177755355834961e-01,7.065713405609130859e-01,2.486627578735351562e+00
0.000000000000000000e+00,9.767020493745803833e-02,3.448993265628814697e-01,2.498272657394409180e-01,3.210731446743011475e-01,6.766346096992492676e-01,2.665091991424560547e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.861370384693145752e-01,3.388550877571105957e-01,3.470304906368255615e-01,6.844975948333740234e-01,2.426401376724243164e+00
3.339077532291412354e-01,5.468967556953430176e-02,3.578709959983825684e-01,3.687105774879455566e-01,2.326031476259231567e-01,6.659193038940429688e-01,2.539000511169433594e+00
2.330934107303619385e-01,2.073929831385612488e-02,3.875856697559356689e-01,3.368739187717437744e-01,2.864683270454406738e-01,6.764925122261047363e-01,2.957369089126586914e+00
2.404777407646179199e-01,0.000000000000000000e+00,3.809351325035095215e-01,3.038392066955566406e-01,3.108291327953338623e-01,6.408222317695617676e-01,2.983803749084472656e+00
2.228421717882156372e-01,3.025630139745771885e-04,3.796495795249938965e-01,2.337859421968460083e-01,3.027301728725433350e-01,6.541754603385925293e-01,2.951396942138671875e+00
2.324334383010864258e-01,9.330756217241287231e-02,3.895570337772369385e-01,2.529463768005371094e-01,3.133767843246459961e-01,6.466857790946960449e-01,3.197491645812988281e+00
2.554905116558074951e-01,1.448415666818618774e-01,3.917392492294311523e-01,2.558179199695587158e-01,3.339335322380065918e-01,6.822611689567565918e-01,3.179756641387939453e+00
2.380211949348449707e-01,1.315094381570816040e-01,4.149840772151947021e-01,2.706358432769775391e-01,3.113069236278533936e-01,6.683423519134521484e-01,3.271923065185546875e+00
2.795914411544799805e-01,1.337977349758148193e-01,5.048872828483581543e-01,2.428034245967864990e-01,3.003924190998077393e-01,6.629295945167541504e-01,3.196306705474853516e+00
3.902401924133300781e-01,1.364209800958633423e-01,8.870751857757568359e-01,3.178462088108062744e-01,3.766622245311737061e-01,6.277781128883361816e-01,1.621693372726440430e+00
2.287064939737319946e-01,1.466316580772399902e-01,1.939950436353683472e-01,3.541231155395507812e-01,3.054251968860626221e-01,6.339048743247985840e-01,2.771465778350830078e+00
5.630180239677429199e-01,1.557253301143646240e-01,4.697595238685607910e-01,4.467786252498626709e-01,3.070115447044372559e-01,6.037010550498962402e-01,1.650220394134521484e+00
9.705733060836791992e-01,9.233831763267517090e-01,8.369844555854797363e-01,4.984947144985198975e-01,6.431509852409362793e-01,5.838128924369812012e-01,5.084785167127847672e-03
1.377638876438140869e-01,2.321402132511138916e-01,8.863542079925537109e-01,5.130270123481750488e-01,1.957584619522094727e-01,6.249805688858032227e-01,9.913672208786010742e-01
4.305482506752014160e-01,1.407669764012098312e-02,4.369094222784042358e-02,6.059280633926391602e-01,5.999903082847595215e-01,6.011017560958862305e-01,1.729154437780380249e-01
8.254862427711486816e-01,9.954450726509094238e-01,2.469414286315441132e-02,5.326810479164123535e-01,9.619011282920837402e-01,5.548948049545288086e-01,3.012630390003323555e-03
8.384166359901428223e-01,7.607218623161315918e-01,1.424531638622283936e-01,5.421634316444396973e-01,4.150984883308410645e-01,5.404247641563415527e-01,9.661446511745452881e-02
4.518855810165405273e-01,1.753618717193603516e-01,9.813985228538513184e-01,4.948461651802062988e-01,9.962714910507202148e-01,5.793558359146118164e-01,8.157501928508281708e-03
1.020365059375762939e-01,3.812274336814880371e-02,5.249424576759338379e-01,5.557463169097900391e-01,4.248231947422027588e-01,5.894860625267028809e-01,1.202159047126770020e+00
8.987495899200439453e-01,2.438293546438217163e-01,9.755508303642272949e-01,6.482256054878234863e-01,3.446317613124847412e-01,5.581164360046386719e-01,1.220445483922958374e-01
3.193362802267074585e-02,1.271232031285762787e-02,7.163802385330200195e-01,6.426038742065429688e-01,7.254170775413513184e-01,5.360797047615051270e-01,1.556374877691268921e-01
6.059390306472778320e-01,8.535847067832946777e-02,9.800640940666198730e-01,6.141354441642761230e-01,7.029238156974315643e-03,5.630512237548828125e-01,8.938931673765182495e-02
8.954777121543884277e-01,9.194388985633850098e-01,9.927826523780822754e-01,5.528291463851928711e-01,9.464725255966186523e-01,5.281052589416503906e-01,1.731473719701170921e-03
1.698217391967773438e-01,6.539261341094970703e-01,1.017719972878694534e-03,5.520194172859191895e-01,9.124775528907775879e-01,5.508908033370971680e-01,2.035228163003921509e-02
1.176124066114425659e-01,5.363249182701110840e-01,8.782418370246887207e-01,6.053998470306396484e-01,4.904147088527679443e-01,5.910031199455261230e-01,2.652700841426849365e-01
9.090481400489807129e-01,9.776181578636169434e-01,1.962829753756523132e-02,5.882239937782287598e-01,1.401408463716506958e-01,5.833616852760314941e-01,1.426522806286811829e-02
4.339846074581146240e-01,9.200637787580490112e-02,6.899414211511611938e-02,6.582969427108764648e-01,9.968433380126953125e-01,6.011554002761840820e-01,1.889685867354273796e-03
1.648935973644256592e-01,9.765728712081909180e-01,1.613645702600479126e-01,7.034684419631958008e-01,4.442850351333618164e-01,5.903177857398986816e-01,4.452950134873390198e-02
1.875897794961929321e-01,9.014946222305297852e-01,9.395170211791992188e-01,7.839566469192504883e-01,9.809366464614868164e-01,6.298397779464721680e-01,8.290056139230728149e-03
2.367187440395355225e-01,3.918296657502651215e-03,3.277702629566192627e-02,7.871764898300170898e-01,1.482158005237579346e-01,5.936850309371948242e-01,1.241064220666885376e-01
7.115738987922668457e-01,9.833313226699829102e-01,8.293672800064086914e-01,7.345662117004394531e-01,1.891499012708663940e-01,5.926525592803955078e-01,1.973625458776950836e-02
9.448521733283996582e-01,4.769411087036132812e-01,1.254102438688278198e-01,7.788521647453308105e-01,6.090784668922424316e-01,6.154627799987792969e-01,7.582034915685653687e-03
8.036741614341735840e-02,8.397272229194641113e-01,6.925632059574127197e-02,8.625113964080810547e-01,2.819051407277584076e-02,5.673862099647521973e-01,8.729128167033195496e-03
1.603777147829532623e-02,6.030492782592773438e-01,9.055462479591369629e-01,8.551676869392395020e-01,2.192305326461791992e-01,5.933577418327331543e-01,9.503430873155593872e-02
9.124244749546051025e-02,4.451549053192138672e-02,8.570488691329956055e-01,9.062971472740173340e-01,9.685757756233215332e-01,5.829218626022338867e-01,1.207023859024047852e-02
9.677553772926330566e-01,2.859390079975128174e-01,7.752647250890731812e-02,9.205952286720275879e-01,9.843266606330871582e-01,5.850214958190917969e-01,7.755380465823691338e-06
9.920644760131835938e-01,5.907936021685600281e-02,2.678414285182952881e-01,8.674128055572509766e-01,3.346674740314483643e-01,5.612601637840270996e-01,1.640189997851848602e-02
1.767924278974533081e-01,9.391499757766723633e-01,8.620677590370178223e-01,7.749108076095581055e-01,6.668390035629272461e-01,5.337747335433959961e-01,3.309129923582077026e-02
9.351584911346435547e-01,4.230198636651039124e-02,2.606133818626403809e-01,7.855966687202453613e-01,1.412999071180820465e-02,4.895141124725341797e-01,1.031100470572710037e-02
4.774667322635650635e-01,9.597917199134826660e-01,2.330586016178131104e-01,8.534541726112365723e-01,9.891205430030822754e-01,4.474729001522064209e-01,1.115956678986549377e-01
8.122033625841140747e-02,9.310622811317443848e-01,6.210590526461601257e-02,8.789542913436889648e-01,6.873947381973266602e-01,4.601028561592102051e-01,1.687936298549175262e-02
8.155071139335632324e-01,9.371767640113830566e-01,9.755867123603820801e-01,8.053648471832275391e-01,4.281154274940490723e-01,4.426938891410827637e-01,1.294564362615346909e-02
2.287687174975872040e-02,3.998740017414093018e-02,6.876723170280456543e-01,7.242949604988098145e-01,5.757420137524604797e-02,4.354867041110992432e-01,1.071881428360939026e-01
4.047101736068725586e-01,3.422561287879943848e-01,7.674201857298612595e-03,7.272648215293884277e-01,3.434259295463562012e-01,4.036616086959838867e-01,1.975740790367126465e-01
