controllable,controllable,controllable,environmental,controllable,environmental,output
1.794090399856969054e-01,8.853391979969830183e-01,2.111232097182454970e-01,8.081507850064116871e-01,9.253745478254049583e-01,4.824408127380385158e-01,4.781001216515148866e-02
4.895198941230773926e-01,9.631642103195190430e-01,4.737097620964050293e-01,7.193894982337951660e-01,9.414633512496948242e-01,5.111741423606872559e-01,9.394755959510803223e-02
7.591311335563659668e-01,8.553643524646759033e-02,9.741705060005187988e-01,7.988504767417907715e-01,1.228072568774223328e-01,4.976304173469543457e-01,3.096025995910167694e-02
8.188877701759338379e-01,7.086609601974487305e-01,3.403065502643585205e-01,7.952435612678527832e-01,3.734514415264129639e-01,4.743127226829528809e-01,2.463327348232269287e-02
4.551715217530727386e-03,9.361211061477661133e-01,9.558608531951904297e-01,8.374051451683044434e-01,9.500029683113098145e-01,4.634022414684295654e-01,8.401463739573955536e-03
3.726819157600402832e-01,1.481125801801681519e-01,2.417823486030101776e-02,9.018824100494384766e-01,3.731557354331016541e-02,4.892496764659881592e-01,1.355675980448722839e-02
4.253181442618370056e-02,9.079388380050659180e-01,7.986080646514892578e-01,9.101049900054931641e-01,9.763782620429992676e-01,5.176278352737426758e-01,7.799286395311355591e-03
9.683954715728759766e-01,5.456011742353439331e-02,9.247179627418518066e-01,8.940219879150390625e-01,3.956631720066070557e-01,5.359440445899963379e-01,1.311189029365777969e-02
9.567752480506896973e-01,1.308278590440750122e-01,9.477807879447937012e-01,9.662658572196960449e-01,2.638732269406318665e-02,5.304363965988159180e-01,1.858123019337654114e-02
1.207462325692176819e-01,7.891027927398681641e-01,1.749533712863922119e-01,9.869291186332702637e-01,7.920397520065307617e-01,5.560445189476013184e-01,4.026546142995357513e-03
1.585233509540557861e-01,2.743091993033885956e-02,9.954153299331665039e-01,1.000000000000000000e+00,8.926647715270519257e-03,5.475898385047912598e-01,1.098620053380727768e-02
9.906989336013793945e-01,9.682907462120056152e-01,4.885744750499725342e-01,1.000000000000000000e+00,1.439725309610366821e-01,5.094455480575561523e-01,4.709064669441431761e-04
9.323456883430480957e-02,1.624879240989685059e-01,7.096761465072631836e-02,9.432749748229980469e-01,8.797270059585571289e-01,5.187541246414184570e-01,1.013274653814733028e-03
9.448102712631225586e-01,2.443773150444030762e-01,2.948302626609802246e-01,1.000000000000000000e+00,9.178695678710937500e-01,5.429825186729431152e-01,2.431176108075305820e-05
4.093712940812110901e-02,6.227056980133056641e-01,8.627277016639709473e-01,9.984320402145385742e-01,9.747309088706970215e-01,5.263542532920837402e-01,4.302205052226781845e-03
9.228128790855407715e-01,2.866998910903930664e-01,1.938861608505249023e-02,1.000000000000000000e+00,1.225643511861562729e-02,5.003554224967956543e-01,6.807705503888428211e-04
1.177365705370903015e-01,7.421863675117492676e-01,7.367946207523345947e-02,1.000000000000000000e+00,3.672722280025482178e-01,4.949642717838287354e-01,9.243346750736236572e-03
4.301748052239418030e-02,2.011001706123352051e-01,2.454572319984436035e-01,1.000000000000000000e+00,8.481436371803283691e-01,4.718437194824218750e-01,5.403656978160142899e-03
1.839249134063720703e-01,8.303540945053100586e-01,3.682326376438140869e-01,1.000000000000000000e+00,9.908825159072875977e-01,4.978744089603424072e-01,1.479489728808403015e-02
5.629403144121170044e-02,3.512683212757110596e-01,2.817477583885192871e-01,1.000000000000000000e+00,6.038586497306823730e-01,4.969000220298767090e-01,9.615121409296989441e-03
1.476574093103408813e-01,8.023773431777954102e-01,6.255896687507629395e-01,9.784153699874877930e-01,3.829561173915863037e-01,4.843007028102874756e-01,2.366157993674278259e-02
1.662494055926799774e-02,9.165176153182983398e-01,9.582590460777282715e-01,1.000000000000000000e+00,6.502964496612548828e-01,5.229184031486511230e-01,2.147954888641834259e-03
5.858574509620666504e-01,3.604901134967803955e-01,4.292600154876708984e-01,9.940379261970520020e-01,7.999287247657775879e-01,4.788684546947479248e-01,5.054323934018611908e-03
8.998306989669799805e-01,2.324239015579223633e-01,9.162216782569885254e-01,9.894182682037353516e-01,4.517268836498260498e-01,4.421817958354949951e-01,5.060586147010326385e-03
8.469892740249633789e-01,6.597793698310852051e-01,1.834914833307266235e-01,9.684336781501770020e-01,4.988379776477813721e-03,4.481286108493804932e-01,2.061212435364723206e-03
7.305606603622436523e-01,6.324845552444458008e-01,5.640122890472412109e-01,1.000000000000000000e+00,8.097576498985290527e-01,4.147368073463439941e-01,7.203809916973114014e-03
