controllable,controllable,controllable,environmental,controllable,environmental,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
1.103506386280059814e-01,9.852560758590698242e-01,7.430647313594818115e-02,5.823263525962829590e-01,8.460106849670410156e-01,4.396220743656158447e-01,6.582286208868026733e-02
8.292022347450256348e-01,2.024300396442413330e-02,8.734450936317443848e-01,5.090746283531188965e-01,2.701506316661834717e-01,4.656306505203247070e-01,2.754938900470733643e-01
6.791486144065856934e-01,7.706112861633300781e-01,1.000000000000000000e+00,4.974885284900665283e-01,4.952617287635803223e-01,4.333184063434600830e-01,1.314720362424850464e-01
0.000000000000000000e+00,2.631359100341796875e-01,0.000000000000000000e+00,5.863484144210815430e-01,1.000000000000000000e+00,4.763090908527374268e-01,1.858841627836227417e-03
3.741621971130371094e-01,4.269617199897766113e-01,1.000000000000000000e+00,6.115540266036987305e-01,3.247931301593780518e-01,4.506226778030395508e-01,3.178753554821014404e-01
7.420882582664489746e-01,1.098976656794548035e-02,0.000000000000000000e+00,7.108028531074523926e-01,3.418873846530914307e-01,4.237182736396789551e-01,1.085547879338264465e-01
8.668596744537353516e-01,1.000000000000000000e+00,8.220414519309997559e-01,7.731751203536987305e-01,3.396536409854888916e-01,4.729616343975067139e-01,7.448154501616954803e-03
4.943347070366144180e-03,2.655479907989501953e-01,1.000000000000000000e+00,8.578349947929382324e-01,0.000000000000000000e+00,5.013617277145385742e-01,2.526829019188880920e-02
4.874980151653289795e-01,4.368226975202560425e-02,3.597564101219177246e-01,8.839477300643920898e-01,7.542705535888671875e-01,5.322453975677490234e-01,1.141683198511600494e-02
2.375476062297821045e-01,3.254525363445281982e-02,9.968033432960510254e-01,9.352541565895080566e-01,3.746342360973358154e-01,5.202271342277526855e-01,2.167938463389873505e-02
8.032738566398620605e-01,9.995241165161132812e-01,3.924961984157562256e-01,8.779649734497070312e-01,1.000000000000000000e+00,5.353366732597351074e-01,2.256129635497927666e-03
4.408583939075469971e-01,5.397669076919555664e-01,2.230539917945861816e-01,9.632422924041748047e-01,5.647542476654052734e-01,5.027052164077758789e-01,1.793731003999710083e-02
8.409031629562377930e-01,6.656631827354431152e-01,9.249000251293182373e-02,9.730721712112426758e-01,1.676385551691055298e-01,5.171549916267395020e-01,2.621528925374150276e-03
8.591821789741516113e-01,7.539467811584472656e-01,9.431095719337463379e-01,1.000000000000000000e+00,4.734076559543609619e-01,5.237944722175598145e-01,4.946604371070861816e-03
2.111803926527500153e-02,6.128640770912170410e-01,1.502834558486938477e-01,1.000000000000000000e+00,8.941660523414611816e-01,5.324938297271728516e-01,1.674054656177759171e-03
7.184612154960632324e-01,6.992369294166564941e-01,7.364735007286071777e-01,1.000000000000000000e+00,6.998613942414522171e-03,5.111678838729858398e-01,1.821454986929893494e-02
1.195003092288970947e-01,1.308131404221057892e-02,1.716865040361881256e-02,1.000000000000000000e+00,8.461760878562927246e-01,4.677621126174926758e-01,2.841515233740210533e-04
9.901741743087768555e-01,7.796093821525573730e-02,7.548472881317138672e-01,1.000000000000000000e+00,4.368489980697631836e-02,4.989288151264190674e-01,1.033024676144123077e-02
9.092965722084045410e-01,5.852118134498596191e-01,9.555905461311340332e-01,9.059433341026306152e-01,2.449388206005096436e-01,4.813911318778991699e-01,1.668999530375003815e-02
4.139391779899597168e-01,1.297203898429870605e-01,8.425256013870239258e-01,8.403502702713012695e-01,5.662863254547119141e-01,4.406310915946960449e-01,2.839583903551101685e-02
9.840794205665588379e-01,1.306452304124832153e-01,8.765568733215332031e-01,7.698226571083068848e-01,1.310535669326782227e-01,4.599047005176544189e-01,2.312533557415008545e-02
2.215887457132339478e-01,3.446452021598815918e-01,6.040372252464294434e-01,6.926896572113037109e-01,2.077622571960091591e-03,5.014863610267639160e-01,1.462306231260299683e-01
1.453125178813934326e-01,7.802427560091018677e-02,9.268449544906616211e-01,6.042231321334838867e-01,1.512252688407897949e-01,5.351344943046569824e-01,3.834882378578186035e-01
1.886792480945587158e-01,8.820162415504455566e-01,9.432948231697082520e-01,6.692632436752319336e-01,6.962891221046447754e-01,5.506122112274169922e-01,4.004514589905738831e-02
8.599016070365905762e-02,1.203718595206737518e-02,2.563556730747222900e-01,6.020454764366149902e-01,9.490275755524635315e-03,5.988773703575134277e-01,2.316796779632568359e-01
1.473425557713553693e-17,8.554002642631530762e-01,1.000000000000000000e+00,5.574382543563842773e-01,1.937444508075714111e-01,6.189194321632385254e-01,9.820685535669326782e-02
0.000000000000000000e+00,2.598653435707092285e-01,1.000000000000000000e+00,4.863099455833435059e-01,0.000000000000000000e+00,6.071757078170776367e-01,2.279736399650573730e-01
7.171004414558410645e-01,2.106299102306365967e-01,9.837902188301086426e-01,4.674194157123565674e-01,6.504263281822204590e-01,5.774140357971191406e-01,7.156089693307876587e-02
1.317578852176666260e-01,2.465273588895797729e-01,5.684343632310628891e-03,5.060198307037353516e-01,1.953743696212768555e-01,5.357106924057006836e-01,1.018020391464233398e+00
8.280210494995117188e-01,4.567911624908447266e-01,7.153602242469787598e-01,5.810223221778869629e-01,9.517101049423217773e-01,5.461335778236389160e-01,2.461714204400777817e-03
9.518490433692932129e-01,8.827375769615173340e-01,5.225817114114761353e-02,5.964105129241943359e-01,1.055249571800231934e-01,5.847336053848266602e-01,1.564297080039978027e-02
1.538702398538589478e-01,2.196543216705322266e-01,2.245027869939804077e-01,5.129461884498596191e-01,2.607033252716064453e-01,5.602706670761108398e-01,1.538360357284545898e+00
8.261470496654510498e-02,1.987619191362767360e-16,2.518080770969390869e-01,5.330439805984497070e-01,2.948653697967529297e-01,5.909719467163085938e-01,1.385563731193542480e+00
2.223510444164276123e-01,1.117702387273311615e-02,2.844573557376861572e-01,5.940911769866943359e-01,2.658154070377349854e-01,6.346231102943420410e-01,1.103872895240783691e+00
5.056039616465568542e-02,1.000000000000000000e+00,7.800776511430740356e-02,5.680884718894958496e-01,3.132273256778717041e-01,6.086635589599609375e-01,8.616775274276733398e-02
2.556037902832031250e-01,4.381636083126068115e-01,3.693969547748565674e-01,6.223192214965820312e-01,3.467999994754791260e-01,6.033385992050170898e-01,7.604482769966125488e-01
