controllable,controllable,controllable,environmental,controllable,environmental,output
8.112374284600767371e-01,3.075914099201896290e-01,5.954240212290068390e-01,4.124235035456074172e-01,3.044230752828066544e-01,9.834535130452342067e-01,6.425715493396881861e-01
7.027294635772705078e-01,1.029992625117301941e-01,9.479407668113708496e-01,4.996200501918792725e-01,3.828629553318023682e-01,9.495621323585510254e-01,4.379751682281494141e-01
2.248250842094421387e-01,9.957674741744995117e-01,4.799173772335052490e-02,5.794380307197570801e-01,6.511724740266799927e-02,9.753605723381042480e-01,1.527231559157371521e-02
9.301388263702392578e-01,4.865798056125640869e-01,2.683828473091125488e-01,6.388757228851318359e-01,2.417100220918655396e-01,9.287947416305541992e-01,7.650620490312576294e-02
7.249633073806762695e-01,7.590933442115783691e-01,9.946079850196838379e-01,5.794561505317687988e-01,9.071388244628906250e-01,9.392611980438232422e-01,1.328725367784500122e-03
2.519769072532653809e-01,9.927811622619628906e-01,7.360841035842895508e-01,5.248586535453796387e-01,8.282040357589721680e-01,9.589858055114746094e-01,9.758981876075267792e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.351788163185119629e-01,2.373230464144254759e-15,9.297326803207397461e-01,3.698589280247688293e-02
2.664113013176169428e-15,1.071260049939155579e-01,1.000000000000000000e+00,4.320095479488372803e-01,1.000000000000000000e+00,9.707617163658142090e-01,5.285365041345357895e-03
1.701448485255241394e-02,7.984326034784317017e-02,8.946473002433776855e-01,3.942694664001464844e-01,9.549609422683715820e-01,9.298825860023498535e-01,2.994107082486152649e-02
8.094974160194396973e-01,3.199566602706909180e-01,6.942588090896606445e-01,3.105758130550384521e-01,3.421100676059722900e-01,9.438683986663818359e-01,9.019899964332580566e-01
8.804585337638854980e-01,6.246035099029541016e-01,7.437251806259155273e-01,2.349805980920791626e-01,2.921839058399200439e-01,9.838221669197082520e-01,6.179092526435852051e-01
8.965581655502319336e-01,6.785821914672851562e-02,6.683560609817504883e-01,2.678160369396209717e-01,4.228157401084899902e-01,9.636644721031188965e-01,3.538879156112670898e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.810815334320068359e-01,2.089040577411651611e-01,3.435076475143432617e-01,9.293740987777709961e-01,1.199086531996726990e-01
