controllable,controllable,controllable,environmental,controllable,environmental,output
2.085656225681304932e-01,1.705675721168518066e-01,5.133334398269653320e-01,4.496161341667175293e-01,3.064393997192382812e-01,8.479062914848327637e-01,-1.919474124908447266e+00
1.998116523027420044e-01,1.524015814065933228e-01,4.848614335060119629e-01,6.003948450088500977e-01,3.120341897010803223e-01,6.107135415077209473e-01,-1.240220785140991211e+00
3.943124115467071533e-01,8.289593458175659180e-01,5.311612486839294434e-01,7.705886363983154297e-01,3.101851940155029297e-01,4.358245730400085449e-01,-2.722183167934417725e-01
2.099229991436004639e-01,4.129036068916320801e-01,8.299381732940673828e-01,9.848068952560424805e-01,1.027880534529685974e-01,8.686670064926147461e-01,-9.171245098114013672e-01
1.865501850843429565e-01,1.581826359033584595e-01,5.114232301712036133e-01,7.291646003723144531e-01,3.173505365848541260e-01,5.438914895057678223e-01,-4.645809531211853027e-01
1.861210763454437256e-01,1.619661301374435425e-01,5.178968310356140137e-01,7.375789880752563477e-01,3.166489005088806152e-01,5.769104957580566406e-01,-4.568381607532501221e-01
2.044373005628585815e-01,1.490038931369781494e-01,4.690897762775421143e-01,4.397810101509094238e-01,3.109556138515472412e-01,5.920778512954711914e-01,-2.507934570312500000e+00
1.641698628664016724e-01,2.264659404754638672e-01,5.888149142265319824e-01,9.075624942779541016e-01,3.221668601036071777e-01,5.317250490188598633e-01,-9.574109315872192383e-02
1.963651329278945923e-01,3.479202091693878174e-01,7.626411318778991699e-01,8.047645688056945801e-01,2.378299385309219360e-01,6.430594921112060547e-01,-3.024871647357940674e-01
1.899603009223937988e-01,1.751972138881683350e-01,5.354011058807373047e-01,7.154653668403625488e-01,3.121016621589660645e-01,6.556887030601501465e-01,-5.767989158630371094e-01
2.033148258924484253e-01,1.487248837947845459e-01,4.706243574619293213e-01,4.099262654781341553e-01,3.113783299922943115e-01,5.586084127426147461e-01,-2.605376005172729492e+00
2.024641335010528564e-01,4.103024601936340332e-01,8.275651931762695312e-01,8.796040415763854980e-01,1.134988516569137573e-01,8.149543404579162598e-01,-7.526434063911437988e-01
2.017019093036651611e-01,3.103413283824920654e-01,7.293228507041931152e-01,7.033568024635314941e-01,2.650021612644195557e-01,7.107468843460083008e-01,-6.429104804992675781e-01
2.067064344882965088e-01,3.915953934192657471e-01,8.125883936882019043e-01,7.752383947372436523e-01,1.707141995429992676e-01,7.499321103096008301e-01,-5.943437218666076660e-01
2.017697393894195557e-01,3.973140716552734375e-01,8.158786892890930176e-01,8.277764916419982910e-01,1.561758965253829956e-01,7.159820199012756348e-01,-4.423496723175048828e-01
1.996799260377883911e-01,1.513818800449371338e-01,4.800158143043518066e-01,5.003049969673156738e-01,3.131073713302612305e-01,4.288579821586608887e-01,-1.383099794387817383e+00
1.947641968727111816e-01,1.554267704486846924e-01,4.980210959911346436e-01,6.612015366554260254e-01,3.135018646717071533e-01,5.998808741569519043e-01,-8.309817314147949219e-01
