evaluation,mape
2.000000000000000000e+00,9.433245978390597530e-01
1.000000000000000000e+01,8.397322520645673638e-01
2.000000000000000000e+01,4.333894669603391980e-01
3.000000000000000000e+01,3.184205570764083726e-01
4.000000000000000000e+01,1.116024599750351648e-01
5.000000000000000000e+01,1.130769853573272421e-01
6.000000000000000000e+01,2.932487164115774730e-02
7.000000000000000000e+01,1.705864486485354076e-02
8.000000000000000000e+01,1.107892437125521448e-02
9.000000000000000000e+01,1.167046261570386066e-02
1.000000000000000000e+02,1.165123059118716546e-02
