controllable,controllable,controllable,environmental,controllable,environmental,output
4.345034777229448419e-01,1.468084145769132931e-01,4.328514175170048439e-01,9.951573340271491208e-02,6.720325680619024800e-01,6.812734355036127454e-01,4.534294211867481716e-01
8.510102629661560059e-01,8.883078098297119141e-01,2.916562557220458984e-01,1.480413824319839478e-01,3.447898849844932556e-02,7.024031877517700195e-01,3.279891237616539001e-02
4.871421158313751221e-01,2.110908478498458862e-01,3.456002473831176758e-01,6.795029342174530029e-02,6.797984838485717773e-01,7.044961452484130859e-01,2.482265084981918335e-01
4.705442190170288086e-01,6.375527381896972656e-02,4.577098190784454346e-01,1.148585379123687744e-01,9.738892912864685059e-01,7.425814270973205566e-01,1.997957825660705566e-01
4.403330087661743164e-01,3.182636499404907227e-01,8.023911714553833008e-01,1.153948605060577393e-01,1.751017011702060699e-02,7.399532794952392578e-01,7.242262959480285645e-01
4.285198152065277100e-01,4.149107336997985840e-01,8.454290628433227539e-01,1.048610880970954895e-01,2.181678116321563721e-01,7.630341649055480957e-01,1.319941520690917969e+00
6.956281512975692749e-02,8.197209835052490234e-01,1.000000000000000000e+00,5.176198855042457581e-02,9.054370522499084473e-01,7.203059792518615723e-01,8.884244598448276520e-03
3.973394334316253662e-01,3.771326541900634766e-01,8.835079669952392578e-01,0.000000000000000000e+00,2.961503267288208008e-01,6.839565038681030273e-01,8.605380654335021973e-01
4.860020875930786133e-01,8.514416813850402832e-01,9.504854679107666016e-01,7.229434326291084290e-03,2.989098429679870605e-01,6.750884652137756348e-01,1.329391449689865112e-01
6.114973425865173340e-01,5.180878639221191406e-01,9.171991944313049316e-01,0.000000000000000000e+00,9.992594271898269653e-02,6.490159630775451660e-01,3.190197944641113281e-01
3.138637840747833252e-01,1.040834085586084257e-17,8.658795952796936035e-01,6.890733540058135986e-02,1.060215830802917480e-01,6.562893986701965332e-01,6.428794264793395996e-01
5.898276567459106445e-01,1.000000000000000000e+00,6.285244822502136230e-01,1.185525059700012207e-01,4.860177040100097656e-01,6.555601358413696289e-01,7.269477844238281250e-02
9.374849796295166016e-01,4.401901960372924805e-01,1.045261025428771973e-01,2.178325504064559937e-02,8.959413766860961914e-01,6.979412436485290527e-01,6.137946620583534241e-04
1.258478015661239624e-01,2.183426171541213989e-01,1.000000000000000000e+00,9.025698155164718628e-02,2.664398550987243652e-01,7.454813122749328613e-01,1.050361394882202148e+00
1.000000000000000000e+00,3.937214910984039307e-01,2.812554703384428109e-17,1.207830980420112610e-01,2.548216283321380615e-01,7.809534668922424316e-01,2.196646332740783691e-01
4.803208410739898682e-01,3.809172809123992920e-01,8.540144562721252441e-01,8.779563009738922119e-02,2.702544331550598145e-01,7.996141314506530762e-01,1.314124584197998047e+00
7.802316938690899428e-17,4.510801434516906738e-01,9.224819540977478027e-01,1.260202676057815552e-01,2.024633586406707764e-01,8.312193751335144043e-01,1.194834470748901367e+00
0.000000000000000000e+00,3.803894817829132080e-01,8.141363859176635742e-01,2.016904503107070923e-01,2.338225841522216797e-01,7.975433468818664551e-01,1.737172007560729980e+00
3.879755667304007655e-17,2.600699663162231445e-01,6.838979125022888184e-01,1.255504339933395386e-01,3.125467598438262939e-01,8.021301031112670898e-01,1.855697989463806152e+00
1.602357743188495987e-15,2.363487333059310913e-01,7.280389070510864258e-01,1.541376113891601562e-01,2.753438055515289307e-01,7.831676602363586426e-01,1.933071017265319824e+00
2.378192733873850173e-17,3.394415229558944702e-02,7.007785439491271973e-01,1.515114307403564453e-01,3.194408118724822998e-01,7.402274012565612793e-01,1.901075482368469238e+00
0.000000000000000000e+00,1.504127979278564453e-01,6.216581463813781738e-01,1.393607407808303833e-01,2.861388027667999268e-01,7.736161947250366211e-01,2.075447320938110352e+00
