evaluation,mape
2.000000000000000000e+00,9.531213768672379683e-01
1.000000000000000000e+01,9.671873374543740187e-01
2.000000000000000000e+01,9.695458993927852376e-01
3.000000000000000000e+01,9.480407494403111368e-01
4.000000000000000000e+01,8.339424623431440642e-01
5.000000000000000000e+01,5.817489601514224118e-01
6.000000000000000000e+01,5.280301771107668296e-01
7.000000000000000000e+01,5.427947317567147767e-01
8.000000000000000000e+01,5.475707123964648204e-01
9.000000000000000000e+01,6.156116925693182473e-01
1.000000000000000000e+02,3.378195798379342585e-01
