controllable,controllable,controllable,environmental,controllable,environmental,output
2.031972855329513550e-01,1.487151980400085449e-01,4.708502888679504395e-01,4.085709750652313232e-01,3.114370703697204590e-01,5.551868081092834473e-01,-2.599821567535400391e+00
2.023219317197799683e-01,1.486488282680511475e-01,4.723674356937408447e-01,3.827989995479583740e-01,3.117368519306182861e-01,5.403219461441040039e-01,-2.681840419769287109e+00
1.695896983146667480e-01,1.537444442510604858e-01,5.244362950325012207e-01,3.214151412248611450e-02,3.298717141151428223e-01,5.028103590011596680e-01,-1.770420670509338379e+00
2.067398726940155029e-01,1.528294235467910767e-01,4.738843441009521484e-01,3.258453309535980225e-01,3.096837103366851807e-01,7.590962648391723633e-01,-2.999742746353149414e+00
1.921280473470687866e-01,1.501393169164657593e-01,4.928861558437347412e-01,1.900664567947387695e-01,3.153278827667236328e-01,5.723960399627685547e-01,-2.958497285842895508e+00
1.846870630979537964e-01,1.540859341621398926e-01,5.091576576232910156e-01,1.004203036427497864e-01,3.183113932609558105e-01,6.585366129875183105e-01,-2.574607610702514648e+00
2.017696499824523926e-01,1.530393362045288086e-01,4.832939207553863525e-01,2.408069819211959839e-01,3.111793994903564453e-01,7.413055300712585449e-01,-3.109594106674194336e+00
1.903000324964523315e-01,1.497079581022262573e-01,4.948984086513519287e-01,2.096497863531112671e-01,3.163004815578460693e-01,4.663930237293243408e-01,-2.420103788375854492e+00
2.008749842643737793e-01,1.573339402675628662e-01,4.937224388122558594e-01,2.140400111675262451e-01,3.108213245868682861e-01,7.933451533317565918e-01,-2.779118299484252930e+00
2.087426334619522095e-01,1.633750796318054199e-01,4.962995648384094238e-01,3.598020374774932861e-01,3.075313270092010498e-01,8.553146123886108398e-01,-2.310467481613159180e+00
1.936731934547424316e-01,3.479691147804260254e-01,7.642351388931274414e-01,1.518175657838582993e-02,2.366403788328170776e-01,8.775299191474914551e-01,-1.448337912559509277e+00
2.196578830480575562e-01,3.439379930496215820e-01,7.785590887069702148e-01,3.787017464637756348e-01,2.396434396505355835e-01,9.478200078010559082e-01,-1.812977313995361328e+00
1.964338272809982300e-01,1.571610271930694580e-01,4.994312822818756104e-01,1.718186587095260620e-01,3.124122321605682373e-01,7.682888507843017578e-01,-2.743133068084716797e+00
1.986228227615356445e-01,1.507217884063720703e-01,4.838947951793670654e-01,2.277566492557525635e-01,3.126170039176940918e-01,6.646134853363037109e-01,-3.255383968353271484e+00
2.048290222883224487e-01,1.509616374969482422e-01,4.730713069438934326e-01,3.072420656681060791e-01,3.105326592922210693e-01,7.085742950439453125e-01,-3.226990938186645508e+00
2.027092576026916504e-01,3.503210246562957764e-01,7.734995484352111816e-01,6.939713656902313232e-02,2.339385896921157837e-01,9.108647704124450684e-01,-1.601133346557617188e+00
1.867379993200302124e-01,1.715216040611267090e-01,5.322172641754150391e-01,8.430824428796768188e-02,3.141537010669708252e-01,8.089673519134521484e-01,-2.038046121597290039e+00
1.816601008176803589e-01,1.508982628583908081e-01,5.082904100418090820e-01,1.376357525587081909e-01,3.207576870918273926e-01,4.388867914676666260e-01,-1.982951045036315918e+00
2.049043923616409302e-01,1.490732729434967041e-01,4.683743119239807129e-01,4.238174259662628174e-01,3.107948601245880127e-01,6.088392734527587891e-01,-2.666201829910278320e+00
1.814665943384170532e-01,1.524994373321533203e-01,5.107530951499938965e-01,9.449076652526855469e-02,3.204937875270843506e-01,5.881598591804504395e-01,-2.457768440246582031e+00
2.027039378881454468e-01,3.830051720142364502e-01,8.042016625404357910e-01,2.567312866449356079e-02,1.884271353483200073e-01,9.558404684066772461e-01,-1.463549613952636719e+00
2.005446404218673706e-01,1.496670842170715332e-01,4.766427874565124512e-01,4.391132295131683350e-01,3.125417530536651611e-01,4.535142779350280762e-01,-1.870296239852905273e+00
1.925533413887023926e-01,1.533497422933578491e-01,4.979670345783233643e-01,1.553125828504562378e-01,3.145874738693237305e-01,6.931371092796325684e-01,-2.903175354003906250e+00
2.155283838510513306e-01,3.056411445140838623e-01,7.375122904777526855e-01,3.683056831359863281e-01,2.659318447113037109e-01,9.091202020645141602e-01,-1.951804280281066895e+00
2.055461555719375610e-01,1.499987691640853882e-01,4.694090485572814941e-01,3.487358689308166504e-01,3.104325830936431885e-01,6.778242588043212891e-01,-3.155885457992553711e+00
