controllable,controllable,controllable,environmental,controllable,environmental,output
9.083877487945357654e-01,5.561729852745048719e-01,5.781907918738826702e-01,7.148298778205699477e-01,1.741702530328504972e-01,9.433483858842017789e-02,1.778882904308148188e-02
8.395962119102478027e-01,7.785286903381347656e-01,4.298326075077056885e-01,7.616444230079650879e-01,2.966884374618530273e-01,8.077896386384963989e-02,8.144712448120117188e-02
8.851728588342666626e-02,9.671338796615600586e-01,6.249866485595703125e-01,8.418129682540893555e-01,9.923087954521179199e-01,6.164152175188064575e-02,2.484108209609985352e-01
3.095249878242611885e-03,6.401069760322570801e-01,1.721836477518081665e-01,9.409502744674682617e-01,3.088748157024383545e-01,8.965149521827697754e-02,3.260326385498046875e-02
6.650281548500061035e-01,2.152907662093639374e-02,6.408256292343139648e-01,8.580253124237060547e-01,1.000000000000000000e+00,1.219831332564353943e-01,1.655910164117813110e-03
3.837917447090148926e-01,1.840697787702083588e-02,1.960998922586441040e-01,8.072198033332824707e-01,9.688530564308166504e-01,9.352745860815048218e-02,4.881942179054021835e-03
1.000000000000000000e+00,9.999999403953552246e-01,0.000000000000000000e+00,8.256445527076721191e-01,1.000000000000000000e+00,6.008968129754066467e-02,3.256091615185141563e-03
1.472870111465454102e-01,9.062763452529907227e-01,7.909346818923950195e-01,7.384953498840332031e-01,5.462440252304077148e-01,4.764220491051673889e-02,7.742439508438110352e-01
6.911073503801354908e-17,1.000000000000000000e+00,9.601914882659912109e-01,8.109081387519836426e-01,2.049022912979125977e-01,8.488944917917251587e-02,9.843807667493820190e-02
5.699503421783447266e-01,5.765982866287231445e-01,9.995420575141906738e-01,8.215952515602111816e-01,1.115651801228523254e-01,6.761808693408966064e-02,5.097898840904235840e-01
8.987320214509963989e-02,4.358794689178466797e-01,1.000000000000000000e+00,8.232430219650268555e-01,0.000000000000000000e+00,3.984529525041580200e-02,6.508655101060867310e-02
8.855262398719787598e-01,1.549531519412994385e-01,7.482043504714965820e-01,7.571103572845458984e-01,1.586928963661193848e-01,4.793940857052803040e-02,3.030885709449648857e-03
9.915086030960083008e-01,8.227233290672302246e-01,9.041208624839782715e-01,8.122510313987731934e-01,6.964755058288574219e-01,2.447044290602207184e-02,4.890033043920993805e-03
3.887527585029602051e-01,6.460969448089599609e-01,7.757223844528198242e-01,8.673311471939086914e-01,4.978115558624267578e-01,6.544501334428787231e-02,8.419199585914611816e-01
3.094966113567352295e-01,8.356344699859619141e-01,8.020747303962707520e-01,8.830126523971557617e-01,4.493067860603332520e-01,9.989622980356216431e-02,9.745001792907714844e-01
3.264269828796386719e-01,1.000000000000000000e+00,8.331167101860046387e-01,9.729634523391723633e-01,1.000000000000000000e+00,9.947890043258666992e-02,4.620303213596343994e-01
2.944139242172241211e-01,1.000000000000000000e+00,9.423465132713317871e-01,9.571567773818969727e-01,5.065283179283142090e-01,7.904593646526336670e-02,5.175510048866271973e-01
2.913622260093688965e-01,1.000000000000000000e+00,7.856411933898925781e-01,8.841065764427185059e-01,3.042562305927276611e-01,4.014136642217636108e-02,8.792037367820739746e-01
3.666131496429443359e-01,8.843510150909423828e-01,4.128065891563892365e-03,8.865312337875366211e-01,0.000000000000000000e+00,7.427719980478286743e-02,1.112289428710937500e+00
3.899127840995788574e-01,9.028413295745849609e-01,0.000000000000000000e+00,8.687461614608764648e-01,0.000000000000000000e+00,5.346827954053878784e-02,1.279794573783874512e+00
5.040405392646789551e-01,1.000000000000000000e+00,9.598401784896850586e-01,9.022687077522277832e-01,1.084202172485504434e-18,8.435970544815063477e-02,8.012241721153259277e-01
9.894657135009765625e-01,2.312561846338212490e-04,4.459460377693176270e-01,9.772287607192993164e-01,5.416563525795936584e-02,1.066208854317665100e-01,1.273727102670818567e-04
6.400262713432312012e-01,7.134565711021423340e-01,2.150580137968063354e-01,9.531971812248229980e-01,7.049048542976379395e-01,1.175463646650314331e-01,2.042327523231506348e-01
2.264804691076278687e-01,2.042554318904876709e-02,3.971613571047782898e-02,1.000000000000000000e+00,3.362259566783905029e-01,9.363995492458343506e-02,1.854889793321490288e-03
9.500931501388549805e-01,9.344217777252197266e-01,4.978925585746765137e-01,1.000000000000000000e+00,1.283338069915771484e-01,6.936568021774291992e-02,3.205357352271676064e-03
3.933415710926055908e-01,5.464340448379516602e-01,1.765133440494537354e-01,1.000000000000000000e+00,7.053578495979309082e-01,8.782364428043365479e-02,1.920569539070129395e-01
4.337850809097290039e-01,7.602359056472778320e-01,8.593391776084899902e-01,9.186044335365295410e-01,1.132676601409912109e-01,5.174008756875991821e-02,8.528885245323181152e-01
3.906510174274444580e-01,9.086595773696899414e-01,1.281747328793050368e-16,8.252122402191162109e-01,1.114522113879166140e-16,7.525117695331573486e-02,1.594199657440185547e+00
3.955905735492706299e-01,9.265664815902709961e-01,3.440579341192248587e-17,7.476080060005187988e-01,0.000000000000000000e+00,1.210685074329376221e-01,2.035374879837036133e+00
4.043126106262207031e-01,9.417678117752075195e-01,5.757537052371655695e-17,6.895604133605957031e-01,2.577093506856472510e-16,9.528880566358566284e-02,2.503468751907348633e+00
4.134288728237152100e-01,9.996534585952758789e-01,0.000000000000000000e+00,6.007410883903503418e-01,0.000000000000000000e+00,8.595439791679382324e-02,2.650098562240600586e+00
4.077929258346557617e-01,9.222180843353271484e-01,1.659285027628444598e-15,5.264039635658264160e-01,0.000000000000000000e+00,1.026804819703102112e-01,2.803336620330810547e+00
4.099005460739135742e-01,9.237182140350341797e-01,7.544458404327417014e-16,5.114152431488037109e-01,1.000000000000000000e+00,1.162594258785247803e-01,2.476251840591430664e+00
3.684298992156982422e-01,9.616374969482421875e-01,3.544684322621232395e-17,5.022778511047363281e-01,0.000000000000000000e+00,1.471403688192367554e-01,2.304600000381469727e+00
4.880781173706054688e-01,8.304337859153747559e-01,4.251530044712126255e-04,4.765875339508056641e-01,4.803916655408426405e-16,1.439736634492874146e-01,2.084281682968139648e+00
2.570857107639312744e-01,7.457274198532104492e-01,6.708254218101501465e-01,4.590343832969665527e-01,2.107394933700561523e-01,1.555795371532440186e-01,1.440060019493103027e+00
4.033246636390686035e-01,8.957546949386596680e-01,1.000000000000000000e+00,5.120181441307067871e-01,5.176859819236064245e-18,1.134187281131744385e-01,2.835800409317016602e+00
4.265942871570587158e-01,8.189079165458679199e-01,1.358521282672882080e-01,6.114683151245117188e-01,6.203386783599853516e-01,1.632961630821228027e-01,2.311327695846557617e+00
5.067951511591672897e-03,6.492063403129577637e-02,6.193658113479614258e-01,6.885544061660766602e-01,9.804848432540893555e-01,1.927396804094314575e-01,4.340418055653572083e-02
6.321371793746948242e-01,9.482269287109375000e-01,7.154082655906677246e-01,7.870803475379943848e-01,7.821696400642395020e-01,1.710361093282699585e-01,6.085448861122131348e-01
3.666725456714630127e-01,4.680711328983306885e-01,9.834628105163574219e-01,6.967706084251403809e-01,1.559371799230575562e-01,1.938510984182357788e-01,5.055415034294128418e-01
4.767308533191680908e-01,9.980241656303405762e-01,9.940339922904968262e-01,7.138283848762512207e-01,2.132658362388610840e-01,1.558024585247039795e-01,1.784753322601318359e+00
7.361374497413635254e-01,3.644923269748687744e-01,3.070389293134212494e-02,7.977708578109741211e-01,7.667225599288940430e-01,1.243770644068717957e-01,2.933095395565032959e-02
2.488000541925430298e-01,9.076492786407470703e-01,3.920449316501617432e-01,7.404990792274475098e-01,7.682158350944519043e-01,1.673217266798019409e-01,1.201436996459960938e+00
9.638471007347106934e-01,5.258774757385253906e-02,7.849768400192260742e-01,7.271289825439453125e-01,1.567538678646087646e-01,2.132329642772674561e-01,8.533805608749389648e-03
4.815107956528663635e-02,6.179365515708923340e-01,3.324608802795410156e-01,7.092090845108032227e-01,9.951173067092895508e-01,1.789122223854064941e-01,1.308857649564743042e-01
9.743993282318115234e-01,9.115460515022277832e-01,8.887624740600585938e-01,7.074694037437438965e-01,6.690028309822082520e-01,1.969878375530242920e-01,7.421731948852539062e-03
5.399309396743774414e-01,6.780447959899902344e-01,8.458112478256225586e-01,7.673752307891845703e-01,8.576683402061462402e-01,2.405882477760314941e-01,6.162329316139221191e-01
9.545385241508483887e-01,3.866192996501922607e-01,9.940958023071289062e-01,8.333684802055358887e-01,3.135944902896881104e-01,2.022858858108520508e-01,3.351467661559581757e-03
1.972080674022436142e-03,2.915916144847869873e-01,6.143108010292053223e-02,8.888618350028991699e-01,6.003597974777221680e-01,1.658392697572708130e-01,5.363679956644773483e-03
2.360143214464187622e-01,3.916324675083160400e-01,2.203260958194732666e-01,8.476398587226867676e-01,9.572605490684509277e-01,1.407610327005386353e-01,1.085423827171325684e-01
