controllable,controllable,controllable,environmental,controllable,environmental,output
3.682283766187754992e-02,3.058446959202898441e-01,3.502430928945078348e-01,3.055786862055215325e-01,9.294115545603686135e-01,4.377440533927736688e-01,2.570222775342633215e-01
9.959555864334106445e-01,9.915786981582641602e-01,9.410920143127441406e-01,3.087722063064575195e-01,1.016347631812095642e-01,3.995564281940460205e-01,7.525255903601646423e-03
1.009313091635704041e-01,2.084887176752090454e-01,2.386435419321060181e-01,3.594404458999633789e-01,6.985034942626953125e-01,4.369832873344421387e-01,2.178291380405426025e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.730883061885833740e-01,1.000000000000000000e+00,4.396181106567382812e-01,9.294440969824790955e-03
4.127364456653594971e-01,4.081316292285919189e-01,1.000000000000000000e+00,3.533362746238708496e-01,7.205291837453842163e-02,4.567468166351318359e-01,3.259397447109222412e-01
1.585896015167236328e-01,5.090547204017639160e-01,1.000000000000000000e+00,3.017293214797973633e-01,5.936084985733032227e-01,4.897577166557312012e-01,1.998506933450698853e-01
1.915802620351314545e-02,3.965731263160705566e-01,0.000000000000000000e+00,2.943511009216308594e-01,2.446651756763458252e-01,5.160626173019409180e-01,1.335759997367858887e+00
6.388698220252990723e-01,1.000000000000000000e+00,1.000377608268401732e-16,2.239798307418823242e-01,1.905633360147476196e-01,4.709639251232147217e-01,8.871829509735107422e-02
5.745840072631835938e-01,1.365212816745042801e-02,8.920516371726989746e-01,2.462077140808105469e-01,9.230257272720336914e-01,4.648567140102386475e-01,1.531700138002634048e-02
9.353793263435363770e-01,5.244031548500061035e-01,4.084330424666404724e-02,1.988041102886199951e-01,1.357312034815549850e-02,4.407500326633453369e-01,5.177501589059829712e-02
1.221986785531044006e-01,1.780554465949535370e-02,3.815775215625762939e-01,2.740446925163269043e-01,9.894989728927612305e-01,4.251451194286346436e-01,3.369038403034210205e-01
3.310263454914093018e-01,9.689495563507080078e-01,3.535061702132225037e-02,1.780510544776916504e-01,9.367681741714477539e-01,4.544340372085571289e-01,4.645744711160659790e-02
7.429563999176025391e-01,1.188242435455322266e-01,9.742749333381652832e-01,2.500468194484710693e-01,7.678993511945009232e-03,4.854429662227630615e-01,1.299023181200027466e-01
1.234355305998580230e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.612318098545074463e-01,1.874767541885375977e-01,4.432145953178405762e-01,1.015671372413635254e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.803492754697799683e-01,2.348491698503494263e-01,2.502007484436035156e-01,4.438487589359283447e-01,1.263201683759689331e-01
6.760203701005563170e-17,2.532982230186462402e-01,0.000000000000000000e+00,3.301732242107391357e-01,2.712046802043914795e-01,4.298357069492340088e-01,1.226215004920959473e+00
9.655089378356933594e-01,3.152555525302886963e-01,3.948319410963997038e-16,2.641334831714630127e-01,2.325046062469482422e-01,4.724957048892974854e-01,2.993299663066864014e-01
9.229459034597146949e-15,3.192508220672607422e-01,6.704191916244786609e-14,2.833665907382965088e-01,2.178562730550765991e-01,4.374924600124359131e-01,1.078512191772460938e+00
7.136447927590940880e-16,7.385566830635070801e-02,1.332494914531707764e-01,1.946917772293090820e-01,3.310687839984893799e-01,4.380553960800170898e-01,1.399473071098327637e+00
0.000000000000000000e+00,9.018895775079727173e-02,3.443048111361249851e-16,2.303455322980880737e-01,3.243094086647033691e-01,4.692705571651458740e-01,1.442889451980590820e+00
3.468293241794255853e-18,1.482908725738525391e-01,0.000000000000000000e+00,3.212179541587829590e-01,3.089491128921508789e-01,5.154452323913574219e-01,1.704654455184936523e+00
3.511711061000823975e-01,1.520917564630508423e-01,2.834856808185577393e-01,2.475060522556304932e-01,3.955237567424774170e-01,4.729075133800506592e-01,1.912068009376525879e+00
3.612084984779357910e-01,2.762314118444919586e-02,7.104450464248657227e-01,3.207519948482513428e-01,3.687096834182739258e-01,4.759535491466522217e-01,1.689989089965820312e+00
3.176704347133636475e-01,2.414645999670028687e-01,0.000000000000000000e+00,2.721938788890838623e-01,3.785353004932403564e-01,4.631447196006774902e-01,1.516908288002014160e+00
3.067781329154968262e-01,0.000000000000000000e+00,2.709012535644225381e-15,3.466370999813079834e-01,4.203247725963592529e-01,4.979717135429382324e-01,1.370711207389831543e+00
3.373747766017913818e-01,1.134223714470863342e-01,6.089839935302734375e-01,3.011258840560913086e-01,3.223741054534912109e-01,4.749538600444793701e-01,2.199659585952758789e+00
2.966095805168151855e-01,1.552416384220123291e-01,1.000000000000000000e+00,2.483617663383483887e-01,3.083899915218353271e-01,4.915198087692260742e-01,1.144500374794006348e+00
3.099634051322937012e-01,1.469834595918655396e-01,4.528219997882843018e-01,1.727851927280426025e-01,3.094166517257690430e-01,4.667060375213623047e-01,2.162646293640136719e+00
3.112527728080749512e-01,2.264017760753631592e-01,5.231119394302368164e-01,1.084430143237113953e-01,3.325192034244537354e-01,4.517787396907806396e-01,1.748677611351013184e+00
3.948399126529693604e-01,0.000000000000000000e+00,4.195803999900817871e-01,1.294515728950500488e-01,2.945328354835510254e-01,4.557598829269409180e-01,1.569018006324768066e+00
2.901767147704958916e-04,1.607303768396377563e-01,6.870362758636474609e-01,4.991688206791877747e-02,1.271756887435913086e-01,4.262272119522094727e-01,6.664671897888183594e-01
3.618254065513610840e-01,2.941685914993286133e-01,1.974411904811859131e-01,7.746508717536926270e-02,2.754309177398681641e-01,4.753835797309875488e-01,1.237317800521850586e+00
2.206168770790100098e-01,1.544820964336395264e-01,4.596432149410247803e-01,1.660222113132476807e-01,3.191234767436981201e-01,4.935844242572784424e-01,2.428013563156127930e+00
5.897558107972145081e-02,1.059517711400985718e-01,5.017550587654113770e-01,9.646431356668472290e-02,3.256278932094573975e-01,5.104358792304992676e-01,2.025859355926513672e+00
2.351959645748138428e-01,1.587994098663330078e-01,4.483540654182434082e-01,1.543347090482711792e-01,3.204092979431152344e-01,5.563956499099731445e-01,2.675073385238647461e+00
1.135455071926116943e-01,1.560825854539871216e-01,2.923566401004791260e-01,1.350326538085937500e-01,2.531664669513702393e-01,5.372870564460754395e-01,2.052402257919311523e+00
1.411221921443939209e-01,5.005747079849243164e-01,6.072137951850891113e-01,1.637292802333831787e-01,2.661024928092956543e-01,5.218338966369628906e-01,1.567541360855102539e+00
4.158656001091003418e-01,1.363837346434593201e-02,1.669195741415023804e-01,2.149168699979782104e-01,3.357540667057037354e-01,5.526661276817321777e-01,2.052169084548950195e+00
1.397273689508438110e-01,2.197159081697463989e-02,6.482174992561340332e-01,1.900947839021682739e-01,2.801121771335601807e-01,5.136513710021972656e-01,2.206542968750000000e+00
6.415166258811950684e-01,8.199705481529235840e-01,8.033701032400131226e-02,1.044477745890617371e-01,5.460937619209289551e-01,4.969137012958526611e-01,7.601784914731979370e-02
1.281157135963439941e-01,2.841259911656379700e-02,4.165508151054382324e-01,2.338442951440811157e-02,4.471331238746643066e-01,5.186439156532287598e-01,1.318156003952026367e+00
9.466810226440429688e-01,7.352296728640794754e-03,7.187633514404296875e-01,5.140562076121568680e-03,6.166219115257263184e-01,5.121060609817504883e-01,3.620244935154914856e-02
9.839086532592773438e-01,7.332277297973632812e-01,8.628194928169250488e-01,6.451638787984848022e-02,9.493380188941955566e-01,4.657394886016845703e-01,1.586153666721656919e-04
7.895175218582153320e-01,2.549427151679992676e-01,1.207638457417488098e-01,5.237080529332160950e-02,9.699394106864929199e-01,4.779264330863952637e-01,7.284431485459208488e-04
4.771068226546049118e-03,7.645968794822692871e-01,7.132002115249633789e-01,6.672265939414501190e-03,3.811042904853820801e-01,4.530541300773620605e-01,2.755217254161834717e-01
9.127935767173767090e-01,1.001924797892570496e-01,9.850085973739624023e-01,0.000000000000000000e+00,2.952857017517089844e-01,4.931071102619171143e-01,1.363587379455566406e-01
8.696945384144783020e-03,8.281605690717697144e-02,6.495798379182815552e-02,0.000000000000000000e+00,7.142184376716613770e-01,5.015881061553955078e-01,5.750549957156181335e-02
1.825797371566295624e-02,9.355348348617553711e-01,8.739873766899108887e-01,2.374659292399883270e-02,4.731969162821769714e-02,5.164120793342590332e-01,3.747928142547607422e-02
4.848428368568420410e-01,1.522468775510787964e-01,6.639989614486694336e-01,1.141346544027328491e-01,2.171244323253631592e-01,5.257703065872192383e-01,1.301076292991638184e+00
1.696795523166656494e-01,2.038788348436355591e-01,2.129537761211395264e-01,7.925403118133544922e-02,3.530210554599761963e-01,5.467404723167419434e-01,1.658858537673950195e+00
3.220541775226593018e-01,3.380485475063323975e-01,4.264787137508392334e-01,1.441757380962371826e-01,4.087502956390380859e-01,5.518442392349243164e-01,1.888419628143310547e+00
9.225901961326599121e-01,9.738539457321166992e-01,9.676918983459472656e-01,6.548374891281127930e-02,4.311318993568420410e-01,5.696049928665161133e-01,1.606065966188907623e-02
3.486120700836181641e-02,1.436374932527542114e-01,6.862820982933044434e-01,5.053366720676422119e-02,3.185593187808990479e-01,5.728771090507507324e-01,1.623087525367736816e+00
1.721873134374618530e-01,5.757693946361541748e-02,2.817375361919403076e-01,1.262392401695251465e-01,4.220702350139617920e-01,5.862704515457153320e-01,1.846100807189941406e+00
2.285905033349990845e-01,1.225142702460289001e-01,4.540262818336486816e-01,1.781910061836242676e-01,3.142150640487670898e-01,6.217574477195739746e-01,3.001379251480102539e+00
2.250536531209945679e-01,6.074531376361846924e-02,3.386636078357696533e-01,1.910767108201980591e-01,4.750010743737220764e-02,5.942308902740478516e-01,9.555226564407348633e-01
2.118364870548248291e-01,1.378827244043350220e-01,4.411812126636505127e-01,2.888086438179016113e-01,3.104527890682220459e-01,5.853337049484252930e-01,3.170598506927490234e+00
1.094698831439018250e-01,4.090961813926696777e-01,4.536516666412353516e-01,2.693034112453460693e-01,2.865459024906158447e-01,5.585482716560363770e-01,2.334992885589599609e+00
3.946241438388824463e-01,4.667002260684967041e-01,2.725454568862915039e-01,3.465537428855895996e-01,3.281764984130859375e-01,5.393425226211547852e-01,1.671456575393676758e+00
1.906570047140121460e-02,1.137389540672302246e-01,3.369158804416656494e-01,4.185674786567687988e-01,3.788238763809204102e-01,5.119151473045349121e-01,1.802273035049438477e+00
