controllable,controllable,controllable,environmental,controllable,environmental,output
1.999124437570571899e-01,1.487917900085449219e-01,4.773685634136199951e-01,3.140609860420227051e-01,3.124941289424896240e-01,5.367287397384643555e-01,-2.922125101089477539e+00
2.005123645067214966e-01,1.499996930360794067e-01,4.790087342262268066e-01,2.609783709049224854e-01,3.120503425598144531e-01,6.480125188827514648e-01,-3.314235925674438477e+00
2.003379166126251221e-01,1.487445384263992310e-01,4.763032495975494385e-01,3.427812457084655762e-01,3.123926222324371338e-01,5.130061507225036621e-01,-2.703274488449096680e+00
2.076883167028427124e-01,1.556744128465652466e-01,4.792656898498535156e-01,3.308960497379302979e-01,3.089901506900787354e-01,8.023675084114074707e-01,-2.750256061553955078e+00
1.720306873321533203e-01,1.530224978923797607e-01,5.213922262191772461e-01,5.132213979959487915e-02,3.276334106922149658e-01,4.917958676815032959e-01,-1.837161064147949219e+00
1.960465312004089355e-01,1.496484130620956421e-01,4.858994781970977783e-01,2.284458130598068237e-01,3.137353062629699707e-01,5.863097906112670898e-01,-3.137284755706787109e+00
1.975377053022384644e-01,1.511228233575820923e-01,4.864052236080169678e-01,2.131783366203308105e-01,3.129410445690155029e-01,6.692742705345153809e-01,-3.207830667495727539e+00
2.019980847835540771e-01,1.490086317062377930e-01,4.739087224006652832e-01,3.191075623035430908e-01,3.117072582244873047e-01,5.947772264480590820e-01,-3.165310621261596680e+00
1.989140510559082031e-01,1.488919705152511597e-01,4.794410467147827148e-01,2.928397357463836670e-01,3.128134608268737793e-01,5.393554568290710449e-01,-2.970158815383911133e+00
1.732640266418457031e-01,1.553754210472106934e-01,5.227347016334533691e-01,3.302628546953201294e-02,3.260456025600433350e-01,6.076807975769042969e-01,-2.055186748504638672e+00
2.076334357261657715e-01,1.519594639539718628e-01,4.699807167053222656e-01,3.752472102642059326e-01,3.095253407955169678e-01,7.391273379325866699e-01,-2.886841058731079102e+00
1.859614104032516479e-01,1.569972485303878784e-01,5.119268298149108887e-01,9.686933457851409912e-02,3.171177804470062256e-01,7.126477956771850586e-01,-2.477663755416870117e+00
2.019479572772979736e-01,1.487029790878295898e-01,4.731181561946868896e-01,3.897119164466857910e-01,3.118694126605987549e-01,5.230279564857482910e-01,-2.554875850677490234e+00
1.846119612455368042e-01,1.506375372409820557e-01,5.043518543243408203e-01,1.433908194303512573e-01,3.189682066440582275e-01,5.028553009033203125e-01,-2.404963970184326172e+00
2.052772194147109985e-01,1.547102928161621094e-01,4.810857772827148438e-01,2.812466323375701904e-01,3.098479509353637695e-01,7.837277650833129883e-01,-2.934653043746948242e+00
1.975592970848083496e-01,1.524941921234130859e-01,4.890342354774475098e-01,2.009470760822296143e-01,3.127233386039733887e-01,7.060582041740417480e-01,-3.104367733001708984e+00
1.727025210857391357e-01,1.568985581398010254e-01,5.249100923538208008e-01,2.356749027967453003e-02,3.262364566326141357e-01,6.352025270462036133e-01,-2.008104085922241211e+00
1.985844522714614868e-01,1.488998383283615112e-01,4.799445867538452148e-01,2.947670817375183105e-01,3.129522502422332764e-01,5.266506075859069824e-01,-2.895422220230102539e+00
1.850540190935134888e-01,1.712529510259628296e-01,5.328843593597412109e-01,7.349000126123428345e-02,3.150627911090850830e-01,8.009893894195556641e-01,-2.006528139114379883e+00
2.026300728321075439e-01,1.493418961763381958e-01,4.735998511314392090e-01,3.092531561851501465e-01,3.114487230777740479e-01,6.288643479347229004e-01,-3.266831636428833008e+00
2.003905624151229858e-01,1.507967263460159302e-01,4.808467030525207520e-01,2.462219148874282837e-01,3.119900226593017578e-01,6.771902441978454590e-01,-3.286902427673339844e+00
