controllable,controllable,controllable,environmental,controllable,environmental,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
1.595177948474884033e-01,8.373867273330688477e-01,3.091020882129669189e-01,9.010295271873474121e-01,4.454258084297180176e-01,2.159755527973175049e-01,2.467283755540847778e-01
2.216774076223373413e-01,9.423371553421020508e-01,3.423370718955993652e-01,8.306492567062377930e-01,3.920027017593383789e-01,1.997259855270385742e-01,6.231306195259094238e-01
2.719681262969970703e-01,8.910334855318069458e-02,6.262120008468627930e-01,8.877539634704589844e-01,3.723334074020385742e-01,2.264994829893112183e-01,3.018405474722385406e-02
8.686012029647827148e-01,1.000000000000000000e+00,9.325289726257324219e-01,8.909666538238525391e-01,8.840459585189819336e-01,2.417966872453689575e-01,1.427911035716533661e-02
9.905638098716735840e-01,9.470927119255065918e-01,6.492010354995727539e-01,8.867920041084289551e-01,8.771476745605468750e-01,2.868014276027679443e-01,1.353137311525642872e-03
3.641608059406280518e-01,9.756103157997131348e-01,1.264838874340057373e-01,9.020640254020690918e-01,9.650363028049468994e-02,3.087511062622070312e-01,3.469525575637817383e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.487579464912414551e-01,8.791196942329406738e-01,2.797498703002929688e-01,3.459955751895904541e-01,1.073461491614580154e-03
4.080702789566181821e-13,1.000000000000000000e+00,1.000000000000000000e+00,8.671677708625793457e-01,6.502946466207504272e-02,3.612122237682342529e-01,1.815590821206569672e-02
8.588469624519348145e-01,2.484762370586395264e-01,9.945174455642700195e-01,9.458228349685668945e-01,5.020324587821960449e-01,3.354842066764831543e-01,1.875778776593506336e-03
1.061370670795440674e-01,5.815411917865276337e-03,1.040834085586084257e-17,8.645011186599731445e-01,3.238802850246429443e-01,3.121222257614135742e-01,2.900378778576850891e-02
1.981406472623348236e-02,9.494218826293945312e-01,2.982555627822875977e-01,9.426504373550415039e-01,9.432841092348098755e-02,3.168778717517852783e-01,2.239288203418254852e-02
2.006343752145767212e-02,9.244233965873718262e-01,1.230226159095764160e-01,9.215651154518127441e-01,5.128227472305297852e-01,3.521747887134552002e-01,1.969448290765285492e-02
2.490115538239479065e-02,1.271845679730176926e-02,4.302040338516235352e-01,8.278347849845886230e-01,1.619466394186019897e-02,3.397103548049926758e-01,2.623290382325649261e-02
8.442828059196472168e-01,8.608469963073730469e-01,4.432329833507537842e-01,8.193340301513671875e-01,9.735595583915710449e-01,3.127848505973815918e-01,2.099950611591339111e-02
7.222862839698791504e-01,8.567837066948413849e-03,9.547475576400756836e-01,7.952069044113159180e-01,9.468558430671691895e-01,3.463107347488403320e-01,3.532719565555453300e-04
