evaluation,mape
2.000000000000000000e+00,9.196834468881834868e-01
1.000000000000000000e+01,6.061514365210739497e-01
2.000000000000000000e+01,3.032583940869617023e-01
3.000000000000000000e+01,4.681526283846144110e-01
4.000000000000000000e+01,4.831416622078337220e-01
5.000000000000000000e+01,3.397559752488178431e-01
6.000000000000000000e+01,3.002075517163674268e-01
7.000000000000000000e+01,3.754091882638044830e-01
8.000000000000000000e+01,1.225753823628280698e-01
9.000000000000000000e+01,1.104424594609660776e-01
1.000000000000000000e+02,1.120439708087559438e-01
