controllable,controllable,controllable,environmental,controllable,environmental,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
2.163307964801788330e-01,6.365959048271179199e-01,6.363705992698669434e-01,8.870694786310195923e-02,7.447012066841125488e-01,1.345464438199996948e-01,1.695002764463424683e-01
9.611207246780395508e-01,9.301751255989074707e-01,4.799265414476394653e-02,3.875157609581947327e-02,4.759036004543304443e-02,1.037054806947708130e-01,1.695236423984169960e-03
3.387999832630157471e-01,7.215234637260437012e-02,2.428923500701785088e-03,1.061890050768852234e-01,1.563375890254974365e-01,1.139813661575317383e-01,1.025253683328628540e-01
2.446581423282623291e-01,2.170421342176658171e-16,1.000000000000000000e+00,6.105605885386466980e-02,1.050537178869127288e-16,9.227039664983749390e-02,1.369746495038270950e-02
2.262760698795318604e-02,2.198115736246109009e-01,4.087273776531219482e-01,0.000000000000000000e+00,6.028603315353393555e-01,1.127908602356910706e-01,1.126953065395355225e-01
3.243245929479598999e-02,1.696482598781585693e-01,4.819333925843238831e-02,0.000000000000000000e+00,3.288336098194122314e-01,1.150634139776229858e-01,8.819643408060073853e-02
4.929225444793701172e-01,8.848558664321899414e-01,2.103239856660366058e-02,0.000000000000000000e+00,4.330902397632598877e-01,1.470072865486145020e-01,9.534362703561782837e-02
9.541150331497192383e-01,8.023551702499389648e-01,7.342053651809692383e-01,2.468981407582759857e-02,1.000000000000000000e+00,9.953186661005020142e-02,7.956690387800335884e-04
2.041243761777877808e-01,5.480575561523437500e-01,4.496264085173606873e-02,6.283491849899291992e-02,3.920069932937622070e-01,5.009545385837554932e-02,8.361984789371490479e-02
3.453645408153533936e-01,6.718960404396057129e-01,9.123277664184570312e-01,0.000000000000000000e+00,9.124191999435424805e-01,2.026988193392753601e-02,7.541626691818237305e-02
1.661809161305427551e-02,9.712849855422973633e-01,2.312224060297012329e-01,0.000000000000000000e+00,1.602666229009628296e-01,0.000000000000000000e+00,1.091847941279411316e-02
