evaluation,mape
2.000000000000000000e+00,7.470376705217596225e-01
1.000000000000000000e+01,5.767864778188518393e-01
2.000000000000000000e+01,4.900451700115223130e-01
3.000000000000000000e+01,1.836736391349910180e-01
4.000000000000000000e+01,1.073121096342659758e-01
5.000000000000000000e+01,4.222545590611798128e-02
6.000000000000000000e+01,3.495540778694660594e-02
7.000000000000000000e+01,4.158470540898833584e-02
8.000000000000000000e+01,3.939848723464568769e-02
9.000000000000000000e+01,3.951276245014282568e-02
1.000000000000000000e+02,3.490021570769340914e-02
