controllable,controllable,controllable,environmental,controllable,environmental,output
2.026559710502624512e-01,1.639227122068405151e-01,5.051071047782897949e-01,2.271518707275390625e-01,3.092117607593536377e-01,8.469569683074951172e-01,-2.461563587188720703e+00
2.054298669099807739e-01,1.524014323949813843e-01,4.754200577735900879e-01,3.002753853797912598e-01,3.101243972778320312e-01,7.471438050270080566e-01,-3.104879856109619141e+00
1.952811330556869507e-01,1.659262031316757202e-01,5.166360735893249512e-01,1.509664803743362427e-01,3.114325404167175293e-01,8.240321874618530273e-01,-2.335557460784912109e+00
2.049206495285034180e-01,1.885399073362350464e-01,5.530836582183837891e-01,2.686067521572113037e-01,3.042630851268768311e-01,9.046870470046997070e-01,-2.081172466278076172e+00
1.835527420043945312e-01,2.693408727645874023e-01,6.609514355659484863e-01,2.986484766006469727e-02,2.885442972183227539e-01,8.551710247993469238e-01,-1.520260214805603027e+00
2.016918659210205078e-01,1.685760915279388428e-01,5.155490636825561523e-01,2.146194726228713989e-01,3.087649345397949219e-01,8.622856736183166504e-01,-2.322064876556396484e+00
2.015702575445175171e-01,3.658951222896575928e-01,7.879245281219482422e-01,4.076987504959106445e-02,2.156949192285537720e-01,9.202007651329040527e-01,-1.515065431594848633e+00
2.184317409992218018e-01,3.461060822010040283e-01,7.797428369522094727e-01,2.900191545486450195e-01,2.377074807882308960e-01,9.666807055473327637e-01,-1.831140279769897461e+00
2.080725878477096558e-01,1.663723886013031006e-01,5.042040348052978516e-01,4.800882041454315186e-01,3.072392940521240234e-01,8.215993642807006836e-01,-1.854010224342346191e+00
1.995239108800888062e-01,1.572084128856658936e-01,4.954497218132019043e-01,2.003221213817596436e-01,3.112861514091491699e-01,7.858645319938659668e-01,-2.775428771972656250e+00
2.202090024948120117e-01,3.500289618968963623e-01,7.841857671737670898e-01,4.323531985282897949e-01,2.339844256639480591e-01,9.371097087860107422e-01,-1.729333758354187012e+00
2.219521403312683105e-01,3.828010261058807373e-01,8.103684782981872559e-01,5.099199414253234863e-01,1.897256225347518921e-01,9.744828939437866211e-01,-1.504413247108459473e+00
2.084659785032272339e-01,1.690760999917984009e-01,5.100704431533813477e-01,4.581718146800994873e-01,3.067190051078796387e-01,8.405564427375793457e-01,-1.905981659889221191e+00
2.113016992807388306e-01,3.449303805828094482e-01,7.741053104400634766e-01,1.561288684606552124e-01,2.389700263738632202e-01,9.421661496162414551e-01,-1.769181013107299805e+00
1.989963799715042114e-01,3.394292593002319336e-01,7.594313621520996094e-01,5.755443871021270752e-02,2.443926185369491577e-01,8.916828632354736328e-01,-1.582610607147216797e+00
2.135590165853500366e-01,3.309525251388549805e-01,7.622004151344299316e-01,5.935813188552856445e-01,2.503820657730102539e-01,8.111733794212341309e-01,-1.203869819641113281e+00
2.132914513349533081e-01,2.923090457916259766e-01,7.200761437416076660e-01,3.240565955638885498e-01,2.726712822914123535e-01,9.103158116340637207e-01,-2.021370172500610352e+00
2.075011432170867920e-01,1.535147428512573242e-01,4.742369949817657471e-01,3.415836691856384277e-01,3.093556761741638184e-01,7.724273800849914551e-01,-2.886501550674438477e+00
2.197663038969039917e-01,4.008458554744720459e-01,8.223016262054443359e-01,6.331340670585632324e-01,1.469067931175231934e-01,9.687125086784362793e-01,-1.318175077438354492e+00
1.844122260808944702e-01,1.633567065000534058e-01,5.223777890205383301e-01,7.600425928831100464e-02,3.168477118015289307e-01,7.603907585144042969e-01,-2.187471866607666016e+00
1.967478692531585693e-01,1.547974795103073120e-01,4.946690797805786133e-01,1.818434894084930420e-01,3.126567900180816650e-01,7.423964738845825195e-01,-2.904299259185791016e+00
1.758722513914108276e-01,1.889610737562179565e-01,5.587363243103027344e-01,1.094116736203432083e-02,3.169495761394500732e-01,8.092252016067504883e-01,-1.582900881767272949e+00
1.839572638273239136e-01,1.562206596136093140e-01,5.129310488700866699e-01,8.732133358716964722e-02,3.184072375297546387e-01,6.895663142204284668e-01,-2.452307701110839844e+00
2.190979868173599243e-01,3.378176689147949219e-01,7.726838588714599609e-01,4.133732020854949951e-01,2.448919415473937988e-01,9.265087246894836426e-01,-1.797918677330017090e+00
1.902437210083007812e-01,1.734768450260162354e-01,5.330913066864013672e-01,1.073133870959281921e-01,3.121455013751983643e-01,8.296012878417968750e-01,-2.070266962051391602e+00
2.122979164123535156e-01,3.717403113842010498e-01,7.983970046043395996e-01,1.222030296921730042e-01,2.077518999576568604e-01,9.819902777671813965e-01,-1.606411695480346680e+00
2.043195217847824097e-01,1.573661565780639648e-01,4.886450469493865967e-01,5.604747533798217773e-01,3.097248077392578125e-01,7.199726700782775879e-01,-1.536316037178039551e+00
2.195891290903091431e-01,3.441284000873565674e-01,7.786894440650939941e-01,3.693905770778656006e-01,2.394973486661911011e-01,9.509109258651733398e-01,-1.818777799606323242e+00
2.183120846748352051e-01,3.587298393249511719e-01,7.904712557792663574e-01,2.460072636604309082e-01,2.247743010520935059e-01,9.892894029617309570e-01,-1.738908886909484863e+00
2.022823989391326904e-01,1.548675894737243652e-01,4.862312674522399902e-01,5.829435586929321289e-01,3.107419610023498535e-01,6.739298701286315918e-01,-1.395712852478027344e+00
2.178351879119873047e-01,3.724158108234405518e-01,8.012285232543945312e-01,6.032148003578186035e-01,2.069129198789596558e-01,8.654344677925109863e-01,-1.252998709678649902e+00
2.079097181558609009e-01,1.603886187076568604e-01,4.903218150138854980e-01,4.871951937675476074e-01,3.082088232040405273e-01,7.922879457473754883e-01,-1.926392555236816406e+00
2.000372260808944702e-01,3.782831728458404541e-01,7.988325953483581543e-01,1.530376914888620377e-02,1.967850327491760254e-01,9.327057600021362305e-01,-1.450994253158569336e+00
2.122578769922256470e-01,2.731522917747497559e-01,6.950024962425231934e-01,3.953383862972259521e-01,2.806363403797149658e-01,8.869757652282714844e-01,-1.960535407066345215e+00
2.050785720348358154e-01,1.543267667293548584e-01,4.804359078407287598e-01,5.395358800888061523e-01,3.099482953548431396e-01,7.028760910034179688e-01,-1.729425191879272461e+00
1.992821991443634033e-01,1.510856300592422485e-01,4.834173023700714111e-01,2.302624583244323730e-01,3.123138248920440674e-01,6.806033849716186523e-01,-3.248790025711059570e+00
2.038806825876235962e-01,1.749586164951324463e-01,5.267300605773925781e-01,5.691108107566833496e-01,3.070207834243774414e-01,7.816976308822631836e-01,-1.353202939033508301e+00
2.085681110620498657e-01,1.551178842782974243e-01,4.762757718563079834e-01,4.453840851783752441e-01,3.088229894638061523e-01,7.700510621070861816e-01,-2.321897029876708984e+00
2.002918124198913574e-01,1.646317988634109497e-01,5.090892314910888672e-01,6.188067197799682617e-01,3.098714947700500488e-01,7.137942314147949219e-01,-1.108157634735107422e+00
2.075195014476776123e-01,1.700210273265838623e-01,5.133605003356933594e-01,3.189793229103088379e-01,3.067969083786010742e-01,8.815476894378662109e-01,-2.223859310150146484e+00
2.083379626274108887e-01,1.529577374458312988e-01,4.712659120559692383e-01,4.036574959754943848e-01,3.091959059238433838e-01,7.540157437324523926e-01,-2.667559862136840820e+00
