controllable,controllable,controllable,environmental,controllable,environmental,output
1.994611322879791260e-01,3.608145117759704590e-01,7.790608406066894531e-01,8.000757694244384766e-01,2.232424318790435791e-01,6.597557663917541504e-01,-3.370496928691864014e-01
1.759070605039596558e-01,1.684852540493011475e-01,5.323001146316528320e-01,8.106694221496582031e-01,3.233312964439392090e-01,5.220158696174621582e-01,-2.242535501718521118e-01
1.665467470884323120e-01,1.828164458274841309e-01,5.483008623123168945e-01,8.811278939247131348e-01,3.328041434288024902e-01,4.912033975124359131e-01,-1.101230457425117493e-01
1.653047651052474976e-01,1.960786879062652588e-01,5.617743730545043945e-01,8.901695609092712402e-01,3.294598460197448730e-01,5.178702473640441895e-01,-1.081784814596176147e-01
1.897820830345153809e-01,4.105757176876068115e-01,8.259823322296142578e-01,9.938630461692810059e-01,1.122157275676727295e-01,6.660304665565490723e-01,-2.531687617301940918e-01
2.060521990060806274e-01,3.700611591339111328e-01,7.933976650238037109e-01,7.537491917610168457e-01,2.103139311075210571e-01,7.185668349266052246e-01,-5.370517969131469727e-01
1.964153945446014404e-01,4.038457274436950684e-01,8.201006054878234863e-01,8.919698596000671387e-01,1.366764456033706665e-01,6.837151050567626953e-01,-3.197720944881439209e-01
2.090438902378082275e-01,3.747843205928802490e-01,7.991996407508850098e-01,7.320746779441833496e-01,2.031392008066177368e-01,7.489505410194396973e-01,-6.563660502433776855e-01
1.990018039941787720e-01,3.855610787868499756e-01,8.015733957290649414e-01,8.525590300559997559e-01,1.847465038299560547e-01,6.459455490112304688e-01,-2.578171193599700928e-01
1.896356344223022461e-01,1.954971402883529663e-01,5.659255385398864746e-01,7.200181484222412109e-01,3.081676661968231201e-01,6.783815026283264160e-01,-5.598261952400207520e-01
1.844401955604553223e-01,1.583188027143478394e-01,5.124022364616394043e-01,7.424731254577636719e-01,3.192777931690216064e-01,5.008914470672607422e-01,-3.819773197174072266e-01
2.016017884016036987e-01,3.905286490917205811e-01,8.093238472938537598e-01,8.231518268585205078e-01,1.732629239559173584e-01,6.929351687431335449e-01,-3.840686976909637451e-01
1.961382180452346802e-01,4.062056541442871094e-01,8.202143907546997070e-01,9.490303397178649902e-01,1.297474503517150879e-01,6.345000267028808594e-01,-1.963831186294555664e-01
1.926272958517074585e-01,4.099016189575195312e-01,8.245736956596374512e-01,9.945428967475891113e-01,1.153785511851310730e-01,6.416175961494445801e-01,-2.019691169261932373e-01
