controllable,controllable,controllable,environmental,controllable,environmental,output
1.881145089864730835e-01,1.504687070846557617e-01,4.986850321292877197e-01,2.146260887384414673e-01,3.174615800380706787e-01,3.885922133922576904e-01,-1.842864751815795898e+00
4.003000557422637939e-01,8.582708239555358887e-01,5.430585145950317383e-01,7.065002918243408203e-01,2.999629378318786621e-01,3.681069314479827881e-01,-6.234833598136901855e-01
1.756687164306640625e-01,1.521524339914321899e-01,5.167319178581237793e-01,7.931748032569885254e-02,3.246835172176361084e-01,4.831280410289764404e-01,-1.955836057662963867e+00
1.925948411226272583e-01,1.494896858930587769e-01,4.911670684814453125e-01,2.222685813903808594e-01,3.152320683002471924e-01,4.995897114276885986e-01,-2.678310155868530273e+00
3.996651768684387207e-01,8.606947064399719238e-01,5.655399560928344727e-01,8.548608422279357910e-01,3.032388687133789062e-01,4.103643298149108887e-01,-2.218056619167327881e-01
1.922764629125595093e-01,1.574816107749938965e-01,5.047343969345092773e-01,6.863870620727539062e-01,3.142655491828918457e-01,5.972195267677307129e-01,-6.927136778831481934e-01
1.702806353569030762e-01,1.530546545982360840e-01,5.229114890098571777e-01,7.003614306449890137e-02,3.295710682868957520e-01,3.606836199760437012e-01,-1.238772988319396973e+00
1.948190778493881226e-01,1.504986882209777832e-01,4.878284037113189697e-01,3.067504167556762695e-01,3.147105872631072998e-01,3.817631006240844727e-01,-1.813632607460021973e+00
1.974591612815856934e-01,1.532964557409286499e-01,4.860422015190124512e-01,5.763313770294189453e-01,3.141425549983978271e-01,4.315071105957031250e-01,-9.699972867965698242e-01
3.939919173717498779e-01,8.231845498085021973e-01,5.194907188415527344e-01,7.214861512184143066e-01,3.091738224029541016e-01,4.244974851608276367e-01,-3.692632913589477539e-01
1.924329996109008789e-01,1.521601676940917969e-01,4.931796193122863770e-01,2.852233350276947021e-01,3.159913718700408936e-01,3.326480388641357422e-01,-1.454347848892211914e+00
3.998152911663055420e-01,8.531934022903442383e-01,5.296518206596374512e-01,6.227381229400634766e-01,3.008577525615692139e-01,3.477912247180938721e-01,-8.813237547874450684e-01
1.933421939611434937e-01,1.546430289745330811e-01,4.983195960521697998e-01,6.699983477592468262e-01,3.143404424190521240e-01,5.726995468139648438e-01,-7.576935887336730957e-01
1.995562165975570679e-01,1.527370214462280273e-01,4.814537465572357178e-01,4.922497272491455078e-01,3.134065568447113037e-01,4.004006087779998779e-01,-1.282174229621887207e+00
