controllable,controllable,dynamic,controllable,controllable,controllable,output
4.295027058561068367e-01,7.215511403752113972e-01,5.866667572497920036e-01,5.669406885718906164e-01,4.589213220658650005e-02,6.003699530747810265e-01,1.764130161121929830e-01
9.015160202980041504e-01,4.226543009281158447e-02,6.156637072563171387e-01,4.041834771633148193e-01,7.962478995323181152e-01,7.355541586875915527e-01,1.158412639051675797e-02
4.922209382057189941e-01,7.703083157539367676e-01,5.764695405960083008e-01,6.075543761253356934e-01,7.059962302446365356e-02,5.539604425430297852e-01,1.510163545608520508e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.416218638420104980e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.907807290554046631e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.243172645568847656e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007284820138011128e-05
1.811463832855224609e-01,1.000000000000000000e+00,5.501598715782165527e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.804846376180648804e-01
2.111169397830963135e-01,0.000000000000000000e+00,5.363225936889648438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.101111710071563721e-01
2.179303765296936035e-01,0.000000000000000000e+00,4.866641759872436523e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.881707161664962769e-01
1.458595693111419678e-01,1.000000000000000000e+00,4.653109908103942871e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.053577266633510590e-02
1.575090438127517700e-01,0.000000000000000000e+00,5.132820606231689453e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.053728559985756874e-03
2.013005167245864868e-01,1.000000000000000000e+00,4.763237833976745605e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.082931697368621826e-01
1.974076926708221436e-01,0.000000000000000000e+00,4.760556221008300781e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.854349821805953979e-01
2.179585769772529602e-02,9.348061084747314453e-01,4.630228579044342041e-01,1.240334808826446533e-01,9.971123337745666504e-01,5.287589505314826965e-02,4.326569661498069763e-02
2.092257738113403320e-01,1.000000000000000000e+00,4.295156896114349365e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.193156480789184570e-01
4.518971443176269531e-01,6.717792749404907227e-01,4.057905673980712891e-01,7.898094058036804199e-01,3.454138636589050293e-01,7.595891356468200684e-01,8.782619982957839966e-02
2.081379145383834839e-01,1.000000000000000000e+00,4.477528333663940430e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.505144223570823669e-02
2.294006347656250000e-01,0.000000000000000000e+00,4.287025630474090576e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.547569222748279572e-02
